Key,Time (ms),Frame
shift_r,1739761648482,27
a,1739761649036,43
t,1739761649515,58
space,1739761649766,65
t,1739761650107,76
h,1739761650223,79
e,1739761650426,85
space,1739761650534,88
b,1739761650789,96
r,1739761650988,102
e,1739761651380,114
a,1739761651610,121
k,1739761651834,127
space,1739761652283,141
o,1739761652558,149
f,1739761652813,157
space,1739761652975,162
d,1739761653168,167
q,1739761653520,178
w,1739761653665,182
m,1739761653911,190
backspace,1739761654335,202
backspace,1739761654516,208
backspace,1739761654673,213
a,1739761654974,222
w,1739761655156,227
n,1739761655342,233
space,1739761655624,241
backspace,1739761655911,250
comma,1739761656151,257
space,1739761656377,264
5,1739761656859,278
space,1739761656972,282
a,1739761657426,295
d,1739761657616,301
v,1739761657898,309
e,1739761658102,315
n,1739761658248,320
t,1739761658355,323
u,1739761658579,330
r,1739761658753,335
e,1739761658850,338
r,1739761659365,353
backspace,1739761659854,368
r,1739761660428,385
w,1739761660695,393
space,1739761660870,398
w,1739761661067,404
e,1739761661266,410
backspace,1739761661577,420
backspace,1739761661742,425
backspace,1739761661867,428
backspace,1739761662021,433
s,1739761662534,448
space,1739761662984,462
s,1739761663298,471
e,1739761663512,478
t,1739761663685,483
space,1739761663913,490
o,1739761664300,501
f,1739761664519,508
f,1739761664688,513
space,1739761665143,527
o,1739761665361,533
n,1739761665592,540
space,1739761665824,547
a,1739761666062,554
space,1739761666241,560
t,1739761666598,570
r,1739761666795,576
a,1739761666957,581
i,1739761667194,588
l,1739761667402,594
space,1739761667738,605
m,1739761668191,618
a,1739761668318,622
r,1739761668504,627
k,1739761668844,638
e,1739761668966,641
d,1739761669177,648
space,1739761669386,654
b,1739761669570,659
y,1739761669784,666
space,1739761669982,672
s,1739761670420,685
i,1739761670599,690
g,1739761670713,694
n,1739761670889,699
o,1739761671457,716
i,1739761671684,723
s,1739761671760,725
t,1739761671961,731
backspace,1739761673061,764
backspace,1739761673221,769
backspace,1739761673377,774
backspace,1739761673535,778
p,1739761674212,799
o,1739761674466,806
s,1739761674609,811
t,1739761674838,818
s,1739761675091,825
space,1739761675342,833
l,1739761675555,839
a,1739761675813,847
b,1739761675983,852
l,1739761676225,859
backspace,1739761677053,884
e,1739761677219,889
l,1739761677508,898
e,1739761677626,901
d,1739761677849,908
space,1739761678074,915
shift_r,1739761678830,937
a,1739761679217,949
space,1739761679384,954
t,1739761679594,960
o,1739761679766,965
space,1739761679908,970
shift_r,1739761680259,980
z,1739761680572,990
period,1739761681156,1007
space,1739761681460,1016
shift_r,1739761681802,1026
a,1739761682200,1038
space,1739761682905,1060
q,1739761683257,1070
u,1739761683460,1076
i,1739761683631,1081
c,1739761683734,1084
k,1739761683873,1089
space,1739761684076,1095
b,1739761684302,1101
r,1739761684508,1108
o,1739761684722,1114
n,1739761684979,1122
w,1739761685290,1131
backspace,1739761685628,1141
backspace,1739761685939,1151
w,1739761686417,1165
n,1739761686589,1170
space,1739761686746,1175
f,1739761686852,1178
o,1739761686996,1182
x,1739761687156,1187
space,1739761687336,1192
s,1739761687608,1201
c,1739761687895,1209
u,1739761688578,1230
r,1739761688737,1234
r,1739761688901,1239
i,1739761689096,1245
e,1739761689146,1247
d,1739761689375,1254
space,1739761689506,1258
p,1739761689694,1263
a,1739761689893,1269
s,1739761689927,1270
s,1739761690022,1273
t,1739761690320,1282
backspace,1739761690678,1293
backspace,1739761690840,1298
t,1739761691554,1319
space,1739761691786,1326
7,1739761692087,1335
space,1739761692420,1345
c,1739761692641,1352
i,1739761692760,1355
k,1739761692949,1361
i,1739761693131,1366
backspace,1739761693454,1376
backspace,1739761693607,1381
backspace,1739761693784,1386
o,1739761694153,1397
l,1739761694341,1403
o,1739761694520,1408
r,1739761694713,1414
f,1739761694992,1422
u,1739761695118,1426
l,1739761695360,1433
space,1739761695767,1445
b,1739761696145,1457
u,1739761696333,1462
t,1739761696466,1466
t,1739761696630,1471
e,1739761696924,1480
r,1739761697025,1483
f,1739761697239,1490
l,1739761697489,1497
i,1739761697686,1503
e,1739761697980,1512
w,1739761698212,1519
space,1739761698589,1530
f,1739761698748,1535
backspace,1739761699049,1544
backspace,1739761699185,1548
backspace,1739761699357,1553
s,1739761699644,1562
space,1739761699806,1567
f,1739761699990,1572
l,1739761700236,1579
u,1739761700419,1585
t,1739761700609,1591
t,1739761700867,1598
i,1739761701426,1615
n,1739761701609,1621
backspace,1739761702512,1648
backspace,1739761702705,1654
e,1739761703254,1670
r,1739761703449,1676
i,1739761703589,1680
n,1739761703783,1686
g,1739761703913,1690
space,1739761704059,1694
a,1739761704578,1710
r,1739761704733,1714
backspace,1739761705064,1724
backspace,1739761705219,1729
backspace,1739761705513,1738
space,1739761705975,1752
n,1739761706321,1762
e,1739761706456,1766
a,1739761706668,1772
r,1739761706860,1778
space,1739761707039,1784
space,1739761708409,1825
backspace,1739761709011,1843
6,1739761709594,1860
space,1739761709887,1869
f,1739761710121,1876
r,1739761710307,1882
i,1739761710431,1885
g,1739761710575,1890
w,1739761710798,1896
space,1739761710940,1901
backspace,1739761711155,1907
backspace,1739761711309,1912
backspace,1739761711476,1917
backspace,1739761711619,1921
o,1739761711990,1932
g,1739761712157,1937
s,1739761712408,1945
space,1739761712573,1950
b,1739761713076,1965
a,1739761713286,1971
s,1739761713410,1975
k,1739761713606,1981
i,1739761713794,1986
n,1739761713976,1992
g,1739761714171,1997
space,1739761714332,2002
i,1739761714539,2009
n,1739761714717,2014
space,1739761714894,2019
backspace,1739761715320,2032
backspace,1739761715498,2037
backspace,1739761715684,2043
i,1739761716035,2053
n,1739761716201,2058
space,1739761716393,2064
t,1739761716496,2067
h,1739761716623,2071
e,1739761716808,2077
space,1739761716930,2080
backspace,1739761717190,2088
backspace,1739761717359,2093
backspace,1739761717484,2097
backspace,1739761717651,2102
backspace,1739761717801,2106
backspace,1739761718129,2116
backspace,1739761718302,2121
o,1739761718775,2136
n,1739761718983,2142
space,1739761719305,2152
t,1739761719465,2156
h,1739761719552,2159
e,1739761719762,2165
space,1739761719791,2166
e,1739761720366,2183
g,1739761720974,2202
e,1739761721207,2209
space,1739761721433,2215
backspace,1739761721692,2223
backspace,1739761721867,2228
backspace,1739761722018,2233
d,1739761722324,2242
g,1739761722499,2247
e,1739761722699,2253
space,1739761722827,2257
i,1739761723033,2263
f,1739761723223,2269
space,1739761723320,2272
a,1739761723547,2279
backspace,1739761724056,2294
backspace,1739761724202,2298
backspace,1739761724351,2303
backspace,1739761724494,2307
o,1739761724979,2322
f,1739761725226,2329
space,1739761725408,2335
q,1739761726034,2353
space,1739761726371,2363
backspace,1739761726802,2376
backspace,1739761726966,2381
a,1739761727253,2390
space,1739761727561,2399
0,1739761728172,2418
space,1739761728395,2424
d,1739761728535,2428
e,1739761728751,2435
r,1739761729195,2448
e,1739761729366,2453
e,1739761729508,2458
backspace,1739761729966,2471
backspace,1739761730119,2476
backspace,1739761730281,2481
g,1739761730726,2494
r,1739761730939,2501
e,1739761731116,2506
e,1739761731275,2511
space,1739761731548,2519
s,1739761731800,2526
r,1739761732125,2536
e,1739761732209,2539
backspace,1739761733099,2565
backspace,1739761733577,2580
t,1739761733979,2592
r,1739761734191,2598
e,1739761734353,2603
a,1739761734648,2612
m,1739761734917,2620
space,1739761735162,2627
backspace,1739761735592,2640
period,1739761736007,2653
space,1739761736237,2659
shift_l,1739761736475,2667
i,1739761736894,2679
n,1739761737125,2686
space,1739761737291,2691
t,1739761737455,2696
h,1739761737627,2701
e,1739761737826,2707
space,1739761737974,2712
d,1739761738108,2716
i,1739761738413,2725
s,1739761738596,2730
t,1739761738901,2739
a,1739761739103,2745
n,1739761739387,2754
c,1739761739667,2762
e,1739761739878,2769
comma,1739761740378,2784
space,1739761740657,2792
9,1739761741209,2809
space,1739761741464,2816
d,1739761741708,2824
d,1739761741927,2830
backspace,1739761742411,2845
e,1739761742682,2853
e,1739761742859,2858
r,1739761743085,2865
space,1739761743389,2874
g,1739761743615,2881
r,1739761743800,2886
a,1739761743975,2892
z,1739761744343,2903
e,1739761744658,2912
d,1739761744857,2918
space,1739761745090,2925
o,1739761745485,2937
e,1739761745783,2946
backspace,1739761746224,2959
backspace,1739761746409,2965
backspace,1739761746556,2969
p,1739761747014,2983
e,1739761747199,2988
backspace,1739761747458,2996
backspace,1739761747630,3001
space,1739761747979,3012
p,1739761748119,3016
e,1739761748418,3025
a,1739761748589,3030
c,1739761748849,3038
e,1739761749612,3061
f,1739761749903,3069
u,1739761750138,3077
l,1739761750405,3085
l,1739761750568,3089
y,1739761750835,3097
space,1739761751198,3108
u,1739761751599,3120
n,1739761751847,3128
d,1739761752151,3137
e,1739761752335,3142
r,1739761752517,3148
space,1739761752807,3157
t,1739761753013,3163
h,1739761753137,3166
e,1739761753323,3172
space,1739761753457,3176
s,1739761753637,3181
a,1739761753803,3186
h,1739761753971,3191
d,1739761754107,3196
e,1739761754312,3202
space,1739761754488,3207
backspace,1739761754757,3215
backspace,1739761754916,3220
backspace,1739761755070,3224
backspace,1739761755230,3229
backspace,1739761755380,3234
backspace,1739761755524,3238
s,1739761756115,3256
a,1739761756356,3263
h,1739761756504,3267
d,1739761756681,3273
e,1739761756923,3280
space,1739761757188,3288
backspace,1739761757442,3296
backspace,1739761757614,3301
backspace,1739761757770,3305
backspace,1739761757941,3311
backspace,1739761758491,3327
h,1739761758897,3339
a,1739761759230,3349
d,1739761759468,3356
e,1739761759676,3363
space,1739761759895,3369
i,1739761760045,3374
space,1739761760466,3386
backspace,1739761760883,3399
backspace,1739761761049,3404
o,1739761761615,3421
f,1739761761887,3429
space,1739761762055,3434
1,1739761762307,3442
2,1739761762597,3450
space,1739761762885,3459
a,1739761763365,3473
n,1739761763566,3479
c,1739761763729,3484
i,1739761763907,3490
e,1739761764109,3496
n,1739761764214,3499
t,1739761764412,3505
space,1739761764681,3513
i,1739761764997,3522
a,1739761765303,3531
o,1739761765473,3537
backspace,1739761765766,3545
backspace,1739761765939,3551
backspace,1739761766099,3555
o,1739761766562,3569
a,1739761766710,3574
k,1739761766908,3580
s,1739761767603,3600
space,1739761767856,3608
backspace,1739761768255,3620
period,1739761768739,3635
space,1739761769139,3647
shift_r,1739761769428,3655
t,1739761769726,3664
h,1739761769941,3671
e,1739761770061,3674
space,1739761770190,3678
t,1739761770411,3685
r,1739761770593,3690
q,1739761770722,3694
backspace,1739761771483,3717
a,1739761772040,3734
v,1739761772226,3739
e,1739761772447,3746
k,1739761772669,3752
e,1739761772976,3762
r,1739761773156,3767
backspace,1739761773433,3775
backspace,1739761773607,3781
backspace,1739761773758,3785
l,1739761774046,3794
e,1739761774285,3801
r,1739761774420,3805
w,1739761774663,3812
space,1739761774909,3820
backspace,1739761775126,3826
a,1739761775296,3831
backspace,1739761775533,3838
backspace,1739761775697,3843
s,1739761776007,3853
space,1739761776265,3860
p,1739761776624,3871
a,1739761776800,3876
u,1739761777051,3884
s,1739761777272,3891
e,1739761777478,3897
d,1739761777757,3905
space,1739761778012,3913
t,1739761778111,3916
o,1739761778232,3919
space,1739761778437,3925
a,1739761778631,3931
d,1739761778810,3937
m,1739761779136,3946
i,1739761779329,3952
r,1739761779531,3958
e,1739761779763,3965
space,1739761780020,3973
8,1739761780494,3987
9,1739761780724,3994
space,1739761781008,4003
w,1739761781515,4018
i,1739761781681,4023
l,1739761781908,4030
d,1739761782063,4034
f,1739761782709,4054
l,1739761782876,4059
o,1739761783064,4064
e,1739761783238,4070
w,1739761783529,4078
backspace,1739761783864,4088
backspace,1739761784042,4094
w,1739761784353,4103
e,1739761784595,4110
r,1739761784767,4115
s,1739761785088,4125
space,1739761785322,4132
b,1739761785577,4140
l,1739761785799,4146
o,1739761786022,4153
o,1739761786194,4158
n,1739761786492,4167
backspace,1739761787115,4186
m,1739761787415,4195
i,1739761787595,4200
n,1739761787771,4205
i,1739761788199,4218
n,1739761788410,4225
backspace,1739761788934,4240
backspace,1739761789111,4246
g,1739761789695,4263
space,1739761789880,4269
i,1739761790021,4273
n,1739761790195,4278
space,1739761790426,4285
v,1739761790574,4290
i,1739761790930,4300
b,1739761791510,4318
r,1739761791714,4324
a,1739761791921,4330
n,1739761792059,4334
t,1739761792263,4340
space,1739761792439,4346
h,1739761792621,4351
u,1739761792826,4357
e,1739761792943,4361
s,1739761793158,4367
space,1739761793437,4375
q,1739761793602,4380
n,1739761793749,4385
d,1739761793876,4389
space,1739761794015,4393
backspace,1739761794359,4403
backspace,1739761794522,4408
backspace,1739761794692,4413
backspace,1739761794828,4417
a,1739761795156,4427
n,1739761795328,4432
d,1739761795490,4437
space,1739761795675,4443
c,1739761795890,4449
i,1739761796032,4453
u,1739761796206,4459
backspace,1739761797004,4482
backspace,1739761797165,4487
o,1739761797504,4497
u,1739761797673,4503
n,1739761797886,4509
t,1739761798019,4513
e,1739761798220,4519
d,1739761798413,4525
space,1739761798759,4535
3,1739761799289,4551
4,1739761799489,4557
5,1739761799692,4563
space,1739761799917,4570
o,1739761800410,4585
e,1739761800738,4595
backspace,1739761801148,4607
backspace,1739761801322,4612
p,1739761801583,4620
e,1739761801737,4624
p,1739761801972,4632
p,1739761802304,4641
backspace,1739761802654,4652
backspace,1739761802815,4657
b,1739761803258,4670
b,1739761803419,4675
l,1739761803645,4682
e,1739761803833,4687
s,1739761804030,4693
space,1739761804268,4700
f,1739761804553,4709
o,1739761804674,4713
r,1739761804831,4717
m,1739761805001,4722
i,1739761805180,4728
n,1739761805343,4733
g,1739761805534,4738
space,1739761805688,4743
a,1739761805958,4751
space,1739761806173,4758
n,1739761806420,4765
a,1739761806676,4773
u,1739761806964,4781
t,1739761807170,4787
backspace,1739761807614,4801
t,1739761808023,4813
u,1739761808106,4816
backspace,1739761808600,4830
backspace,1739761809438,4856
backspace,1739761809934,4870
t,1739761810441,4886
u,1739761810624,4891
r,1739761810711,4894
a,1739761811022,4903
l,1739761811189,4908
space,1739761811414,4915
m,1739761811646,4922
o,1739761811864,4928
s,1739761812377,4944
a,1739761812651,4952
i,1739761813155,4967
c,1739761813289,4971
space,1739761813601,4980
a,1739761813762,4985
o,1739761814178,4998
n,1739761814371,5003
g,1739761814589,5010
space,1739761814650,5012
backspace,1739761815028,5023
backspace,1739761815177,5028
backspace,1739761815332,5032
backspace,1739761815470,5036
l,1739761815865,5048
o,1739761816071,5054
n,1739761816516,5068
g,1739761816743,5075
space,1739761816914,5080
t,1739761817054,5084
h,1739761817143,5087
space,1739761817470,5096
o,1739761817767,5105
t,1739761817937,5110
backspace,1739761818224,5119
backspace,1739761818391,5124
backspace,1739761818553,5129
e,1739761818838,5138
space,1739761818953,5141
o,1739761819602,5160
a,1739761819791,5166
h,1739761820095,5175
backspace,1739761820409,5185
backspace,1739761820576,5190
backspace,1739761820729,5194
p,1739761821090,5205
a,1739761821378,5214
t,1739761821583,5220
h,1739761821741,5225
period,1739761822174,5238
space,1739761822471,5246
