Key,Time (ms),Frame
t,1739751177140,69
h,1739751177257,72
a,1739751177414,77
t,1739751177553,81
space,1739751177751,87
i,1739751178337,105
s,1739751178524,110
space,1739751178706,116
w,1739751178834,120
e,1739751179025,125
backspace,1739751179737,147
h,1739751179994,154
y,1739751180173,160
space,1739751180336,165
w,1739751180846,180
e,1739751181085,187
space,1739751181266,193
n,1739751181467,199
e,1739751181754,207
e,1739751181937,213
d,1739751182150,219
space,1739751182480,229
t,1739751182683,235
i,1739751182811,239
space,1739751183022,245
k,1739751183210,251
e,1739751183327,254
e,1739751183464,259
backspace,1739751183768,268
backspace,1739751183932,273
backspace,1739751184135,279
backspace,1739751184304,284
backspace,1739751184882,301
o,1739751185260,312
space,1739751185530,320
k,1739751185816,329
e,1739751185971,334
e,1739751186517,350
p,1739751186754,357
space,1739751187033,366
f,1739751187246,372
backspace,1739751187717,386
backspace,1739751187866,391
space,1739751188472,409
d,1739751188748,417
a,1739751188953,423
v,1739751189188,430
e,1739751189434,438
space,1739751189611,443
f,1739751190039,456
o,1739751190234,462
c,1739751190442,468
u,1739751190669,475
s,1739751190820,479
e,1739751191135,489
d,1739751191363,495
space,1739751191551,501
a,1739751191973,514
n,1739751192372,526
d,1739751192638,534
space,1739751192922,542
k,1739751193120,548
n,1739751193354,555
i,1739751193537,561
w,1739751193669,565
i,1739751193944,573
backspace,1739751194295,583
backspace,1739751194459,588
backspace,1739751194619,593
o,1739751195085,607
w,1739751195231,612
u,1739751195476,619
n,1739751195732,627
backspace,1739751196257,642
backspace,1739751196406,647
backspace,1739751196564,652
w,1739751197277,673
i,1739751197430,677
n,1739751197641,684
space,1739751197946,693
t,1739751198203,701
t,1739751198631,714
backspace,1739751198862,720
backspace,1739751199031,726
backspace,1739751199169,730
g,1739751199692,745
space,1739751199903,752
t,1739751200022,755
h,1739751200248,762
w,1739751200426,767
backspace,1739751200842,780
backspace,1739751201015,785
backspace,1739751201429,797
w,1739751201857,810
a,1739751202063,816
h,1739751202298,824
t,1739751202542,831
space,1739751202634,834
backspace,1739751202975,844
backspace,1739751203127,848
backspace,1739751203292,853
backspace,1739751203468,859
h,1739751203932,873
a,1739751204082,877
t,1739751204287,883
space,1739751204512,890
t,1739751204764,898
r,1739751204973,904
q,1739751205109,908
n,1739751205352,915
s,1739751205542,921
backspace,1739751205861,930
backspace,1739751206023,935
backspace,1739751206160,939
a,1739751206592,952
n,1739751206810,959
s,1739751207004,965
a,1739751207391,976
c,1739751207734,987
t,1739751207960,993
i,1739751208100,998
i,1739751208341,1005
n,1739751208411,1007
s,1739751208656,1014
space,1739751208872,1021
backspace,1739751209064,1027
backspace,1739751209219,1031
backspace,1739751209382,1036
backspace,1739751209579,1042
o,1739751210144,1059
n,1739751210374,1066
s,1739751211110,1088
space,1739751211358,1095
a,1739751211552,1101
r,1739751211800,1109
e,1739751211921,1112
space,1739751212118,1118
t,1739751212388,1126
a,1739751212565,1132
k,1739751212755,1137
i,1739751212924,1142
n,1739751213107,1148
g,1739751213302,1154
