Key,Time (ms),Frame
shift_l,1739761902787,25
o,1739761903372,42
n,1739761903589,49
space,1739761903868,57
a,1739761904318,71
space,1739761904603,79
c,1739761904825,86
o,1739761905171,96
o,1739761905318,101
l,1739761905539,107
space,1739761905753,114
s,1739761906014,122
p,1739761906368,132
r,1739761906645,141
i,1739761906792,145
n,1739761907005,151
g,1739761907252,159
space,1739761907415,164
s,1739761907658,171
backspace,1739761908069,183
e,1739761908372,192
v,1739761908598,199
e,1739761908781,205
n,1739761908942,209
i,1739761909186,217
n,1739761909370,222
g,1739761909567,228
comma,1739761909814,236
space,1739761910082,244
5,1739761910397,253
space,1739761910554,258
f,1739761910775,264
r,1739761910966,270
e,1739761911369,282
backspace,1739761911804,295
e,1739761912220,308
i,1739761912344,311
backspace,1739761912695,322
backspace,1739761912877,327
i,1739761913361,342
e,1739761913479,346
n,1739761913634,350
d,1739761913761,354
s,1739761914110,364
space,1739761914376,372
e,1739761914551,378
x,1739761915168,396
o,1739761915541,407
l,1739761915770,414
i,1739761915964,420
backspace,1739761916293,430
backspace,1739761916458,435
backspace,1739761916628,440
p,1739761917132,455
l,1739761917385,463
o,1739761917585,469
r,1739761917775,474
u,1739761917978,481
backspace,1739761918429,494
e,1739761918622,500
d,1739761918831,506
space,1739761918984,511
a,1739761919093,514
space,1739761919293,520
m,1739761919582,529
a,1739761919689,532
g,1739761919880,538
i,1739761920014,542
c,1739761920633,560
a,1739761920823,566
l,1739761921076,573
space,1739761921307,580
a,1739761923882,658
backspace,1739761924966,690
g,1739761925636,710
a,1739761925814,716
r,1739761925948,720
d,1739761926145,726
e,1739761926357,732
n,1739761926506,736
space,1739761926871,747
w,1739761927072,753
h,1739761927239,758
e,1739761927372,762
r,1739761927583,769
e,1739761927701,772
space,1739761928224,788
f,1739761928438,794
l,1739761928586,799
o,1739761928772,804
w,1739761928910,808
e,1739761929169,816
r,1739761929283,820
s,1739761929539,827
space,1739761929776,834
b,1739761930113,845
o,1739761930299,850
o,1739761930554,858
l,1739761930724,863
backspace,1739761931133,875
backspace,1739761931291,880
backspace,1739761931478,886
l,1739761931975,900
o,1739761932157,906
o,1739761932325,911
m,1739761932553,918
e,1739761932763,924
d,1739761932991,931
space,1739761933167,936
i,1739761933298,940
n,1739761933489,946
space,1739761933685,952
p,1739761934034,962
a,1739761934237,968
t,1739761934771,984
e,1739761935499,1006
backspace,1739761935987,1021
t,1739761936254,1029
4,1739761936495,1036
backspace,1739761937285,1060
e,1739761937748,1074
r,1739761937797,1075
n,1739761938129,1085
s,1739761938346,1092
space,1739761938612,1100
f,1739761938823,1106
r,1739761939043,1112
i,1739761939227,1118
m,1739761939615,1130
backspace,1739761939960,1140
backspace,1739761940145,1146
o,1739761941289,1180
m,1739761941611,1190
space,1739761941844,1196
shift_r,1739761942046,1203
a,1739761942353,1212
space,1739761942621,1220
t,1739761943102,1234
o,1739761943216,1238
space,1739761943391,1243
shift_r,1739761943743,1253
z,1739761944074,1263
period,1739761944708,1282
space,1739761944904,1288
shift_r,1739761945053,1293
a,1739761945238,1298
space,1739761945646,1311
q,1739761945954,1320
u,1739761946155,1326
i,1739761946315,1331
c,1739761946456,1335
k,1739761946654,1341
space,1739761946967,1350
b,1739761947237,1358
r,1739761947462,1365
o,1739761947639,1370
w,1739761947790,1375
n,1739761947977,1380
space,1739761948149,1386
f,1739761948298,1390
o,1739761948444,1394
x,1739761948599,1399
space,1739761948797,1405
w,1739761949097,1414
d,1739761949262,1419
a,1739761949474,1425
backspace,1739761949873,1437
backspace,1739761950013,1442
backspace,1739761950185,1447
d,1739761950426,1454
a,1739761950623,1460
s,1739761950865,1467
h,1739761951085,1474
e,1739761951227,1478
d,1739761951429,1484
space,1739761951620,1490
b,1739761952074,1503
e,1739761952305,1510
t,1739761952488,1516
w,1739761952863,1527
w,1739761953024,1532
e,1739761953269,1539
n,1739761953489,1546
backspace,1739761953796,1555
backspace,1739761953946,1560
backspace,1739761954093,1564
e,1739761954489,1576
e,1739761954793,1585
n,1739761955124,1595
space,1739761955342,1601
7,1739761955700,1612
space,1739761955895,1618
f,1739761956129,1625
backspace,1739761956515,1637
r,1739761956725,1643
o,1739761956868,1647
w,1739761956985,1651
s,1739761957385,1663
space,1739761957659,1671
i,1739761957846,1677
f,1739761958006,1681
space,1739761958102,1684
r,1739761958412,1694
backspace,1739761958941,1709
backspace,1739761959090,1714
backspace,1739761959255,1719
backspace,1739761959351,1722
o,1739761959843,1736
f,1739761960066,1743
space,1739761960251,1749
r,1739761960590,1759
o,1739761960716,1763
s,1739761961068,1773
e,1739761961246,1779
s,1739761961442,1784
comma,1739761962052,1803
space,1739761962223,1808
w,1739761962364,1812
h,1739761962510,1816
i,1739761962655,1821
l,1739761962862,1827
e,1739761963003,1831
space,1739761963212,1838
6,1739761964198,1867
space,1739761964517,1877
f,1739761964771,1884
r,1739761964956,1890
o,1739761965204,1897
g,1739761965351,1902
s,1739761965677,1911
space,1739761965979,1921
s,1739761966119,1925
a,1739761966300,1930
n,1739761966449,1935
g,1739761966598,1939
space,1739761966822,1946
n,1739761967166,1956
e,1739761967322,1961
a,1739761967488,1966
r,1739761967627,1970
space,1739761967973,1980
a,1739761968324,1991
space,1739761968516,1997
o,1739761968690,2002
backspace,1739761969507,2026
p,1739761969865,2037
o,1739761970131,2045
n,1739761970401,2053
d,1739761970598,2059
space,1739761970823,2066
c,1739761971204,2077
h,1739761971400,2083
i,1739761971586,2089
l,1739761971868,2097
l,1739761972027,2102
e,1739761972188,2107
d,1739761972393,2113
space,1739761972622,2120
t,1739761972795,2125
o,1739761973016,2132
space,1739761973183,2137
0,1739761974051,2163
space,1739761974474,2175
d,1739761974682,2182
e,1739761974919,2189
g,1739761975317,2201
r,1739761975567,2208
e,1739761975759,2214
e,1739761975896,2218
s,1739761976370,2232
period,1739761977001,2251
space,1739761977333,2261
shift_l,1739761977615,2270
o,1739761977745,2274
v,1739761977991,2281
e,1739761978203,2287
r,1739761978317,2291
h,1739761978792,2305
e,1739761978965,2310
a,1739761979141,2315
d,1739761979395,2323
comma,1739761980070,2343
space,1739761980315,2351
9,1739761980955,2370
space,1739761981202,2377
w,1739761981474,2385
backspace,1739761982220,2408
s,1739761982401,2413
w,1739761982598,2419
a,1739761982787,2425
k,1739761983004,2431
k,1739761983144,2435
i,1739761983335,2441
w,1739761983460,2445
backspace,1739761983720,2453
backspace,1739761983876,2457
backspace,1739761984024,2462
backspace,1739761984193,2467
l,1739761984796,2485
l,1739761984922,2489
o,1739761985123,2495
w,1739761985219,2498
s,1739761985452,2505
space,1739761985821,2516
a,1739761985936,2519
d,1739761986160,2526
a,1739761986408,2533
backspace,1739761986727,2543
backspace,1739761986884,2548
backspace,1739761987066,2553
d,1739761987440,2564
a,1739761987587,2569
r,1739761987781,2575
e,1739761988139,2585
d,1739761988385,2593
backspace,1739761988712,2603
backspace,1739761988885,2608
t,1739761989485,2626
d,1739761989900,2638
space,1739761990103,2644
g,1739761990409,2653
backspace,1739761990695,2662
backspace,1739761990848,2667
backspace,1739761991009,2671
e,1739761991545,2688
d,1739761991749,2694
space,1739761991905,2698
r,1739761992314,2711
a,1739761992402,2713
c,1739761992735,2723
backspace,1739761993100,2734
backspace,1739761993263,2739
backspace,1739761993407,2743
g,1739761993904,2758
r,1739761994306,2770
a,1739761994533,2777
c,1739761994756,2784
e,1739761994954,2790
f,1739761995201,2797
u,1739761995396,2803
l,1739761995612,2810
l,1739761995784,2815
y,1739761996024,2822
comma,1739761996433,2834
space,1739761996628,2840
a,1739761996735,2843
n,1739761996904,2848
space,1739761997322,2861
1,1739761997632,2870
2,1739761997830,2876
space,1739761998080,2884
backspace,1739761998379,2893
backspace,1739761998541,2897
backspace,1739761998826,2906
backspace,1739761999141,2915
d,1739761999566,2928
space,1739761999801,2935
1,1739762000114,2945
2,1739762000387,2953
space,1739762000600,2959
g,1739762000950,2970
l,1739762001127,2975
o,1739762001319,2981
w,1739762001779,2995
i,1739762001923,2999
n,1739762002120,3005
g,1739762002316,3011
space,1739762002443,3014
b,1739762002845,3027
u,1739762003003,3031
t,1739762003142,3035
t,1739762003326,3041
e,1739762003631,3050
r,1739762003754,3054
l,1739762004340,3071
i,1739762004578,3079
e,1739762004768,3084
backspace,1739762005203,3097
backspace,1739762005373,3102
backspace,1739762005604,3109
f,1739762006032,3122
l,1739762006171,3126
i,1739762006354,3132
e,1739762006460,3135
s,1739762006662,3141
space,1739762007020,3152
d,1739762007291,3160
a,1739762007460,3165
n,1739762007647,3171
c,1739762007755,3174
e,1739762007967,3180
d,1739762008142,3185
space,1739762008335,3191
u,1739762008528,3197
n,1739762008705,3202
space,1739762008852,3207
t,1739762008997,3211
backspace,1739762009293,3220
backspace,1739762009442,3224
backspace,1739762009581,3229
backspace,1739762009755,3234
i,1739762010105,3244
n,1739762010314,3251
space,1739762010508,3256
t,1739762010645,3261
h,1739762010803,3265
e,1739762010947,3270
space,1739762011064,3273
a,1739762011538,3287
i,1739762011686,3292
r,1739762011865,3297
period,1739762012473,3315
space,1739762012744,3323
shift_r,1739762013340,3341
t,1739762013706,3352
h,1739762013889,3358
e,1739762014067,3363
space,1739762014222,3368
g,1739762014392,3373
r,1739762014578,3379
o,1739762014769,3384
u,1739762014977,3390
p,1739762015212,3398
space,1739762015541,3407
c,1739762015862,3417
o,1739762016072,3423
u,1739762016256,3429
n,1739762016483,3436
t,1739762016684,3442
e,1739762016880,3448
d,1739762017075,3453
space,1739762017275,3459
8,1739762017842,3476
9,1739762018210,3487
space,1739762018478,3496
s,1739762019036,3512
h,1739762019161,3516
i,1739762019342,3521
n,1739762019500,3526
i,1739762019680,3532
n,1739762019846,3537
g,1739762020054,3543
space,1739762020329,3551
c,1739762020536,3557
y,1739762020786,3565
s,1739762020917,3569
backspace,1739762021159,3576
backspace,1739762021334,3581
backspace,1739762021483,3586
r,1739762021690,3592
backspace,1739762022114,3605
c,1739762022361,3612
r,1739762022607,3619
y,1739762022720,3623
s,1739762022819,3626
t,1739762023032,3632
a,1739762023375,3642
k,1739762023649,3651
s,1739762023827,3656
space,1739762024063,3663
backspace,1739762024425,3674
backspace,1739762024605,3679
backspace,1739762024784,3685
l,1739762025332,3701
s,1739762025515,3707
space,1739762025711,3713
e,1739762025943,3719
m,1739762026239,3728
b,1739762026515,3737
d,1739762027235,3758
d,1739762027410,3763
backspace,1739762027792,3775
backspace,1739762028280,3790
e,1739762028564,3798
d,1739762028778,3805
d,1739762028947,3810
e,1739762029164,3816
d,1739762029385,3823
space,1739762029636,3830
u,1739762029836,3836
n,1739762030033,3842
space,1739762030169,3846
backspace,1739762030569,3858
backspace,1739762030756,3864
backspace,1739762030926,3869
i,1739762031179,3877
n,1739762031386,3883
space,1739762031615,3890
a,1739762031733,3893
space,1739762031937,3899
n,1739762032579,3919
e,1739762032680,3922
a,1739762032851,3927
r,1739762033034,3932
b,1739762033255,3939
y,1739762033454,3945
space,1739762033729,3953
f,1739762033971,3960
o,1739762034473,3975
o,1739762034767,3984
u,1739762034891,3988
n,1739762035166,3996
backspace,1739762035665,4011
backspace,1739762035842,4016
backspace,1739762035997,4021
u,1739762036317,4031
n,1739762036544,4037
t,1739762036682,4042
a,1739762036992,4051
i,1739762037146,4056
n,1739762037326,4061
space,1739762037524,4067
a,1739762037658,4071
n,1739762037878,4078
d,1739762038046,4083
space,1739762038203,4087
m,1739762038482,4096
a,1739762038614,4100
r,1739762038829,4106
j,1739762039371,4122
backspace,1739762039764,4134
v,1739762039966,4140
k,1739762040238,4148
e,1739762040306,4150
d,1739762040509,4156
space,1739762040743,4163
backspace,1739762041204,4177
backspace,1739762041350,4182
backspace,1739762041515,4187
backspace,1739762042380,4213
e,1739762042693,4222
l,1739762042838,4226
e,1739762043294,4240
d,1739762043549,4248
space,1739762043728,4253
a,1739762043892,4258
t,1739762044090,4264
space,1739762044237,4268
3,1739762044872,4287
4,1739762045094,4294
5,1739762045287,4300
space,1739762045538,4307
w,1739762047452,4365
backspace,1739762047902,4378
t,1739762048114,4385
w,1739762048305,4390
i,1739762048954,4410
n,1739762049519,4427
k,1739762049719,4433
l,1739762050153,4446
i,1739762050336,4451
n,1739762050542,4457
g,1739762050764,4464
space,1739762050963,4470
l,1739762051235,4478
i,1739762051428,4484
g,1739762051551,4488
h,1739762051691,4492
t,1739762051858,4497
s,1739762052195,4507
space,1739762052447,4515
w,1739762052992,4531
t,1739762053165,4536
r,1739762053410,4543
backspace,1739762053971,4560
backspace,1739762054121,4565
backspace,1739762054252,4569
s,1739762054639,4580
t,1739762054876,4587
r,1739762055079,4594
u,1739762055161,4596
n,1739762055346,4602
g,1739762055538,4607
space,1739762055707,4612
t,1739762056021,4622
h,1739762056124,4625
r,1739762056854,4647
o,1739762057012,4652
u,1739762057172,4656
g,1739762057295,4660
h,1739762057421,4664
space,1739762057664,4671
t,1739762057814,4676
h,1739762057956,4680
space,1739762058224,4688
t,1739762058596,4699
r,1739762058843,4706
e,1739762059039,4712
e,1739762059176,4716
backspace,1739762059505,4726
backspace,1739762059654,4731
backspace,1739762059811,4736
