Key,Time (ms),Frame
shift_r,1739752516431,128
b,1739752516872,141
e,1739752517104,148
n,1739752518114,179
e,1739752518292,184
a,1739752518477,190
t,1739752518609,194
h,1739752518759,198
space,1739752519120,209
t,1739752519332,215
h,1739752519464,219
e,1739752519628,224
space,1739752519771,228
z,1739752520033,236
e,1739752520258,243
s,1739752520499,250
t,1739752520679,256
y,1739752521088,268
space,1739752521364,276
backspace,1739752521709,287
comma,1739752522464,309
space,1739752522739,317
j,1739752522869,321
a,1739752523071,327
d,1739752523269,333
e,1739752523442,339
d,1739752523639,344
space,1739752523833,350
backspace,1739752524186,361
backspace,1739752526072,417
space,1739752526914,443
c,1739752527123,449
o,1739752527195,451
l,1739752527427,458
o,1739752527625,464
r,1739752528254,483
e,1739752528450,489
d,1739752528669,495
space,1739752528897,502
s,1739752529102,508
k,1739752529353,516
y,1739752530027,536
comma,1739752530702,556
space,1739752530980,565
9,1739752533123,629
space,1739752533422,638
j,1739752533748,648
u,1739752533931,653
b,1739752534145,660
i,1739752534311,665
l,1739752535003,685
a,1739752535162,690
n,1739752535322,695
t,1739752535455,699
space,1739752535846,711
e,1739752536036,716
s,1739752536293,724
backspace,1739752537079,748
x,1739752537330,755
o,1739752537612,764
l,1739752537785,769
o,1739752537986,775
backspace,1739752538347,786
backspace,1739752538509,791
backspace,1739752538661,795
p,1739752539116,809
l,1739752539454,819
o,1739752539710,827
e,1739752540218,842
r,1739752540368,846
e,1739752540552,852
backspace,1739752541006,865
backspace,1739752541161,870
backspace,1739752541318,875
backspace,1739752541464,879
o,1739752542226,902
r,1739752542450,909
e,1739752543408,937
r,1739752543652,945
s,1739752544205,961
space,1739752544400,967
z,1739752544745,978
i,1739752545318,995
p,1739752545539,1001
p,1739752545706,1006
e,1739752545854,1011
d,1739752546076,1018
space,1739752546297,1024
t,1739752546483,1030
h,1739752546621,1034
o,1739752547860,1071
u,1739752548032,1076
g,1739752548198,1081
h,1739752548349,1086
backspace,1739752548697,1096
backspace,1739752548848,1101
backspace,1739752549001,1105
backspace,1739752549180,1111
r,1739752549504,1120
o,1739752549635,1124
u,1739752549803,1129
g,1739752549978,1135
h,1739752550121,1139
space,1739752550463,1149
t,1739752550611,1154
h,1739752550739,1157
e,1739752550978,1165
space,1739752551085,1168
t,1739752551782,1189
h,1739752551914,1193
i,1739752552102,1198
c,1739752552236,1202
k,1739752552462,1209
space,1739752552715,1217
j,1739752553271,1233
u,1739752553429,1238
n,1739752553772,1248
g,1739752553968,1254
l,1739752554254,1263
e,1739752554434,1268
comma,1739752554910,1283
space,1739752555126,1289
e,1739752555282,1294
a,1739752555463,1299
c,1739752555712,1307
h,1739752555906,1312
space,1739752556160,1320
s,1739752556369,1326
e,1739752556616,1334
r,1739752556934,1343
c,1739752557327,1355
backspace,1739752557877,1372
backspace,1739752558026,1376
backspace,1739752558181,1381
a,1739752558514,1391
backspace,1739752558932,1403
e,1739752559320,1415
a,1739752559534,1421
r,1739752559736,1427
h,1739752560207,1441
i,1739752560371,1446
n,1739752560543,1452
g,1739752560780,1459
backspace,1739752561093,1468
backspace,1739752561239,1472
backspace,1739752561369,1476
backspace,1739752561523,1481
c,1739752561944,1494
h,1739752562210,1502
i,1739752562399,1507
n,1739752562581,1513
g,1739752562763,1518
space,1739752562866,1521
f,1739752563282,1534
o,1739752563486,1540
r,1739752563725,1547
space,1739752563929,1553
t,1739752564127,1559
h,1739752564305,1564
e,1739752564497,1570
space,1739752564615,1574
e,1739752565000,1585
l,1739752565243,1593
u,1739752565458,1599
w,1739752565885,1612
i,1739752566105,1618
v,1739752566292,1624
backspace,1739752566675,1635
backspace,1739752566862,1641
backspace,1739752567038,1646
w,1739752567414,1658
i,1739752567588,1663
v,1739752567776,1669
e,1739752567993,1675
backspace,1739752568345,1686
backspace,1739752568500,1690
backspace,1739752568667,1695
backspace,1739752568813,1700
s,1739752569304,1714
i,1739752569602,1723
v,1739752569799,1729
e,1739752570039,1736
space,1739752570353,1746
q,1739752570665,1755
u,1739752571411,1778
e,1739752571545,1782
t,1739752571922,1793
z,1739752572410,1808
a,1739752572658,1815
l,1739752572908,1822
space,1739752573303,1834
b,1739752573679,1846
i,1739752573993,1855
r,1739752574584,1873
d,1739752574781,1879
period,1739752575620,1904
space,1739752575914,1913
shift_r,1739752576422,1928
t,1739752576741,1937
h,1739752577001,1945
e,1739752577251,1953
space,1739752577368,1956
q,1739752577835,1970
u,1739752578082,1978
i,1739752578277,1984
c,1739752578413,1988
k,1739752578601,1993
comma,1739752579228,2012
space,1739752579579,2023
n,1739752580430,2048
i,1739752580850,2061
m,1739752581561,2082
b,1739752581890,2092
l,1739752582259,2103
e,1739752582437,2108
space,1739752582804,2119
s,1739752582964,2124
q,1739752583424,2138
u,1739752583567,2142
i,1739752583771,2148
r,1739752584014,2156
r,1739752584194,2161
l,1739752584489,2170
3,1739752584723,2177
backspace,1739752585135,2189
backspace,1739752585314,2195
backspace,1739752585426,2198
e,1739752585731,2207
backspace,1739752586732,2237
r,1739752587257,2253
e,1739752587568,2262
l,1739752587811,2270
space,1739752588137,2279
d,1739752588445,2289
q,1739752588638,2294
r,1739752588830,2300
backspace,1739752589606,2323
backspace,1739752589780,2329
a,1739752590227,2342
r,1739752590694,2356
t,1739752590903,2362
e,1739752591114,2369
e,1739752591312,2375
space,1739752591819,2390
backspace,1739752592094,2398
backspace,1739752592271,2403
d,1739752592621,2414
space,1739752592854,2421
a,1739752593205,2431
c,1739752593437,2438
r,1739752594028,2456
o,1739752594258,2463
s,1739752594420,2468
s,1739752594575,2472
space,1739752594817,2480
t,1739752594983,2485
h,1739752595123,2489
e,1739752595385,2497
space,1739752595501,2500
z,1739752595785,2509
i,1739752595926,2513
g,1739752596246,2523
z,1739752596940,2543
a,1739752597237,2552
g,1739752597515,2561
g,1739752598488,2590
i,1739752598657,2595
n,1739752598846,2601
g,1739752599082,2608
space,1739752599384,2617
t,1739752599641,2624
r,1739752599824,2630
q,1739752599963,2634
i,1739752600080,2638
l,1739752600385,2647
backspace,1739752600695,2656
