Key,Time (ms),Frame
shift_l,1739762127161,20
i,1739762127920,43
n,1739762128100,48
space,1739762128307,54
t,1739762128490,60
h,1739762128629,64
e,1739762128750,68
space,1739762128868,71
e,1739762129183,81
h,1739762129269,83
backspace,1739762129770,98
backspace,1739762129961,104
h,1739762130574,123
e,1739762130683,126
a,1739762130918,133
r,1739762131058,137
t,1739762131280,144
space,1739762131500,150
o,1739762131609,154
f,1739762131834,160
space,1739762131932,163
space,1739762132362,176
a,1739762132486,180
space,1739762132695,186
backspace,1739762133195,201
backspace,1739762133338,205
backspace,1739762133512,211
a,1739762134016,226
space,1739762134376,237
m,1739762134557,242
y,1739762134911,253
s,1739762135054,257
t,1739762135246,263
i,1739762135369,266
c,1739762135577,273
a,1739762135748,278
k,1739762135888,282
space,1739762136103,288
v,1739762136302,294
a,1739762136374,297
backspace,1739762136638,304
backspace,1739762136801,309
backspace,1739762136957,314
backspace,1739762137122,319
l,1739762137626,334
space,1739762137805,339
v,1739762137989,345
a,1739762138089,348
l,1739762138253,353
l,1739762138410,358
e,1739762138880,372
y,1739762138995,375
comma,1739762139420,388
space,1739762139668,395
5,1739762139896,402
space,1739762140105,408
e,1739762140382,417
x,1739762140709,427
k,1739762141107,438
o,1739762141279,444
backspace,1739762141756,458
backspace,1739762141938,463
l,1739762142210,472
o,1739762142387,477
r,1739762142626,484
backspace,1739762143284,504
backspace,1739762143593,513
backspace,1739762144088,528
p,1739762144829,550
l,1739762145147,560
o,1739762145332,565
r,1739762145522,571
e,1739762145734,577
r,1739762145968,584
s,1739762146454,599
space,1739762146644,605
u,1739762146816,610
n,1739762147009,616
c,1739762147301,624
o,1739762147514,631
n,1739762147745,638
v,1739762147953,644
e,1739762148161,650
backspace,1739762148486,660
backspace,1739762148639,664
backspace,1739762148801,669
v,1739762149159,680
e,1739762149381,687
r,1739762149505,690
e,1739762149648,695
d,1739762149857,701
space,1739762150046,707
a,1739762150211,712
space,1739762150430,718
h,1739762150673,725
i,1739762150858,731
d,1739762150978,735
d,1739762151106,738
d,1739762151207,741
e,1739762151487,750
n,1739762151669,755
backspace,1739762151912,763
backspace,1739762152048,767
backspace,1739762152198,771
e,1739762152449,779
n,1739762152621,784
space,1739762152838,790
r,1739762153071,797
e,1739762153332,805
a,1739762153517,811
l,1739762153809,820
m,1739762154006,825
space,1739762154344,836
w,1739762154565,842
h,1739762154698,846
e,1739762154828,850
r,1739762155393,867
e,1739762155607,873
space,1739762155802,879
t,1739762156008,886
h,1739762156132,889
e,1739762156311,895
space,1739762156449,899
e,1739762156566,902
a,1739762156949,914
backspace,1739762157330,925
backspace,1739762157493,930
a,1739762157948,944
l,1739762158229,952
p,1739762158492,960
h,1739762158682,966
a,1739762158855,971
b,1739762159240,982
e,1739762159461,989
t,1739762159579,993
space,1739762159802,999
f,1739762159985,1005
r,1739762160148,1010
o,1739762160277,1014
m,1739762160427,1018
space,1739762160653,1025
shift_r,1739762161058,1037
a,1739762161397,1047
space,1739762161635,1054
t,1739762161846,1061
o,1739762161992,1065
space,1739762162171,1070
shift_r,1739762162517,1081
z,1739762162854,1091
space,1739762163107,1098
a,1739762163782,1119
d,1739762164035,1126
i,1739762164309,1135
backspace,1739762165079,1158
o,1739762165357,1166
r,1739762165517,1171
n,1739762165679,1176
e,1739762165977,1185
d,1739762166158,1190
space,1739762166310,1195
a,1739762166483,1200
c,1739762166704,1206
backspace,1739762167197,1221
n,1739762167458,1229
c,1739762167591,1233
i,1739762167727,1237
e,1739762167935,1243
n,1739762168084,1248
t,1739762168675,1266
space,1739762168904,1272
s,1739762169054,1277
t,1739762169242,1283
i,1739762169565,1292
n,1739762169729,1297
e,1739762169873,1301
backspace,1739762170283,1314
backspace,1739762170439,1318
backspace,1739762170610,1324
i,1739762170845,1331
n,1739762170989,1335
e,1739762171152,1340
space,1739762171364,1346
backspace,1739762171561,1352
backspace,1739762171715,1357
backspace,1739762171892,1362
o,1739762172193,1371
n,1739762172438,1378
backspace,1739762172688,1386
backspace,1739762172833,1390
backspace,1739762173009,1396
o,1739762173503,1410
n,1739762173827,1420
e,1739762174137,1429
space,1739762174328,1435
c,1739762174527,1441
a,1739762174728,1447
r,1739762174907,1452
v,1739762175149,1460
u,1739762175275,1464
n,1739762175456,1469
g,1739762175634,1474
backspace,1739762176002,1485
backspace,1739762176164,1490
backspace,1739762176320,1495
i,1739762176571,1502
n,1739762176763,1508
g,1739762176914,1513
s,1739762177144,1520
period,1739762177708,1537
space,1739762177960,1544
shift_r,1739762178118,1549
a,1739762178332,1555
space,1739762178647,1565
q,1739762178835,1570
u,1739762178972,1574
i,1739762179139,1579
c,1739762179309,1585
k,1739762179451,1589
space,1739762179952,1604
b,1739762180201,1611
r,1739762180410,1618
o,1739762180590,1623
w,1739762180768,1628
n,1739762180913,1633
space,1739762181211,1642
f,1739762181378,1647
i,1739762181581,1653
x,1739762181778,1659
space,1739762182022,1666
backspace,1739762182292,1674
backspace,1739762182447,1679
backspace,1739762182619,1684
o,1739762182857,1691
x,1739762183064,1697
space,1739762183316,1705
s,1739762183499,1710
p,1739762183897,1722
i,1739762184322,1735
n,1739762184509,1741
t,1739762184675,1746
backspace,1739762185050,1757
backspace,1739762185212,1762
backspace,1739762185377,1767
n,1739762185874,1782
t,1739762185991,1785
backspace,1739762186620,1804
backspace,1739762186972,1814
r,1739762187480,1830
i,1739762187566,1832
n,1739762187829,1840
t,1739762187963,1844
e,1739762188189,1851
d,1739762188405,1857
space,1739762188623,1864
o,1739762188877,1872
a,1739762189079,1878
s,1739762189218,1882
backspace,1739762189567,1892
backspace,1739762189723,1897
backspace,1739762189898,1902
p,1739762190263,1913
a,1739762190570,1922
s,1739762190832,1930
t,1739762191128,1939
space,1739762191378,1947
7,1739762192117,1969
space,1739762192379,1977
g,1739762192608,1984
l,1739762193123,1999
u,1739762193313,2005
t,1739762193646,2015
t,1739762193825,2020
backspace,1739762194452,2039
backspace,1739762194775,2049
backspace,1739762194920,2053
i,1739762195311,2065
t,1739762195540,2071
t,1739762195722,2077
e,1739762195998,2085
r,1739762196136,2089
u,1739762196314,2095
n,1739762196487,2100
g,1739762196664,2105
space,1739762196820,2110
backspace,1739762197062,2117
backspace,1739762197224,2122
backspace,1739762197520,2131
backspace,1739762198076,2148
i,1739762198360,2156
n,1739762198576,2163
g,1739762198906,2172
space,1739762199288,2184
w,1739762199706,2196
a,1739762200213,2212
t,1739762200519,2221
e,1739762200779,2229
r,1739762200966,2234
f,1739762201216,2242
a,1739762201497,2250
o,1739762201659,2255
l,1739762201820,2260
s,1739762202037,2266
backspace,1739762202560,2282
backspace,1739762202722,2287
backspace,1739762203006,2295
l,1739762203731,2317
l,1739762203880,2322
s,1739762204017,2326
comma,1739762204336,2335
space,1739762204568,2342
w,1739762204793,2349
h,1739762204986,2355
i,1739762205155,2360
l,1739762205394,2367
e,1739762205573,2372
space,1739762205852,2381
6,1739762206778,2409
space,1739762207026,2416
f,1739762207214,2422
r,1739762207387,2427
o,1739762207530,2431
g,1739762207706,2436
s,1739762207953,2444
space,1739762208186,2451
p,1739762208534,2461
e,1739762209068,2477
r,1739762209280,2484
c,1739762209613,2494
h,1739762209766,2498
e,1739762209944,2504
d,1739762210129,2509
space,1739762210300,2514
