Key,Frame
o,106
shift_l,106
n,110
space,120
a,153
space,158
b,167
r,174
w,179
backspace,197
e,206
z,214
backspace,223
e,226
z,233
backspace,251
z,270
y,274
space,283
s,308
u,313
m,328
m,333
e,342
r,346
space,349
a,353
f,360
t,365
e,372
r,374
n,381
o,385
o,391
n,393
comma,403
space,410
5,432
space,439
a,449
d,455
v,462
e,467
n,471
t,474
r,480
u,485
e,490
backspace,499
backspace,504
backspace,509
u,512
r,518
e,522
r,562
s,569
space,576
t,589
r,595
e,610
k,623
k,627
e,635
d,652
space,659
t,668
h,672
r,676
o,681
u,685
g,691
h,694
space,700
a,705
space,711
v,721
i,725
r,737
backspace,754
b,761
r,768
a,772
n,777
t,783
space,788
m,831
e,841
a,846
d,855
o,863
w,868
comma,875
space,883
h,892
t,895
backspace,901
backspace,906
t,912
h,916
e,923
r,926
backspace,936
i,943
r,948
space,952
b,961
a,966
c,973
k,977
p,990
a,993
c,998
k,1002
s,1018
space,1024
l,1036
a,1039
b,1044
l,1047
e,1051
d,1059
space,1065
backspace,1074
backspace,1084
backspace,1089
backspace,1094
e,1101
l,1106
e,1114
d,1121
space,1125
f,1136
r,1142
o,1146
m,1153
space,1156
a,1164
shift_r,1165
space,1170
t,1174
o,1178
space,1184
shift_r,1193
z,1193
period,1203
space,1209
a,1220
shift_r,1220
space,1225
q,1235
u,1240
c,1247
i,1250
backspace,1256
backspace,1260
i,1266
c,1270
k,1275
space,1282
b,1290
r,1304
o,1309
w,1314
n,1320
space,1326
f,1333
o,1336
x,1341
space,1346
d,1357
a,1363
s,1369
h,1372
e,1377
d,1385
space,1391
p,1404
a,1409
s,1414
space,1421
s,1435
backspace,1439
backspace,1447
t,1459
space,1463
7,1494
space,1500
g,1529
r,1536
a,1539
z,1549
i,1553
n,1559
g,1567
space,1571
d,1585
e,1597
e,1603
r,1608
comma,1638
space,1642
w,1643
h,1648
i,1650
l,1670
e,1675
space,1680
6,1724
space,1732
r,1745
backspace,1755
f,1759
r,1763
o,1765
backspace,1780
backspace,1785
r,1787
o,1791
g,1796
s,1804
space,1810
h,1833
o,1841
p,1847
p,1852
e,1865
d,1872
space,1876
n,1882
e,1888
w,1892
backspace,1907
a,1910
r,1918
space,1924
a,1931
space,1938
g,1962
l,1968
i,1974
m,1984
m,1992
e,1999
r,2002
i,2005
n,2012
g,2017
space,2021
s,2030
t,2035
r,2075
e,2079
a,2084
m,2090
period,2102
space,2107
shift_l,2114
o,2115
v,2120
e,2127
r,2131
h,2141
e,2145
a,2149
d,2155
comma,2163
space,2169
0,2228
backspace,2249
9,2267
space,2280
b,2290
i,2296
r,2298
d,2306
s,2326
space,2331
c,2338
i,2342
r,2348
c,2357
l,2367
e,2371
d,2379
space,2384
t,2446
h,2451
e,2454
space,2460
s,2463
