Key,Frame
u,61
shift_l,62
n,69
d,74
e,83
r,87
space,93
t,97
h,99
e,103
space,106
w,113
w,115
a,121
r,127
backspace,134
backspace,139
backspace,144
a,148
r,151
m,159
space,166
g,174
l,179
o,185
w,188
space,193
o,198
f,203
space,206
6,237
7,246
8,252
space,259
s,268
t,274
a,279
r,282
s,295
space,300
backspace,311
comma,318
space,322
5,371
space,377
t,385
r,392
a,395
v,402
e,408
l,415
e,426
r,429
s,438
space,444
v,456
e,461
n,465
t,467
r,475
u,480
e,484
d,490
backspace,499
backspace,504
backspace,509
backspace,515
u,525
r,530
e,534
d,542
space,547
a,560
backspace,570
t,574
h,577
r,582
o,585
u,592
g,604
h,608
space,613
a,618
space,623
l,631
i,636
v,639
e,646
l,652
y,657
space,664
m,673
r,681
k,685
e,688
backspace,696
backspace,705
backspace,711
a,722
r,728
k,734
e,739
t,745
p,756
l,762
a,767
c,773
e,781
space,786
f,790
i,795
l,800
l,806
e,808
d,816
space,820
w,827
i,830
t,835
h,838
space,843
s,847
i,850
g,854
h,855
backspace,878
n,884
s,888
space,894
f,905
r,911
o,915
m,921
space,926
a,947
shift_r,948
space,953
t,957
o,960
space,964
shift_r,982
z,984
period,993
space,997
shift_r,1004
a,1005
space,1014
q,1033
u,1038
i,1043
c,1046
k,1051
space,1057
b,1079
r,1086
o,1090
n,1097
w,1100
space,1108
backspace,1115
backspace,1119
backspace,1125
w,1130
n,1135
space,1140
f,1145
o,1148
x,1155
space,1161
d,1179
a,1185
r,1192
t,1198
e,1204
d,1214
space,1218
p,1225
a,1230
s,1236
space,1243
backspace,1270
t,1277
space,1280
7,1287
space,1293
b,1311
u,1315
s,1330
t,1337
l,1349
i,1354
n,1360
g,1364
space,1368
s,1411
t,1415
a,1420
l,1424
l,1429
s,1433
space,1443
s,1466
e,1471
l,1478
l,1482
i,1488
n,1493
g,1499
space,1502
e,1508
v,1517
e,1523
r,1525
y,1531
i,1539
backspace,1555
t,1562
h,1565
i,1567
n,1573
g,1577
space,1581
f,1585
r,1592
o,1595
m,1599
space,1604
1,1623
2,1629
space,1634
j,1638
a,1643
r,1648
s,1657
space,1663
h,1678
o,1682
backspace,1689
backspace,1694
o,1701
f,1706
space,1710
h,1714
o,1720
n,1725
e,1729
y,1734
space,1741
t,1747
o,1752
space,1758
8,1800
9,1806
