Key,Frame
o,66
shift_l,67
n,71
space,77
a,83
space,89
s,107
backspace,117
c,121
r,149
i,155
p,161
s,167
backspace,180
backspace,186
s,188
space,202
backspace,216
p,223
space,228
shift_l,235
o,238
c,244
u,250
t,256
backspace,266
backspace,271
t,275
o,278
b,291
e,302
r,307
space,311
e,317
v,325
e,330
n,334
i,339
n,346
g,350
comma,357
space,362
5,381
space,386
d,396
a,412
r,417
i,424
n,430
g,435
space,438
a,446
d,451
v,458
e,464
n,473
t,475
u,483
r,489
e,493
s,502
space,508
backspace,522
backspace,527
r,547
s,555
space,560
s,566
e,573
t,577
space,581
o,589
u,594
t,600
space,603
t,607
o,610
space,615
e,620
x,628
p,632
l,638
o,654
r,659
e,666
space,671
t,674
h,678
e,683
space,687
f,691
o,694
r,697
e,703
s,709
t,716
space,720
backspace,729
comma,737
space,741
c,745
a,753
r,761
r,773
y,782
i,788
n,791
g,797
space,801
m,805
a,809
p,814
s,818
space,823
m,832
a,836
r,842
k,846
e,848
d,855
space,860
o,866
backspace,876
f,878
r,884
o,888
m,892
space,896
a,912
shift_r,913
space,926
t,932
o,935
space,939
z,951
shift_r,953
period,964
space,969
shift_r,982
t,984
h,989
e,994
y,1000
space,1006
d,1024
i,1029
s,1038
c,1043
o,1049
v,1058
e,1065
r,1066
e,1070
d,1078
space,1083
1,1116
2,1121
space,1133
h,1147
i,1151
d,1153
d,1158
i,1161
e,1166
backspace,1172
backspace,1178
e,1184
n,1188
space,1194
c,1210
a,1215
v,1219
e,1223
s,1231
space,1236
backspace,1250
comma,1260
space,1263
8,1305
space,1312
s,1328
p,1333
a,1340
r,1353
k,1358
i,1362
n,1367
backspace,1381
backspace,1395
l,1402
i,1407
n,1413
g,1419
space,1422
s,1425
t,1430
r,1438
a,1444
backspace,1459
e,1462
a,1466
m,1469
s,1478
space,1483
backspace,1492
comma,1501
space,1506
a,1509
n,1513
d,1518
space,1521
9,1576
space,1583
g,1604
l,1620
o,1624
i,1630
w,1633
n,1638
g,1644
space,1648
f,1724
i,1729
r,1734
e,1736
l,1745
backspace,1759
f,1773
l,1778
i,1783
e,1786
s,1794
space,1800
t,1815
h,1821
a,1823
t,1827
space,1831
l,1843
i,1847
t,1853
space,1857
u,1861
p,1867
space,1872
t,1875
h,1880
e,1883
space,1887
n,1896
i,1901
g,1905
h,1908
t,1913
period,1934
space,1938
shift_r,1946
t,1947
h,1952
e,1958
space,1962
q,1970
u,1973
i,1978
c,1981
k,1986
space,1991
b,1997
r,2005
o,2012
w,2017
n,2023
space,2030
f,2037
o,2041
x,2047
space,2059
d,2074
a,2082
s,2087
h,2092
e,2096
d,2105
space,2109
p,2131
a,2135
s,2140
t,2148
space,2152
7,2173
space,2181
l,2195
a,2196
z,2205
y,2210
space,2218
s,2247
u,2261
backspace,2269
q,2271
u,2276
i,2280
r,2284
r,2294
l,2302
backspace,2321
e,2326
l,2330
s,2336
space,2342
backspace,2352
comma,2360
space,2364
w,2366
h,2370
i,2373
l,2379
e,2386
space,2391
3,2398
space,2405
o,2413
w,2423
l,2428
s,2434
space,2440
h,2471
o,2475
o,2481
t,2484
e,2493
d,2501
space,2505
l,2517
o,2523
u,2541
d,2550
l,2556
y,2564
space,2570
f,2588
r,2594
o,2600
m,2607
space,2609
5,2624
space,2636
t,2689
o,2693
w,2695
e,2702
r,2705
i,2710
n,2716
g,2720
space,2723
t,2729
r,2736
e,2742
e,2747
s,2754
space,2758
backspace,2781
period,2791
space,2796
shift_l,2803
n,2804
e,2812
w,2816
r,2819
backspace,2828
backspace,2833
a,2837
r,2840
b,2848
y,2861
space,2866
a,2873
space,2878
g,2886
r,2892
a,2896
p,2899
o,2905
backspace,2912
backspace,2916
backspace,2921
o,2928
u,2932
p,2937
space,2944
o,2949
f,2953
space,2957
5,2969
space,2979
backspace,2986
backspace,2992
6,3035
space,3041
f,3047
r,3051
o,3058
g,3065
s,3073
space,3082
l,3101
e,3108
a,3114
p,3118
e,3125
d,3131
space,3137
o,3146
v,3150
e,3158
r,3161
space,3165
0,3210
space,3219
r,3260
o,3264
c,3270
k,3275
e,3279
backspace,3300
s,3306
space,3312
i,3326
n,3333
t,3339
o,3342
space,3347
a,3354
space,3360
p,3366
o,3373
i,3375
n,3384
backspace,3392
backspace,3397
n,3410
d,3417
space,3420
t,3424
h,3425
a,3430
t,3434
space,3438
s,3459
h,3465
i,3469
m,3478
m,3483
e,3491
r,3493
e,3497
d,3506
space,3510
l,3529
i,3534
k,3540
e,3545
space,3548
s,3553
i,3555
l,3581
v,3587
e,3596
r,3599
space,3602
u,3614
n,3621
d,3625
e,3634
r,3637
space,3640
t,3644
h,3647
e,3652
space,3656
n,3660
backspace,3670
m,3678
o,3682
o,3687
n,3691
space,3698
l,3703
i,3709
g,3714
h,3717
t,3723
backspace,3728
backspace,3733
backspace,3737
backspace,3742
backspace,3746
backspace,3760
l,3768
i,3774
g,3780
h,3784
t,3791
period,3804
space,3807
shift_r,3823
a,3825
s,3829
space,3839
t,3842
h,3846
e,3851
y,3858
space,3862
c,3868
a,3873
m,3877
p,3882
e,3884
d,3892
space,3897
backspace,3908
comma,3916
space,3920
2,3925
3,3932
backspace,3942
backspace,3947
3,3969
4,3976
5,3984
space,3990
s,4031
t,4036
a,4042
r,4044
t,4048
s,4064
backspace,4078
backspace,4083
s,4096
space,4105
t,4115
w,4121
i,4125
n,4129
k,4163
e,4168
backspace,4185
l,4198
e,4206
d,4212
space,4218
a,4230
v,4235
e,4241
r,4244
backspace,4253
backspace,4260
b,4270
backspace,4276
backspace,4281
b,4285
o,4289
v,4295
e,4303
space,4310
backspace,4320
comma,4328
space,4333
a,4336
n,4342
d,4346
space,4351
t,4358
h,4361
e,4365
y,4370
space,4376
c,4393
o,4396
u,4399
n,4408
t,4411
e,4418
d,4426
space,4433
6,4482
7,4492
8,4499
space,4505
f,4533
i,4540
r,4546
e,4548
f,4558
l,4562
i,4567
e,4570
s,4575
space,4581
t,4592
backspace,4601
c,4606
i,4612
r,4617
c,4628
l,4633
i,4638
n,4644
g,4649
space,4652
a,4657
r,4670
o,4674
u,4678
n,4691
d,4700
space,4704
backspace,4713
comma,4720
space,4724
m,4731
a,4734
r,4739
v,4750
e,4755
l,4763
i,4769
n,4775
g,4778
space,4778
a,4799
t,4805
space,4807
t,4809
h,4813
e,4816
space,4821
m,4832
a,4834
g,4840
i,4843
c,4847
a,4854
l,4859
space,4865
b,4875
e,4880
a,4886
t,4887
