Key,Frame
shift_r,60
a,64
shift_r,66
s,76
space,81
t,87
h,89
e,95
space,99
s,104
u,106
n,113
space,118
s,121
e,128
t,132
space,136
o,141
v,144
e,152
r,157
space,163
h,169
i,173
l,179
l,184
s,192
comma,213
space,217
5,227
space,232
h,243
i,248
k,257
e,270
r,272
s,279
space,286
g,300
a,305
t,312
e,319
backspace,329
h,333
e,338
r,341
e,344
d,350
space,355
a,368
r,374
o,378
u,381
n,388
d,391
space,395
a,402
space,409
c,415
a,422
m,428
p,435
backspace,450
p,469
f,482
i,485
r,490
e,494
comma,500
space,508
t,522
h,526
e,530
space,535
backspace,550
backspace,554
e,570
i,577
r,582
space,590
b,597
a,602
c,617
k,621
space,627
p,635
a,638
c,646
k,650
s,654
space,662
e,679
m,689
b,703
r,712
o,717
i,721
d,727
space,735
backspace,748
e,776
r,779
e,783
d,790
space,796
w,802
i,806
t,810
h,814
space,821
l,825
e,828
t,835
t,839
e,852
r,855
s,863
space,868
f,872
o,876
r,882
m,887
space,896
backspace,903
backspace,912
backspace,918
backspace,928
r,944
o,949
m,958
space,965
a,975
shift_r,975
space,982
t,990
o,995
space,999
z,1008
shift_r,1008
period,1022
space,1027
a,1047
shift_r,1047
space,1052
b,1071
backspace,1080
q,1083
u,1088
c,1094
i,1103
backspace,1112
backspace,1117
i,1121
c,1124
k,1128
space,1136
b,1160
r,1166
o,1170
w,1175
n,1180
space,1186
f,1192
o,1196
x,1201
space,1206
d,1218
a,1224
r,1228
t,1234
e,1239
d,1247
space,1251
p,1260
a,1266
s,1269
t,1276
space,1283
7,1317
space,1321
c,1333
h,1339
i,1355
r,1361
p,1368
i,1373
n,1379
g,1386
space,1390
c,1397
r,1404
i,1410
k,1417
backspace,1428
c,1433
k,1435
e,1441
t,1447
s,1455
space,1460
a,1473
n,1479
d,1483
space,1486
6,1514
f,1525
space,1531
backspace,1540
backspace,1546
space,1550
f,1554
r,1559
o,1563
g,1568
s,1576
space,1581
l,1605
e,1610
a,1613
p,1617
i,1622
n,1628
g,1633
space,1636
t,1639
backspace,1651
n,1657
e,1663
a,1668
r,1675
space,1683
t,1699
h,1702
e,1707
space,1712
space,1750
backspace,1766
minus,1773
space,1783
backspace,1791
backspace,1797
0,1806
space,1817
d,1825
e,1832
g,1838
r,1845
e,1847
e,1853
space,1861
l,1867
a,1871
k,1875
e,1879
space,1887
backspace,1930
period,1940
space,1949
shift_l,1957
o,1958
v,1964
e,1971
r,1975
space,1986
backspace,1996
h,2003
e,2007
a,2011
d,2016
period,2023
backspace,2034
comma,2040
space,2045
9,2091
space,2100
b,2112
a,2124
t,2129
s,2136
space,2141
f,2153
backspace,2189
f,2201
l,2206
i,2239
t,2247
t,2252
e,2261
r,2264
e,2269
backspace,2279
backspace,2284
d,2314
space,2321
t,2350
h,2356
r,2362
o,2366
u,2371
g,2375
h,2379
space,2385
t,2388
h,2391
e,2404
space,2411
w,2426
backspace,2438
t,2444
w,2448
i,2476
l,2484
l,2488
backspace,2507
i,2525
g,2528
h,2532
t,2537
space,2545
backspace,2553
comma,2562
space,2568
w,2584
h,2588
i,2590
l,2596
e,2604
space,2610
1,2659
2,2665
space,2671
f,2677
i,2681
r,2686
e,2690
space,2693
backspace,2709
f,2716
l,2719
i,2724
e,2729
s,2734
space,2741
b,2781
l,2788
i,2793
n,2799
k,2802
e,2805
d,2813
space,2817
i,2833
n,2839
space,2842
t,2846
h,2849
e,2852
backspace,2859
backspace,2864
backspace,2870
r,2873
y,2881
backspace,2912
h,2919
y,2924
m,2947
backspace,2974
t,2981
h,2983
m,2990
space,2999
a,3028
m,3033
o,3037
n,3042
g,3045
space,3048
t,3059
h,3062
e,3066
space,3069
t,3074
r,3080
e,3084
e,3090
s,3112
period,3122
space,3124
shift_r,3134
