Key,Frame
i,40
shift_l,40
n,46
space,50
t,54
h,58
e,63
space,68
h,80
e,86
a,89
r,91
space,99
backspace,113
t,118
space,123
o,127
f,131
space,135
a,139
space,144
m,150
i,154
s,157
t,162
i,170
c,179
a,184
l,188
space,194
v,199
a,204
l,209
l,213
e,217
y,223
comma,233
space,241
5,262
space,268
e,280
x,288
p,294
l,301
o,307
r,312
e,318
r,324
e,327
s,334
backspace,347
backspace,353
s,363
space,373
backspace,384
space,393
u,396
n,403
c,414
o,416
n,420
v,423
e,427
r,432
e,435
d,443
space,448
a,453
space,459
h,475
i,477
d,481
d,486
i,490
e,497
backspace,503
backspace,508
e,511
n,516
space,532
r,555
e,561
a,565
l,570
m,579
space,586
w,598
h,601
e,604
r,609
e,610
space,613
t,621
h,624
e,628
space,632
a,665
l,670
p,677
h,681
a,686
b,695
e,705
t,710
space,715
f,720
r,725
o,728
m,735
space,737
z,756
shift_r,757
space,764
backspace,774
backspace,779
a,790
shift_r,790
space,795
t,798
o,802
space,806
z,816
shift_r,819
space,826
a,851
d,856
o,859
r,864
n,871
e,885
d,894
space,898
a,906
n,917
c,921
i,929
e,938
n,940
t,945
space,951
s,975
t,989
o,993
n,997
e,1009
space,1017
c,1022
a,1030
r,1032
i,1041
backspace,1050
v,1054
i,1056
n,1061
g,1066
space,1071
backspace,1080
s,1085
comma,1090
space,1097
backspace,1104
backspace,1110
period,1120
space,1124
shift_r,1129
a,1131
space,1136
q,1149
u,1152
i,1156
c,1161
k,1165
space,1172
b,1187
r,1194
w,1204
backspace,1217
o,1222
w,1224
n,1229
space,1238
f,1241
o,1243
x,1252
space,1261
s,1269
p,1274
r,1279
i,1284
n,1303
t,1306
e,1310
d,1335
space,1339
p,1348
a,1353
s,1356
s,1363
backspace,1373
t,1380
space,1385
7,1425
space,1429
g,1454
l,1468
i,1472
t,1478
t,1481
t,1494
e,1503
r,1504
i,1510
n,1515
g,1520
space,1523
w,1532
a,1539
t,1545
e,1551
r,1554
f,1561
a,1572
l,1576
l,1581
e,1592
s,1600
space,1606
backspace,1615
backspace,1620
backspace,1624
s,1639
space,1644
backspace,1661
comma,1669
space,1672
w,1674
h,1678
i,1681
l,1687
e,1693
space,1697
6,1728
space,1736
f,1740
r,1747
o,1748
g,1756
s,1768
space,1773
p,1787
e,1798
r,1802
c,1816
h,1820
e,1823
d,1830
space,1836
o,1839
n,1845
space,1848
i,1852
backspace,1868
l,1874
i,1879
l,1890
y,1897
space,1904
p,1920
a,1923
d,1929
space,1933
s,1936
backspace,1944
backspace,1949
s,1956
space,1960
i,1963
n,1970
space,1974
a,1982
space,1987
p,1990
o,1998
n,2013
d,2019
space,2023
s,2050
h,2056
i,2058
m,2064
m,2076
e,2086
r,2089
i,2093
n,2097
g,2102
space,2105
a,2108
t,2113
space,2117
0,2142
space,2149
d,2155
e,2161
g,2167
r,2175
e,2178
e,2182
s,2200
period,2209
space,2211
shift_l,2218
o,2221
v,2225
e,2230
r,2233
h,2245
e,2249
a,2253
d,2260
comma,2275
space,2279
9,2311
space,2317
l,2327
u,2332
m,2340
n,2349
i,2354
o,2365
u,2368
s,2373
space,2380
backspace,2416
backspace,2421
backspace,2426
backspace,2430
backspace,2440
backspace,2448
i,2454
n,2467
o,2473
u,2476
s,2482
space,2489
b,2494
i,2505
r,2513
d,2522
s,2533
space,2538
s,2542
o,2546
r,2551
e,2556
backspace,2565
backspace,2571
a,2575
r,2580
e,2583
d,2593
space,2598
backspace,2612
comma,2619
space,2625
t,2633
h,2636
e,2642
i,2653
r,2660
space,2664
w,2671
i,2673
n,2679
g,2682
s,2687
space,2692
f,2700
backspace,2709
r,2713
e,2716
l,2722
e,2729
backspace,2739
backspace,2744
f,2747
l,2752
e,2759
c,2766
t,2771
i,2773
n,2780
g,2783
space,2786
t,2792
h,2796
e,2800
space,2804
l,2808
i,2813
g,2816
h,2820
t,2825
space,2827
o,2834
f,2841
space,2846
1,2863
2,2868
space,2874
g,2885
o,2892
l,2900
d,2910
e,2916
n,2920
space,2926
o,2937
r,2940
b,2949
s,2957
space,2965
backspace,2989
period,2999
space,3001
shift_r,3009
a,3017
backspace,3028
shift_r,3038
a,3041
m,3049
o,3052
n,3056
g,3061
space,3067
t,3087
h,3091
e,3095
space,3099
l,3107
u,3111
s,3115
h,3120
space,3128
g,3143
r,3150
e,3155
e,3160
n,3168
e,3172
r,3175
y,3181
space,3186
backspace,3195
comma,3203
space,3208
8,3247
9,3254
space,3262
l,3294
b,3303
backspace,3307
backspace,3312
b,3316
l,3320
o,3325
o,3329
m,3342
i,3347
n,3352
g,3357
space,3361
o,3366
r,3369
c,3381
h,3385
i,3387
d,3414
s,3421
space,3427
s,3448
t,3454
r,3460
a,3472
backspace,3484
e,3488
a,3500
backspace,3509
t,3514
c,3524
h,3529
e,3535
d,3541
space,3547
s,3591
k,3620
y,3628
w,3644
a,3653
r,3658
d,3665
period,3677
space,3682
backspace,3687
backspace,3692
comma,3701
space,3706
a,3710
n,3714
d,3717
space,3722
3,3745
3,3761
4,3767
backspace,3775
backspace,3780
4,3785
5,3793
space,3800
f,3830
i,3834
r,3839
e,3840
f,3852
l,3858
i,3863
e,3866
s,3874
space,3880
d,3914
a,3919
n,3924
c,3927
e,3933
d,3939
space,3947
i,3965
n,3971
space,3975
p,3981
e,3990
r,3992
f,4003
e,4019
c,4026
t,4033
space,4040
u,4044
n,4051
i,4055
s,4063
i,4066
o,4073
backspace,4082
backspace,4091
o,4124
n,4128
period,4148
space,4154
b,4166
shift_r,4166
e,4172
n,4201
e,4209
a,4223
t,4227
h,4231
space,4239
t,4250
h,4253
e,4258
space,4262
a,4274
n,4279
backspace,4297
backspace,4303
c,4306
a,4311
n,4314
n,4345
backspace,4361
o,4371
p,4388
y,4393
space,4400
o,4432
f,4436
space,4439
6,4488
7,4496
8,4504
space,4511
t,4533
w,4538
i,4542
n,4554
k,4558
i,4563
n,4576
g,4582
space,4585
backspace,4608
backspace,4612
backspace,4617
backspace,4622
l,4629
i,4634
n,4639
g,4643
space,4647
s,4649
t,4654
a,4659
r,4664
s,4680
space,4685
backspace,4693
space,4704
backspace,4715
comma,4723
space,4728
t,4730
h,4734
e,4739
space,4746
a,4764
d,4769
v,4787
e,4793
n,4796
t,4800
r,4807
u,4812
backspace,4820
backspace,4826
u,4829
r,4835
e,4837
space,4845
backspace,4899
r,4902
s,4910
space,4916
m,4959
a,4981
r,4990
b,5012
e,5023
l,5029
backspace,5036
backspace,5042
v,5045
backspace,5054
backspace,5059
v,5062
l,5068
e,5070
d,5075
backspace,5083
backspace,5086
backspace,5091
e,5094
d,5100
space,5106
backspace,5148
backspace,5152
backspace,5157
e,5199
l,5208
e,5210
d,5218
space,5224
a,5252
t,5258
space,5261
t,5264
h,5268
e,5271
space,5275
h,5280
a,5283
r,5288
m,5298
o,5304
n,5310
e,5316
y,5319
space,5327
backspace,5343
backspace,5347
backspace,5352
y,5369
space,5379
o,5382
f,5388
space,5390
l,5395
e,5402
t,5407
t,5412
e,5419
r,5422
s,5430
space,5435
backspace,5455
comma,5462
space,5467
n,5470
u,5475
m,5482
b,5485
e,5493
r,5495
s,5501
space,5505
comma,5511
backspace,5519
backspace,5524
comma,5530
space,5535
a,5538
n,5542
d,5545
space,5548
t,5552
h,5554
e,5558
space,5561
m,5565
a,5568
g,5573
i,5575
c,5582
space,5589
o,5595
f,5601
space,5603
t,5607
h,5610
e,5616
space,5621
u,5627
n,5633
i,5639
v,5654
e,5660
r,5663
s,5669
e,5674
period,5698
