Key,Frame
d,299
e,306
a,312
r,318
space,328
q,359
u,368
i,372
n,379
c,384
l,394
backspace,424
y,438
comma,447
space,458
i,475
space,483
h,490
o,498
p,503
e,511
space,518
y,527
o,533
u,541
space,548
a,562
r,572
e,576
space,584
d,593
o,601
i,606
n,612
g,618
space,625
w,638
e,646
l,655
l,660
period,683
space,696
i,710
space,720
w,732
a,739
n,747
t,753
e,762
d,768
space,777
t,797
o,803
space,810
u,817
p,824
d,832
a,839
t,845
e,852
space,860
y,870
o,877
u,884
space,893
o,902
n,908
space,921
o,947
u,954
r,961
space,972
l,982
a,991
t,998
e,1005
s,1010
t,1017
space,1029
p,1038
r,1042
o,1050
j,1058
e,1066
c,1073
t,1080
comma,1101
space,1111
w,1127
h,1135
i,1141
c,1147
h,1151
space,1164
h,1187
a,1195
s,1202
space,1211
b,1220
e,1231
e,1236
n,1245
space,1256
q,1267
u,1270
i,1277
t,1284
e,1291
space,1299
t,1306
h,1311
e,1316
space,1323
j,1335
o,1339
u,1373
r,1384
n,1389
y,1401
period,1428
space,1443
t,1448
h,1452
e,1458
space,1465
w,1488
o,1498
r,1512
k,1518
space,1531
n,1541
v,1548
o,1554
l,1561
v,1573
e,1581
s,1588
space,1598
a,1611
space,1625
s,1630
e,1639
r,1644
i,1651
e,1656
s,1663
space,1675
o,1685
f,1691
space,1701
c,1712
o,1726
m,1734
p,1744
l,1752
e,1760
x,1769
space,1796
t,1808
a,1814
s,1819
k,1827
s,1837
comma,1855
space,1866
e,1872
a,1881
c,1889
h,1897
space,1906
w,1911
i,1914
w,1917
i,1920
i,1923
backspace,1944
backspace,1950
backspace,1956
backspace,1961
backspace,1964
backspace,1970
backspace,1975
backspace,1981
backspace,1986
backspace,2014
backspace,2019
backspace,2024
backspace,2030
backspace,2056
t,2093
h,2098
space,2106
i,2110
t,2116
s,2126
space,2135
u,2140
space,2154
i,2159
q,2166
u,2170
e,2176
backspace,2199
backspace,2204
backspace,2208
backspace,2214
backspace,2217
backspace,2222
u,2252
n,2256
i,2261
q,2269
u,2274
e,2282
space,2304
c,2311
h,2316
a,2321
l,2331
l,2335
e,2347
n,2352
e,2360
s,2366
period,2396
space,2405
o,2411
u,2419
r,2423
space,2454
t,2463
e,2471
a,2477
m,2483
space,2493
backspace,2511
comma,2529
space,2537
i,2546
n,2554
k,2561
backspace,2590
c,2600
l,2603
u,2611
d,2616
i,2620
n,2625
g,2629
space,2638
k,2648
e,2656
n,2664
v,2668
backspace,2700
backspace,2706
v,2737
i,2745
n,2748
space,2759
a,2767
n,2770
d,2776
space,2787
z,2804
e,2811
l,2819
d,2825
a,2832
comma,2850
space,2860
h,2882
a,2889
s,2896
space,2908
b,2919
e,2927
e,2932
n,2941
space,2950
d,2962
i,2971
l,2980
i,2986
g,2998
e,3005
n,3036
t,3042
l,3051
y,3059
space,3068
o,3076
backspace,3095
w,3106
o,3112
r,3147
k,3152
i,3158
n,3166
g,3172
space,3180
t,3189
o,3195
space,3203
t,3210
a,3215
c,3226
k,3236
l,3262
e,3268
space,3275
t,3298
h,3307
e,3313
s,3323
e,3327
space,3337
i,3351
s,3356
s,3361
u,3367
e,3374
s,3405
period,3424
space,3436
r,3445
e,3450
