Key,Frame
d,95
e,109
a,118
r,124
space,132
k,141
e,148
n,151
comma,160
space,173
f,182
i,186
s,195
t,202
space,209
o,220
f,232
f,236
comma,244
space,254
i,267
space,288
h,303
a,312
v,318
e,326
space,344
a,354
space,366
f,383
r,388
e,395
i,400
n,407
d,411
space,420
backspace,441
backspace,444
backspace,449
backspace,455
backspace,461
i,491
n,497
d,501
space,509
w,515
h,520
o,525
space,532
i,537
s,542
space,551
s,572
e,582
t,593
t,597
i,603
n,609
g,615
space,624
u,634
p,642
space,650
a,672
space,680
p,705
l,714
a,724
n,730
t,735
space,744
i,754
n,758
space,764
c,780
o,785
r,793
o,822
backspace,858
c,869
o,876
r,894
a,898
n,905
comma,926
space,935
n,954
o,959
r,964
t,971
h,974
e,980
r,996
n,1003
space,1013
c,1033
a,1042
l,1049
i,1054
f,1061
o,1065
r,1069
n,1097
i,1102
a,1107
comma,1128
space,1133
t,1138
o,1144
space,1158
m,1168
a,1173
n,1177
u,1184
f,1206
a,1215
c,1220
t,1227
u,1231
r,1234
e,1239
space,1256
a,1264
space,1274
w,1283
e,1289
l,1311
d,1317
e,1323
d,1329
space,1342
r,1353
e,1360
f,1370
backspace,1391
i,1397
n,1404
f,1412
o,1444
r,1453
c,1489
e,1499
m,1520
e,1524
n,1530
t,1536
space,1545
g,1558
r,1566
i,1573
space,1586
b,1598
u,1605
i,1610
l,1618
d,1624
i,1628
n,1633
g,1638
space,1646
s,1656
t,1662
r,1668
u,1676
t,1685
u,1688
r,1692
e,1697
space,1735
s,1751
y,1757
s,1760
t,1770
e,1776
m,1782
s,1804
comma,1818
backspace,1833
period,1847
space,1856
t,1863
e,1870
y,1876
space,1884
w,1898
i,1908
l,1917
l,1921
space,1930
n,1939
e,1945
e,1949
d,1956
space,1966
v,1978
a,1986
p,1992
space,2006
backspace,2038
backspace,2043
backspace,2048
a,2076
m,2095
p,2103
space,2113
s,2126
e,2134
r,2140
v,2148
i,2152
c,2157
e,2165
space,2174
backspace,2187
period,2204
space,2212
i,2224
space,2242
s,2252
u,2262
g,2269
g,2273
e,2283
s,2291
t,2295
space,2306
backspace,2322
e,2342
d,2348
space,2356
t,2362
h,2368
a,2371
t,2377
space,2383
t,2394
h,2398
e,2402
y,2408
backspace,2422
backspace,2427
backspace,2434
backspace,2440
backspace,2445
backspace,2469
backspace,2475
backspace,2496
t,2525
space,2535
t,2542
h,2548
e,2551
y,2556
space,2564
w,2572
o,2581
u,2585
l,2592
