Key,Frame
u,80
m,87
b,99
r,108
e,114
l,137
l,143
a,156
comma,171
space,181
u,189
n,195
i,200
v,205
backspace,228
c,240
o,244
r,249
n,253
comma,261
space,272
u,280
n,287
i,290
v,296
e,304
r,310
s,318
e,324
comma,331
space,342
u,359
n,365
i,369
f,376
o,380
r,384
m,389
comma,405
space,413
u,421
p,429
h,441
i,448
l,456
l,461
comma,471
space,480
u,490
p,496
l,504
o,511
a,518
d,523
comma,530
space,539
u,554
t,562
e,574
n,578
s,585
i,588
l,597
comma,607
space,615
u,627
n,634
c,640
l,644
e,651
comma,657
space,665
u,676
r,681
b,690
a,698
n,704
comma,713
space,723
u,731
p,738
r,748
r,752
o,755
backspace,779
backspace,785
backspace,791
r,820
o,828
o,833
t,838
comma,852
space,859
v,866
i,869
o,875
backspace,895
backspace,904
backspace,910
backspace,915
backspace,935
t,965
period,979
space,986
v,994
i,1004
o,1012
l,1019
i,1026
n,1033
comma,1050
space,1068
v,1077
o,1080
l,1088
c,1097
a,1101
n,1106
n,1115
backspace,1147
o,1156
comma,1187
space,1200
c,1208
backspace,1224
v,1229
e,1237
h,1244
i,1247
c,1251
l,1261
e,1266
comma,1286
space,1291
v,1299
l,1309
l,1315
a,1321
g,1325
e,1332
comma,1340
space,1347
v,1352
e,1357
l,1361
backspace,1393
v,1403
e,1409
t,1414
comma,1428
space,1437
v,1444
a,1449
s,1453
e,1461
comma,1469
space,1476
v,1486
o,1493
i,1498
c,1502
e,1508
comma,1516
space,1523
v,1529
i,1533
n,1539
e,1544
comma,1568
space,1578
v,1583
a,1589
l,1595
l,1599
e,1606
y,1616
comma,1630
space,1638
v,1658
i,1665
c,1684
o,1693
t,1696
r,1702
y,1708
backspace,1734
backspace,1741
backspace,1745
backspace,1750
t,1781
o,1788
r,1791
y,1796
period,1814
space,1826
w,1837
a,1844
t,1851
e,1859
r,1865
comma,1878
space,1884
w,1900
h,1913
a,1919
l,1924
e,1930
comma,1951
space,1957
w,1964
i,1967
n,1974
d,1978
o,1982
w,1985
comma,2009
space,2018
w,2027
o,2032
l,2039
f,2047
comma,2058
space,2067
w,2077
i,2081
n,2086
d,2089
comma,2098
space,2106
i,2112
backspace,2131
w,2154
i,2161
z,2175
a,2184
r,2192
d,2198
comma,2214
space,2223
w,2236
a,2244
l,2252
l,2255
comma,2262
space,2272
w,2281
a,2286
t,2294
c,2302
h,2306
comma,2317
space,2324
w,2330
i,2334
n,2340
comma,2350
space,2360
w,2367
o,2370
o,2376
d,2411
period,2420
space,2429
x,2464
y,2469
l,2477
o,2482
p,2508
h,2516
o,2521
n,2526
e,2534
comma,2541
space,2551
x,2567
w,2575
backspace,2597
e,2600
n,2621
o,2625
n,2637
comma,2668
space,2682
x,2692
w,2700
backspace,2729
e,2756
r,2765
o,2770
x,2784
comma,2803
space,2810
x,2835
space,2854
r,2873
a,2879
y,2905
comma,2915
space,2925
x,2939
e,2947
n,2956
o,2961
p,3000
h,3009
o,3028
b,3038
i,3044
a,3048
comma,3056
space,3065
x,3079
y,3096
l,3104
e,3111
m,3119
comma,3139
space,3147
x,3159
space,3170
r,3179
a,3184
y,3193
comma,3218
space,3232
backspace,3263
backspace,3267
backspace,3273
backspace,3279
backspace,3302
a,3323
x,3345
i,3352
s,3357
comma,3386
space,3395
x,3417
e,3425
r,3432
i,3441
s,3467
c,3476
a,3483
p,3488
e,3495
comma,3514
space,3520
x,3547
e,3558
n,3584
o,3588
l,3624
i,3631
t,3637
h,3641
comma,3654
space,3662
x,3675
e,3684
r,3704
o,3707
t,3712
backspace,3742
p,3756
h,3764
y,3772
t,3776
e,3781
period,3814
space,3826
y,3834
e,3839
l,3845
l,3851
o,3856
w,3862
comma,3872
space,3886
y,3931
a,3944
c,3968
h,3974
t,3979
comma,3992
space,4002
y,4008
o,4017
g,4029
u,4033
r,4038
t,4048
comma,4078
space,4083
y,4090
a,4100
w,4109
n,4121
comma,4135
space,4146
e,4154
backspace,4168
y,4185
backspace,4207
y,4242
a,4247
r,4252
d,4258
comma,4272
space,4280
y,4291
e,4295
a,4301
r,4308
comma,4323
space,4331
y,4357
e,4363
t,4368
i,4374
comma,4389
space,4398
y,4411
i,4431
e,4436
l,4443
d,4448
period,4492
space,4502
z,4513
e,4522
b,4532
r,4538
a,4544
comma,4560
space,4567
z,4580
o,4591
o,4596
comma,4607
space,4625
z,4636
i,4647
p,4661
p,4667
e,4674
r,4681
comma,4701
space,4711
z,4720
e,4728
r,4735
o,4740
comma,4750
space,4761
z,4770
o,4780
o,4785
m,4799
backspace,4823
backspace,4832
backspace,4855
o,4879
m,4902
b,4943
i,4948
e,4955
comma,4971
space,4980
z,4999
i,5006
g,5012
z,5030
a,5054
g,5062
comma,5069
space,5076
z,5094
e,5102
n,5113
i,5140
t,5144
h,5153
comma,5170
space,5186
z,5195
e,5203
s,5211
t,5218
comma,5239
space,5249
z,5257
o,5265
d,5274
i,5278
a,5303
c,5317
comma,5340
space,5349
z,5357
o,5365
n,5371
e,5377
