Key,Time (ms),Frame
shift_l,1739334977068,115
t,1739334977567,130
h,1739334977798,137
q,1739334978456,157
u,1739334978894,170
backspace,1739334979445,186
backspace,1739334979619,192
e,1739334980802,227
space,1739334981049,235
u,1739334981302,242
backspace,1739334981896,260
q,1739334982346,273
u,1739334982559,280
i,1739334982750,286
c,1739334982889,290
k,1739334983121,297
space,1739334983491,308
b,1739334983843,318
r,1739334984080,325
o,1739334984326,333
w,1739334984477,337
n,1739334984615,342
space,1739334984851,349
f,1739334984990,353
o,1739334985101,356
x,1739334985293,362
space,1739334985525,369
j,1739334985905,380
u,1739334986122,387
m,1739334986402,395
p,1739334986598,401
s,1739334986819,408
space,1739334987013,413
o,1739334987204,419
v,1739334987386,425
space,1739334988005,443
backspace,1739334988616,462
e,1739334989030,474
r,1739334989245,480
space,1739334989435,486
1,1739334989952,502
2,1739334990203,509
3,1739334990558,520
space,1739334990786,527
l,1739334991430,546
a,1739334991605,551
z,1739334991837,558
y,1739334992014,564
space,1739334992452,577
d,1739334992648,583
o,1739334992789,587
g,1739334992975,592
e,1739334993114,597
s,1739334993414,606
space,1739334993702,614
backspace,1739334994032,624
backspace,1739334994196,629
backspace,1739334994342,633
s,1739334995173,658
space,1739334995411,665
f,1739334995790,677
i,1739334995988,683
v,1739334996039,684
backspace,1739334996928,711
v,1739334997836,738
e,1739334998076,745
space,1739334998240,750
t,1739334998371,754
i,1739334998493,758
m,1739334998691,764
e,1739334998853,769
s,1739334999131,777
period,1739334999426,786
space,1739334999750,796
shift_l,1739335000140,807
o,1739335001002,833
n,1739335001181,839
space,1739335001412,845
shift_l,1739335001898,860
j,1739335002102,866
s,1739335002410,875
n,1739335002619,882
backspace,1739335003150,898
backspace,1739335003324,903
a,1739335003548,910
n,1739335003679,913
u,1739335003959,922
r,1739335004906,950
y,1739335005045,954
space,1739335005400,965
backspace,1739335005629,972
backspace,1739335005836,978
backspace,1739335005998,983
a,1739335006497,998
r,1739335007089,1016
y,1739335007330,1023
space,1739335007603,1031
1,1739335008021,1044
s,1739335008540,1059
t,1739335008870,1069
comma,1739335009647,1092
space,1739335009875,1099
2,1739335010047,1104
0,1739335010232,1110
2,1739335010389,1115
6,1739335011358,1144
backspace,1739335011835,1158
5,1739335012283,1172
comma,1739335012803,1187
space,1739335012991,1193
7,1739335013207,1199
space,1739335013497,1208
z,1739335014180,1228
e,1739335014510,1238
b,1739335014929,1251
r,1739335015166,1258
a,1739335015363,1264
s,1739335015593,1271
space,1739335015874,1279
d,1739335016373,1294
a,1739335016588,1301
n,1739335016737,1305
c,1739335016839,1308
e,1739335017066,1315
space,1739335017365,1324
r,1739335017813,1337
a,1739335017957,1342
c,1739335018194,1349
backspace,1739335018655,1363
backspace,1739335018823,1368
backspace,1739335018993,1373
backspace,1739335019634,1392
d,1739335019953,1402
space,1739335020321,1413
g,1739335020668,1423
r,1739335020911,1430
a,1739335021151,1438
c,1739335021380,1444
e,1739335021610,1451
f,1739335022240,1470
u,1739335022511,1478
l,1739335022742,1485
l,1739335022898,1490
y,1739335023105,1496
space,1739335023385,1505
backspace,1739335023747,1515
comma,1739335024089,1526
space,1739335024386,1535
e,1739335024780,1546
a,1739335024978,1552
t,1739335025223,1560
i,1739335025367,1564
n,1739335025515,1569
space,1739335026535,1599
backspace,1739335026912,1610
g,1739335027608,1631
space,1739335027740,1635
8,1739335028773,1666
9,1739335029003,1673
space,1739335029299,1682
p,1739335029516,1689
i,1739335029958,1702
z,1739335030408,1715
z,1739335030583,1721
a,1739335030831,1728
s,1739335031784,1757
space,1739335032085,1766
u,1739335032234,1770
n,1739335032432,1776
d,1739335032607,1781
backspace,1739335033753,1816
d,1739335034760,1846
e,1739335034999,1853
r,1739335035235,1860
space,1739335035491,1868
6,1739335036246,1890
space,1739335036464,1897
b,1739335036758,1906
r,1739335036985,1913
i,1739335037119,1917
g,1739335037233,1920
h,1739335037394,1925
t,1739335037536,1929
space,1739335037667,1933
