Key,Time (ms),Frame
shift_l,1739341112902,59
i,1739341113541,78
n,1739341113738,84
space,1739341114014,92
t,1739341114230,99
h,1739341114359,103
e,1739341114588,110
space,1739341114688,113
h,1739341114960,121
e,1739341115093,125
a,1739341115302,131
r,1739341115468,136
t,1739341116195,158
space,1739341116522,168
o,1739341116657,172
f,1739341116843,177
space,1739341116945,180
a,1739341117187,188
space,1739341117442,195
m,1739341117669,202
y,1739341117991,212
s,1739341118167,217
t,1739341118410,224
i,1739341118581,229
c,1739341118741,234
a,1739341118926,240
l,1739341119095,245
space,1739341119281,250
v,1739341119458,256
a,1739341119550,258
l,1739341119774,265
l,1739341119905,269
y,1739341120138,276
comma,1739341120488,287
backspace,1739341121030,303
backspace,1739341121189,308
e,1739341121598,320
y,1739341121733,324
comma,1739341122118,335
space,1739341122421,345
6,1739341122749,354
backspace,1739341123206,368
5,1739341123504,377
space,1739341123679,382
e,1739341124033,393
x,1739341124287,401
p,1739341124477,406
l,1739341124704,413
o,1739341124879,418
r,1739341125107,425
e,1739341125351,432
r,1739341125539,438
s,1739341125871,448
space,1739341126180,457
u,1739341126329,462
n,1739341126534,468
c,1739341126841,477
o,1739341126915,479
v,1739341127094,485
e,1739341127327,492
r,1739341127560,499
e,1739341127701,503
d,1739341127917,509
space,1739341128098,515
a,1739341128269,520
space,1739341128632,531
h,1739341128896,539
i,1739341129093,545
d,1739341129220,549
d,1739341129412,554
e,1739341129655,562
n,1739341129818,566
space,1739341130045,573
t,1739341131149,606
e,1739341131406,614
backspace,1739341131830,627
backspace,1739341132012,632
a,1739341132595,650
backspace,1739341133083,664
r,1739341133581,679
e,1739341133792,686
a,1739341134012,692
l,1739341134279,700
m,1739341134753,715
space,1739341135032,723
w,1739341135175,727
h,1739341135303,731
e,1739341135460,736
r,1739341135655,742
e,1739341135923,750
space,1739341136303,761
t,1739341136469,766
h,1739341136656,772
e,1739341136844,777
space,1739341136945,780
a,1739341137339,792
l,1739341137587,800
p,1739341138150,816
h,1739341138336,822
a,1739341138471,826
b,1739341138701,833
e,1739341138965,841
t,1739341139240,849
space,1739341139523,858
f,1739341139652,862
r,1739341139868,868
o,1739341140024,873
m,1739341140210,878
space,1739341140475,886
shift_r,1739341141031,903
a,1739341141340,912
space,1739341141638,921
t,1739341141971,931
o,1739341142144,936
space,1739341142285,940
z,1739341143074,964
space,1739341143434,975
backspace,1739341144103,995
backspace,1739341144259,1000
shift_r,1739341144999,1022
z,1739341145398,1034
space,1739341145705,1043
a,1739341146070,1054
d,1739341146352,1063
o,1739341146574,1069
r,1739341146694,1073
n,1739341146869,1078
e,1739341146972,1081
d,1739341147188,1088
space,1739341147407,1094
a,1739341147683,1102
n,1739341147993,1112
c,1739341148189,1118
i,1739341148340,1122
e,1739341148585,1129
n,1739341148690,1133
t,1739341148931,1140
space,1739341149205,1148
s,1739341149495,1157
g,1739341149696,1163
o,1739341149999,1172
n,1739341150206,1178
backspace,1739341150517,1187
backspace,1739341150688,1193
backspace,1739341150853,1198
t,1739341151283,1210
o,1739341151439,1215
n,1739341151699,1223
e,1739341151863,1228
space,1739341152109,1235
c,1739341152292,1241
a,1739341152541,1248
t,1739341152693,1253
v,1739341152917,1259
i,1739341153185,1267
backspace,1739341153519,1278
backspace,1739341153643,1281
backspace,1739341153811,1286
r,1739341154215,1298
v,1739341154945,1320
i,1739341155080,1324
n,1739341155295,1331
g,1739341155531,1338
s,1739341155797,1346
comma,1739341156099,1355
backspace,1739341156623,1371
period,1739341157011,1382
space,1739341157240,1389
shift_r,1739341157461,1396
a,1739341157695,1403
space,1739341158080,1414
q,1739341158343,1422
u,1739341158512,1427
i,1739341158731,1434
c,1739341159063,1444
k,1739341159267,1450
space,1739341159627,1461
b,1739341159897,1469
r,1739341160172,1477
o,1739341160495,1487
w,1739341160629,1491
n,1739341160840,1497
space,1739341161065,1504
f,1739341161185,1507
o,1739341161355,1513
x,1739341161546,1518
space,1739341161849,1527
s,1739341162004,1532
p,1739341162182,1537
r,1739341162761,1555
i,1739341162974,1561
n,1739341163205,1568
t,1739341163339,1572
e,1739341163524,1578
d,1739341163776,1585
space,1739341164068,1594
a,1739341164287,1601
p,1739341164515,1607
backspace,1739341164987,1622
backspace,1739341165174,1627
backspace,1739341165259,1630
p,1739341165636,1641
a,1739341165845,1647
backspace,1739341166167,1657
backspace,1739341166338,1662
backspace,1739341166488,1667
space,1739341166807,1676
backspace,1739341167628,1701
d,1739341167908,1709
space,1739341168039,1713
p,1739341168261,1720
a,1739341168431,1725
s,1739341168568,1729
y,1739341168899,1739
space,1739341169105,1745
7,1739341169524,1758
backspace,1739341169887,1769
backspace,1739341170052,1774
backspace,1739341170688,1793
t,1739341170835,1797
space,1739341171054,1804
7,1739341171272,1810
space,1739341171545,1818
g,1739341172273,1840
l,1739341172458,1846
i,1739341172668,1852
t,1739341172802,1856
y,1739341172981,1861
i,1739341173587,1880
backspace,1739341173966,1891
backspace,1739341174145,1896
backspace,1739341174283,1900
t,1739341175194,1928
e,1739341175469,1936
r,1739341175604,1940
i,1739341175765,1945
backspace,1739341176546,1968
backspace,1739341176709,1973
backspace,1739341177317,1991
t,1739341177665,2002
i,1739341178330,2022
backspace,1739341178750,2034
e,1739341179287,2051
r,1739341179552,2059
i,1739341179862,2068
n,1739341180045,2073
g,1739341180244,2079
space,1739341180411,2084
w,1739341180718,2093
a,1739341181040,2103
t,1739341181353,2113
e,1739341181611,2120
r,1739341181745,2124
f,1739341182162,2137
a,1739341182841,2157
l,1739341183057,2164
l,1739341183238,2169
e,1739341183401,2174
backspace,1739341183917,2189
s,1739341184410,2204
comma,1739341184722,2214
space,1739341184964,2221
w,1739341185146,2226
h,1739341185360,2233
i,1739341185543,2238
l,1739341185760,2245
e,1739341185996,2252
6,1739341186740,2274
space,1739341186983,2281
backspace,1739341187598,2300
backspace,1739341187742,2304
space,1739341188575,2329
6,1739341189584,2359
space,1739341189907,2369
backspace,1739341190547,2388
backspace,1739341190711,2393
6,1739341191425,2415
space,1739341191804,2426
f,1739341191979,2431
r,1739341192177,2437
o,1739341192326,2442
g,1739341192491,2447
s,1739341192811,2456
space,1739341193041,2463
p,1739341193492,2477
e,1739341193740,2484
r,1739341193885,2488
c,1739341194438,2505
h,1739341194599,2510
e,1739341194763,2515
d,1739341194983,2521
space,1739341195276,2530
o,1739341195558,2539
n,1739341195744,2544
space,1739341195901,2549
l,1739341196014,2552
i,1739341196213,2558
l,1739341196546,2568
y,1739341196834,2577
space,1739341197090,2585
p,1739341197319,2592
a,1739341197528,2598
d,1739341197780,2605
s,1739341198027,2613
space,1739341198281,2620
i,1739341198470,2626
n,1739341198918,2639
space,1739341199152,2647
a,1739341199325,2652
space,1739341199500,2657
p,1739341199713,2663
i,1739341199951,2670
n,1739341200356,2683
backspace,1739341200766,2695
backspace,1739341200965,2701
o,1739341201289,2711
n,1739341201457,2716
d,1739341201640,2721
space,1739341202045,2733
s,1739341202175,2737
h,1739341202347,2742
i,1739341202500,2747
n,1739341202706,2753
n,1739341202969,2761
e,1739341203246,2769
r,1739341203414,2774
backspace,1739341203682,2782
backspace,1739341203847,2787
backspace,1739341204011,2792
backspace,1739341204152,2797
m,1739341204500,2807
m,1739341204676,2812
e,1739341204884,2818
r,1739341205073,2824
i,1739341205196,2828
n,1739341205388,2834
g,1739341206354,2863
space,1739341206610,2870
a,1739341206807,2876
t,1739341207077,2884
space,1739341207278,2890
0,1739341208107,2915
space,1739341208377,2923
d,1739341208578,2929
e,1739341208792,2936
g,1739341208966,2941
r,1739341209170,2947
e,1739341209310,2951
e,1739341209947,2970
w,1739341210243,2979
l,1739341210484,2986
space,1739341210772,2995
backspace,1739341211094,3005
backspace,1739341211271,3010
backspace,1739341211415,3014
s,1739341211744,3024
period,1739341212056,3034
space,1739341212377,3043
shift_l,1739341213780,3085
o,1739341214432,3105
v,1739341214758,3115
e,1739341215877,3148
r,1739341216169,3157
h,1739341216459,3166
e,1739341216579,3169
a,1739341216884,3178
d,1739341217110,3185
comma,1739341217380,3193
space,1739341217648,3201
9,1739341218389,3224
space,1739341218715,3233
l,1739341219076,3244
u,1739341219869,3268
m,1739341220140,3276
i,1739341220324,3282
n,1739341221205,3308
o,1739341221432,3315
u,1739341221578,3319
s,1739341221755,3325
space,1739341222068,3334
b,1739341222651,3351
i,1739341222836,3357
e,1739341223016,3362
backspace,1739341223778,3385
r,1739341224095,3395
d,1739341224310,3401
s,1739341224558,3409
space,1739341224791,3416
s,1739341224990,3422
o,1739341225451,3435
a,1739341225651,3441
r,1739341225840,3447
e,1739341226139,3456
d,1739341226479,3466
space,1739341226726,3474
backspace,1739341227129,3486
comma,1739341227532,3498
space,1739341227871,3508
t,1739341228034,3513
h,1739341228228,3519
e,1739341228368,3523
i,1739341228590,3530
r,1739341228754,3535
space,1739341229038,3543
w,1739341229232,3549
i,1739341229339,3552
n,1739341229536,3558
g,1739341229669,3562
s,1739341229984,3571
space,1739341230223,3579
r,1739341231264,3610
e,1739341231449,3615
f,1739341232012,3632
l,1739341232243,3639
e,1739341232362,3643
i,1739341232538,3648
backspace,1739341232944,3660
c,1739341233410,3674
t,1739341233669,3682
i,1739341233754,3685
n,1739341233949,3690
g,1739341234088,3695
space,1739341234257,3700
t,1739341234474,3706
h,1739341234634,3711
e,1739341234744,3714
space,1739341234880,3718
l,1739341235047,3723
i,1739341235237,3729
g,1739341235382,3733
h,1739341235559,3739
t,1739341235758,3745
space,1739341235960,3751
o,1739341236186,3758
f,1739341236386,3764
space,1739341236585,3769
1,1739341237292,3791
2,1739341237574,3799
space,1739341237919,3810
g,1739341238450,3825
o,1739341238653,3832
l,1739341238855,3838
d,1739341238985,3841
e,1739341239292,3851
n,1739341239607,3860
space,1739341239866,3868
o,1739341240197,3878
r,1739341240362,3883
b,1739341240664,3892
s,1739341240914,3899
l,1739341241246,3909
space,1739341241479,3916
backspace,1739341242205,3938
backspace,1739341242796,3956
period,1739341243481,3976
space,1739341243724,3984
shift_r,1739341243939,3990
a,1739341244194,3998
m,1739341244490,4007
p,1739341244656,4012
n,1739341244811,4016
g,1739341245006,4022
space,1739341245160,4027
backspace,1739341245465,4036
backspace,1739341245627,4041
backspace,1739341245807,4046
backspace,1739341245935,4050
o,1739341246288,4061
n,1739341246434,4065
g,1739341246763,4075
space,1739341246962,4081
t,1739341247105,4085
h,1739341247223,4089
e,1739341247426,4095
space,1739341247572,4099
l,1739341247813,4106
u,1739341247999,4112
s,1739341248121,4116
h,1739341248307,4121
space,1739341248541,4128
g,1739341248861,4138
r,1739341249067,4144
e,1739341249307,4151
e,1739341249492,4157
n,1739341249722,4164
e,1739341250128,4176
r,1739341250284,4180
y,1739341250598,4190
comma,1739341251392,4214
space,1739341251657,4222
8,1739341252002,4232
9,1739341252367,4243
space,1739341252705,4253
b,1739341253202,4268
l,1739341253330,4272
o,1739341253525,4278
o,1739341254377,4303
m,1739341255012,4322
i,1739341255207,4328
n,1739341255410,4334
g,1739341255604,4340
space,1739341255737,4344
o,1739341255994,4352
r,1739341256160,4357
c,1739341256529,4368
h,1739341256652,4372
i,1739341256835,4377
d,1739341257279,4390
s,1739341257698,4403
space,1739341258010,4412
s,1739341258209,4418
t,1739341258423,4425
r,1739341258639,4431
e,1739341259159,4447
t,1739341259502,4457
c,1739341259756,4465
h,1739341259870,4468
e,1739341260033,4473
d,1739341260239,4479
space,1739341260603,4490
s,1739341260846,4497
k,1739341261141,4506
y,1739341261515,4517
w,1739341261937,4530
a,1739341262252,4540
r,1739341262510,4547
d,1739341262744,4554
l,1739341263420,4575
space,1739341263716,4583
a,1739341263826,4587
backspace,1739341264232,4599
backspace,1739341264410,4604
backspace,1739341264558,4609
comma,1739341265398,4634
space,1739341265592,4640
a,1739341265715,4643
n,1739341265881,4648
d,1739341266068,4654
space,1739341266214,4658
3,1739341267099,4685
4,1739341267325,4692
5,1739341267573,4699
space,1739341267860,4708
f,1739341268305,4721
i,1739341268496,4727
r,1739341268685,4732
e,1739341268801,4736
f,1739341269447,4755
l,1739341269650,4761
i,1739341269845,4767
w,1739341270074,4774
s,1739341270422,4785
backspace,1739341270846,4797
backspace,1739341270991,4802
backspace,1739341271120,4806
e,1739341271346,4812
backspace,1739341271770,4825
i,1739341272032,4833
e,1739341272185,4837
s,1739341272408,4844
space,1739341272932,4860
e,1739341273120,4866
a,1739341273333,4872
n,1739341273488,4877
c,1739341273631,4881
backspace,1739341273991,4892
backspace,1739341274131,4896
backspace,1739341274300,4901
backspace,1739341274456,4906
d,1739341274911,4919
a,1739341275185,4927
n,1739341275392,4934
c,1739341275544,4938
e,1739341275769,4945
d,1739341275963,4951
space,1739341276223,4959
i,1739341276326,4962
n,1739341276510,4967
space,1739341276677,4972
p,1739341276933,4980
e,1739341277146,4986
r,1739341277300,4991
f,1739341277839,5007
e,1739341278148,5016
c,1739341278384,5023
t,1739341278626,5031
space,1739341278893,5039
u,1739341279135,5046
n,1739341279323,5052
i,1739341279506,5057
s,1739341280081,5074
o,1739341280246,5079
n,1739341280414,5084
period,1739341280698,5093
space,1739341280926,5100
shift_r,1739341281450,5115
b,1739341281781,5125
e,1739341282008,5132
n,1739341282215,5138
e,1739341282352,5143
a,1739341282545,5148
t,1739341282764,5155
h,1739341282936,5160
space,1739341283388,5174
t,1739341283800,5186
h,1739341284006,5192
e,1739341284140,5196
space,1739341284309,5201
c,1739341284570,5209
a,1739341284751,5214
n,1739341284919,5220
o,1739341285158,5227
p,1739341285705,5243
y,1739341285920,5250
space,1739341286168,5257
o,1739341286494,5267
space,1739341288019,5313
backspace,1739341288540,5328
f,1739341288857,5338
space,1739341289938,5370
6,1739341290526,5388
7,1739341290754,5395
8,1739341291084,5404
space,1739341291373,5413
t,1739341291948,5430
w,1739341292299,5441
i,1739341292442,5445
k,1739341292859,5458
backspace,1739341293538,5478
n,1739341294127,5496
k,1739341294313,5501
i,1739341294496,5507
n,1739341294677,5512
backspace,1739341295343,5532
backspace,1739341295797,5546
l,1739341296142,5556
i,1739341296331,5562
n,1739341296499,5567
g,1739341296728,5574
space,1739341296919,5580
s,1739341297201,5588
t,1739341297387,5594
a,1739341297690,5603
r,1739341297879,5608
s,1739341298286,5621
space,1739341298861,5638
backspace,1739341299119,5646
comma,1739341299403,5654
space,1739341299703,5663
t,1739341299795,5666
h,1739341299991,5672
e,1739341300183,5677
space,1739341300295,5681
e,1739341300521,5688
v,1739341300720,5694
backspace,1739341301205,5708
backspace,1739341301380,5713
a,1739341301661,5722
d,1739341301850,5727
v,1739341302035,5733
a,1739341302124,5736
e,1739341302296,5741
n,1739341302368,5743
backspace,1739341302889,5759
backspace,1739341303059,5764
backspace,1739341303201,5768
n,1739341303796,5786
t,1739341303990,5792
r,1739341304198,5798
u,1739341304354,5803
backspace,1739341304761,5815
backspace,1739341304920,5820
backspace,1739341305079,5824
backspace,1739341305273,5830
e,1739341305714,5843
n,1739341305903,5849
r,1739341306261,5860
u,1739341306343,5862
backspace,1739341306981,5881
backspace,1739341307138,5886
t,1739341307971,5911
u,1739341308165,5917
r,1739341308279,5920
e,1739341308422,5925
r,1739341309160,5947
w,1739341309386,5954
space,1739341309700,5963
m,1739341309963,5971
backspace,1739341310340,5982
backspace,1739341310512,5987
backspace,1739341310670,5992
s,1739341311206,6008
m,1739341311594,6020
a,1739341311749,6024
r,1739341311904,6029
backspace,1739341312351,6042
backspace,1739341312504,6047
backspace,1739341312678,6052
space,1739341313068,6064
m,1739341313344,6072
a,1739341313668,6082
r,1739341313917,6089
v,1739341314219,6099
l,1739341314526,6108
backspace,1739341315121,6126
e,1739341315292,6131
l,1739341315582,6139
e,1739341315999,6152
space,1739341316356,6163
a,1739341316605,6170
backspace,1739341317155,6187
backspace,1739341317321,6192
d,1739341317634,6201
space,1739341317919,6210
a,1739341318225,6219
t,1739341318484,6226
space,1739341318643,6231
t,1739341318925,6240
h,1739341319074,6244
e,1739341319209,6248
space,1739341319300,6251
h,1739341319480,6256
a,1739341319584,6259
r,1739341319821,6267
m,1739341320352,6283
o,1739341320660,6292
n,1739341320876,6298
y,1739341321176,6307
space,1739341321418,6314
o,1739341321575,6319
f,1739341321810,6326
space,1739341321961,6331
l,1739341322105,6335
e,1739341322240,6339
e,1739341322462,6346
backspace,1739341322984,6361
t,1739341323394,6374
t,1739341323568,6379
e,1739341323800,6386
r,1739341324017,6392
s,1739341324263,6400
space,1739341324479,6406
backspace,1739341324860,6418
comma,1739341325185,6427
space,1739341325342,6432
n,1739341325519,6438
u,1739341325686,6443
m,1739341325883,6448
b,1739341326026,6453
e,1739341326284,6460
r,1739341326437,6465
s,1739341326885,6478
comma,1739341327187,6488
space,1739341327417,6494
a,1739341327545,6498
n,1739341327676,6502
d,1739341327829,6507
space,1739341328025,6513
t,1739341328487,6527
h,1739341328667,6532
space,1739341328941,6540
backspace,1739341329579,6559
e,1739341329782,6565
space,1739341329963,6571
m,1739341330154,6577
a,1739341330305,6581
g,1739341330797,6596
i,1739341330968,6601
c,1739341331215,6608
space,1739341331440,6615
o,1739341331680,6622
r,1739341331961,6631
space,1739341332263,6640
t,1739341332402,6644
h,1739341332502,6647
backspace,1739341332826,6657
backspace,1739341332976,6661
backspace,1739341333121,6666
backspace,1739341333654,6682
f,1739341333926,6690
space,1739341334100,6695
t,1739341334219,6699
h,1739341334317,6701
e,1739341334531,6708
space,1739341334644,6711
u,1739341334963,6721
n,1739341335169,6727
i,1739341335386,6734
v,1739341335676,6742
r,1739341336099,6755
e,1739341337030,6783
backspace,1739341337494,6797
backspace,1739341337671,6802
e,1739341337990,6812
r,1739341338131,6816
w,1739341338356,6823
e,1739341338575,6829
l,1739341338778,6835
backspace,1739341339395,6854
backspace,1739341340191,6878
backspace,1739341340782,6895
s,1739341341157,6907
e,1739341341435,6915
period,1739341342299,6941
space,1739341342783,6955
