Key,Time (ms),Frame
shift_l,1739336857501,64
o,1739336857877,75
n,1739336858168,84
space,1739336858408,91
a,1739336858702,100
space,1739336858972,108
b,1739336859482,123
r,1739336859752,131
e,1739336860007,139
e,1739336860191,144
x,1739336860670,159
y,1739336861010,169
backspace,1739336861772,192
backspace,1739336861947,197
z,1739336862517,214
y,1739336862827,223
space,1739336863067,231
s,1739336863346,239
u,1739336863531,245
m,1739336863761,251
b,1739336863970,258
backspace,1739336865679,309
m,1739336866124,322
e,1739336866353,329
r,1739336866608,337
space,1739336867053,350
a,1739336867370,360
f,1739336867634,368
t,1739336867934,377
e,1739336868180,384
r,1739336868279,387
n,1739336868554,395
o,1739336868727,400
o,1739336868888,405
n,1739336869343,419
comma,1739336869692,429
space,1739336870009,439
5,1739336870923,466
space,1739336871213,475
a,1739336871500,484
d,1739336871781,492
v,1739336872042,500
e,1739336872274,507
n,1739336872386,510
t,1739336872579,516
u,1739336872803,523
r,1739336872958,527
e,1739336873052,530
e,1739336873854,554
backspace,1739336874678,579
r,1739336875039,590
s,1739336875303,598
space,1739336875585,606
t,1739336876144,623
r,1739336876378,630
k,1739336876972,648
backspace,1739336877403,661
e,1739336877651,668
k,1739336877859,674
k,1739336878022,679
e,1739336878119,682
d,1739336878373,690
space,1739336878719,700
t,1739336879183,714
h,1739336879324,718
r,1739336879494,723
o,1739336879647,728
h,1739336880190,744
backspace,1739336881022,769
u,1739336881323,778
g,1739336881577,786
h,1739336881719,790
space,1739336881935,797
a,1739336882135,803
space,1739336882407,811
v,1739336883125,832
i,1739336883347,839
b,1739336883597,847
r,1739336883834,854
a,1739336884359,869
n,1739336884573,876
t,1739336884748,881
space,1739336884998,889
n,1739336885385,900
e,1739336885503,904
backspace,1739336885897,916
backspace,1739336886070,921
m,1739336886714,940
e,1739336886936,947
a,1739336887156,953
d,1739336887451,962
o,1739336887758,971
w,1739336887935,977
comma,1739336888567,996
space,1739336888760,1001
t,1739336888940,1007
h,1739336889113,1012
e,1739336889324,1018
i,1739336889681,1029
r,1739336889874,1035
space,1739336890347,1049
b,1739336890645,1058
a,1739336890842,1064
c,1739336891054,1070
k,1739336891224,1075
p,1739336891528,1084
a,1739336891673,1089
c,1739336891848,1094
k,1739336892023,1099
s,1739336892586,1116
space,1739336892881,1125
l,1739336893063,1131
a,1739336893173,1134
b,1739336893387,1140
l,1739336893674,1149
e,1739336893864,1155
d,1739336894087,1161
backspace,1739336894540,1175
backspace,1739336894710,1180
backspace,1739336894874,1185
e,1739336895270,1197
l,1739336895417,1201
e,1739336895531,1205
d,1739336896222,1225
space,1739336896474,1233
f,1739336896715,1240
r,1739336896899,1246
o,1739336897042,1250
m,1739336897255,1256
space,1739336897551,1265
shift_r,1739336898622,1297
a,1739336899104,1312
space,1739336899438,1322
t,1739336899744,1331
p,1739336899845,1334
space,1739336900038,1340
shift_r,1739336900310,1348
backspace,1739336900939,1367
backspace,1739336901120,1372
o,1739336901887,1395
space,1739336902174,1404
shift_r,1739336902441,1412
backspace,1739336903055,1430
backspace,1739336903235,1436
backspace,1739336903351,1439
o,1739336904154,1463
space,1739336904591,1476
backspace,1739336905052,1490
backspace,1739336905218,1495
t,1739336905964,1518
o,1739336906111,1522
space,1739336906533,1535
shift_r,1739336907349,1559
z,1739336907642,1568
space,1739336907980,1578
backspace,1739336908531,1595
period,1739336908925,1606
space,1739336909200,1615
shift_r,1739336909548,1625
s,1739336909774,1632
space,1739336910054,1640
q,1739336910268,1647
backspace,1739336910823,1663
backspace,1739336911001,1669
