Key,Time (ms),Frame
shift_l,1739338552542,19
g,1739338553167,38
o,1739338553354,43
o,1739338553510,48
d,1739338553709,54
space,1739338553900,60
a,1739338554186,68
f,1739338554443,76
t,1739338554737,85
e,1739338555047,94
r,1739338555177,98
n,1739338555432,106
o,1739338555623,111
o,1739338555769,116
n,1739338555949,121
comma,1739338556216,129
space,1739338556508,138
shift_r,1739338557716,174
t,1739338557988,182
h,1739338558223,189
e,1739338558357,194
space,1739338558569,200
shift_r,1739338559265,221
b,1739338559530,229
o,1739338559759,236
a,1739338559890,240
t,1739338560096,246
d,1739338560337,253
space,1739338560555,259
backspace,1739338560973,272
backspace,1739338561118,276
backspace,1739338561292,282
r,1739338561547,289
d,1739338561812,297
space,1739338562062,305
o,1739338562279,311
shift_r,1739338562929,331
d,1739338563159,338
i,1739338563379,344
r,1739338563496,348
e,1739338563644,352
backspace,1739338564108,366
backspace,1739338564248,370
backspace,1739338564390,375
backspace,1739338564532,379
space,1739338564830,388
shift_r,1739338565598,411
d,1739338565887,419
i,1739338566212,429
r,1739338566404,435
e,1739338566529,439
backspace,1739338566982,452
backspace,1739338567130,457
backspace,1739338567278,461
backspace,1739338567437,466
backspace,1739338567691,474
f,1739338568186,488
space,1739338568489,497
shift_r,1739338568947,511
d,1739338569247,520
r,1739338569563,530
i,1739338569751,535
e,1739338569796,537
c,1739338570039,544
backspace,1739338570447,556
backspace,1739338570601,561
backspace,1739338570761,566
backspace,1739338570906,570
i,1739338571182,578
r,1739338571372,584
e,1739338571742,595
c,1739338571973,602
t,1739338572194,609
o,1739338572342,613
r,1739338572478,617
s,1739338572991,633
space,1739338573247,640
m,1739338573522,648
e,1739338573607,651
e,1739338573809,657
t,1739338574049,664
i,1739338574174,668
n,1739338574362,674
g,1739338574484,677
space,1739338574668,683
backspace,1739338574995,693
s,1739338575310,702
space,1739338575526,709
h,1739338575902,720
a,1739338576212,729
v,1739338576426,736
e,1739338576670,743
space,1739338576794,747
b,1739338576987,752
e,1739338577175,758
e,1739338577330,763
n,1739338577520,768
space,1739338577715,774
s,1739338577850,778
h,1739338578029,784
e,1739338578171,788
backspace,1739338578671,803
backspace,1739338578844,808
c,1739338579052,814
h,1739338579238,820
e,1739338579302,822
d,1739338579518,828
u,1739338579698,834
l,1739338580323,852
e,1739338580384,854
d,1739338580613,861
space,1739338580817,867
a,1739338581141,877
s,1739338581387,884
space,1739338581640,892
f,1739338582223,909
l,1739338582456,916
l,1739338582639,922
o,1739338582831,928
w,1739338583013,933
backspace,1739338583337,943
backspace,1739338583473,947
backspace,1739338583638,952
backspace,1739338583778,956
o,1739338584040,964
l,1739338584265,971
l,1739338584415,975
o,1739338584607,981
w,1739338584717,984
s,1739338584952,991
space,1739338585132,997
backspace,1739338585415,1005
comma,1739338585865,1019
space,1739338586090,1026
space,1739338586479,1037
backspace,1739338587236,1060
shift_l,1739338587745,1075
j,1739338588022,1083
a,1739338588192,1089
n,1739338588942,1111
u,1739338589179,1118
a,1739338589400,1125
r,1739338589579,1130
y,1739338589775,1136
comma,1739338590237,1150
space,1739338590491,1158
p,1739338590790,1167
r,1739338590979,1172
e,1739338591164,1178
v,1739338591470,1187
i,1739338591736,1195
s,1739338591953,1201
o,1739338592036,1204
backspace,1739338592661,1223
backspace,1739338592851,1228
o,1739338593151,1237
u,1739338593443,1246
s,1739338593605,1251
l,1739338593775,1256
y,1739338593960,1262
space,1739338594167,1268
c,1739338594438,1276
o,1739338594482,1277
n,1739338594684,1283
f,1739338594827,1288
i,1739338595193,1299
m,1739338595744,1315
backspace,1739338596107,1326
r,1739338596352,1333
m,1739338596534,1339
e,1739338596671,1343
d,1739338596926,1351
comma,1739338597120,1356
space,1739338597323,1362
shift_l,1739338597714,1374
m,1739338598010,1383
a,1739338598105,1386
y,1739338598390,1395
comma,1739338598747,1405
space,1739338598935,1411
shift_l,1739338599249,1420
j,1739338599478,1427
u,1739338599656,1432
l,1739338600122,1446
y,1739338600337,1453
comma,1739338600708,1464
space,1739338600911,1470
a,1739338601165,1478
n,1739338601280,1481
d,1739338601507,1488
space,1739338601659,1493
shift_l,1739338601992,1503
c,1739338602480,1517
backspace,1739338603286,1541
shift_l,1739338603672,1553
o,1739338603726,1555
c,1739338604636,1582
y,1739338604934,1591
o,1739338605020,1593
b,1739338605242,1600
e,1739338605401,1605
backspace,1739338605711,1614
backspace,1739338605872,1619
backspace,1739338606007,1623
backspace,1739338606181,1628
t,1739338606618,1641
o,1739338606685,1643
b,1739338606992,1653
e,1739338607251,1660
t,1739338607417,1665
period,1739338607756,1675
space,1739338607983,1682
backspace,1739338608313,1692
backspace,1739338608483,1697
backspace,1739338608626,1702
backspace,1739338608771,1706
r,1739338609047,1714
backspace,1739338609403,1725
e,1739338609658,1733
r,1739338609851,1738
period,1739338610093,1746
space,1739338610302,1752
e,1739338610611,1761
backspace,1739338611490,1788
shift_r,1739338612045,1804
e,1739338612426,1816
a,1739338612652,1822
c,1739338612889,1829
h,1739338613072,1835
space,1739338613283,1841
m,1739338613537,1849
e,1739338613675,1853
e,1739338613896,1860
t,1739338614173,1868
i,1739338614305,1872
n,1739338614526,1879
g,1739338614728,1885
space,1739338614862,1889
w,1739338615110,1896
i,1739338615261,1901
p,1739338615480,1907
l,1739338615646,1912
space,1739338615790,1917
backspace,1739338616202,1929
backspace,1739338616349,1933
backspace,1739338616505,1938
l,1739338617010,1953
l,1739338617204,1959
space,1739338617532,1969
t,1739338617721,1974
a,1739338617940,1981
k,1739338618127,1987
e,1739338618296,1992
space,1739338618457,1997
p,1739338618649,2002
a,1739338618873,2009
l,1739338619064,2015
c,1739338619284,2021
backspace,1739338619637,2032
backspace,1739338619772,2036
backspace,1739338619928,2041
backspace,1739338620066,2045
l,1739338620405,2055
a,1739338620518,2058
backspace,1739338620825,2068
backspace,1739338620988,2072
p,1739338621522,2088
l,1739338621808,2097
a,1739338622016,2103
c,1739338622209,2109
e,1739338622442,2116
space,1739338622853,2128
f,1739338623167,2138
r,1739338623514,2148
o,1739338623747,2155
m,1739338624038,2164
space,1739338624423,2175
9,1739338625795,2217
period,1739338626698,2244
0,1739338627351,2263
space,1739338627389,2264
0,1739338627510,2268
backspace,1739338628285,2291
backspace,1739338628510,2298
0,1739338629175,2318
space,1739338629484,2327
shift_r,1739338630480,2357
a,1739338630740,2365
shift_l,1739338631429,2386
m,1739338631766,2396
space,1739338632006,2403
t,1739338632593,2421
o,1739338632673,2423
space,1739338632892,2430
n,1739338633228,2440
o,1739338633411,2445
o,1739338633591,2451
n,1739338633899,2460
period,1739338634247,2470
space,1739338634495,2478
shift_r,1739338635733,2515
f,1739338636233,2530
u,1739338636449,2536
r,1739338636581,2540
t,1739338636851,2548
h,1739338636963,2552
e,1739338637345,2563
r,1739338637507,2568
space,1739338637950,2581
l,1739338638115,2586
o,1739338638321,2592
g,1739338638469,2597
i,1739338638685,2603
s,1739338638809,2607
t,1739338639019,2613
i,1739338639317,2622
c,1739338639653,2632
a,1739338639880,2639
l,1739338640107,2646
space,1739338640343,2653
d,1739338640811,2667
e,1739338641020,2673
t,1739338641220,2679
a,1739338641405,2685
i,1739338641499,2688
l,1739338641744,2695
s,1739338641932,2701
space,1739338642149,2707
w,1739338642425,2716
i,1739338642864,2729
l,1739338643089,2735
l,1739338643257,2741
space,1739338643362,2744
b,1739338643637,2752
e,1739338643964,2762
space,1739338644167,2768
a,1739338644466,2777
n,1739338644625,2782
n,1739338644801,2787
o,1739338645021,2793
u,1739338645172,2798
n,1739338645371,2804
c,1739338645827,2818
e,1739338646152,2827
e,1739338646219,2829
d,1739338646550,2839
backspace,1739338646978,2852
backspace,1739338647148,2857
d,1739338647405,2865
space,1739338647721,2874
c,1739338648090,2886
l,1739338648295,2892
o,1739338648500,2898
e,1739338648738,2905
backspace,1739338649167,2918
s,1739338649443,2926
e,1739338649703,2934
r,1739338649955,2941
space,1739338650070,2945
t,1739338650304,2952
o,1739338650475,2957
space,1739338650617,2961
e,1739338651106,2976
a,1739338651267,2981
c,1739338651489,2987
h,1739338651654,2992
space,1739338651961,3002
m,1739338652173,3008
e,1739338652276,3011
e,1739338652531,3019
t,1739338652817,3027
i,1739338652961,3032
n,1739338653147,3037
g,1739338653331,3043
space,1739338653758,3056
space,1739338653911,3060
backspace,1739338654528,3079
d,1739338654878,3089
