Key,Time (ms),Frame
shift_r,1739340538047,34
a,1739340538601,50
t,1739340539010,63
space,1739340539290,71
t,1739340539694,83
h,1739340539806,87
e,1739340539998,92
space,1739340540099,95
b,1739340540403,104
r,1739340540646,112
e,1739340540834,117
a,1739340541106,126
k,1739340541552,139
space,1739340541750,145
o,1739340541932,150
d,1739340542522,168
backspace,1739340543080,185
f,1739340543486,197
space,1739340543712,204
d,1739340544053,214
a,1739340544397,224
n,1739340544591,230
w,1739340544933,240
backspace,1739340545271,250
backspace,1739340545456,256
backspace,1739340545585,260
w,1739340545751,265
n,1739340545922,270
space,1739340546263,280
backspace,1739340546469,286
backspace,1739340546629,291
backspace,1739340546788,296
backspace,1739340546931,300
d,1739340547680,323
a,1739340547927,330
n,1739340548244,340
backspace,1739340548807,357
w,1739340549091,365
n,1739340549292,371
period,1739340549703,383
backspace,1739340550195,398
comma,1739340550497,407
space,1739340550725,414
6,1739340550926,420
backspace,1739340551419,435
d,1739340552155,457
backspace,1739340552780,476
5,1739340553579,500
space,1739340553735,504
a,1739340554126,516
d,1739340555351,553
v,1739340555683,563
e,1739340555880,569
n,1739340556006,573
t,1739340556139,576
u,1739340556516,588
r,1739340557295,611
e,1739340557466,616
r,1739340557660,622
s,1739340558020,633
space,1739340558259,640
s,1739340558408,645
e,1739340558608,651
t,1739340558737,654
space,1739340559189,668
o,1739340559380,674
f,1739340559567,679
f,1739340559774,686
space,1739340560070,694
o,1739340560477,707
n,1739340560671,712
space,1739340560851,718
a,1739340561020,723
space,1739340561298,731
t,1739340561552,739
r,1739340561838,747
a,1739340561986,752
i,1739340562256,760
l,1739340562485,767
space,1739340562797,776
m,1739340562940,781
a,1739340563079,785
r,1739340563327,792
k,1739340563503,797
e,1739340563637,801
d,1739340563871,808
space,1739340564056,814
b,1739340564257,820
y,1739340564462,826
space,1739340564720,834
s,1739340564893,839
i,1739340565027,843
g,1739340565876,869
n,1739340566022,873
p,1739340566524,888
o,1739340566749,895
s,1739340566884,899
g,1739340567094,905
s,1739340567462,916
backspace,1739340567999,932
backspace,1739340568152,937
backspace,1739340568302,941
g,1739340568542,949
backspace,1739340568968,961
s,1739340569187,968
y,1739340569367,973
s,1739340569624,981
space,1739340569870,988
backspace,1739340570207,999
backspace,1739340570363,1003
backspace,1739340570525,1008
t,1739340571945,1051
s,1739340572331,1062
space,1739340572660,1072
l,1739340572825,1077
a,1739340572981,1082
b,1739340573246,1090
e,1739340574231,1119
l,1739340574402,1124
e,1739340574523,1128
d,1739340574779,1136
space,1739340575050,1144
t,1739340575310,1152
o,1739340575490,1157
space,1739340575729,1164
backspace,1739340575963,1171
backspace,1739340576119,1176
backspace,1739340576279,1181
shift_r,1739340576910,1200
a,1739340577244,1210
space,1739340577497,1217
y,1739340577704,1223
o,1739340577831,1227
space,1739340578111,1236
backspace,1739340578646,1252
backspace,1739340578786,1256
backspace,1739340578920,1260
y,1739340579301,1271
backspace,1739340579901,1289
t,1739340580163,1297
p,1739340580314,1302
space,1739340580502,1307
shift_r,1739340580814,1317
backspace,1739340581287,1331
backspace,1739340581462,1336
o,1739340582267,1360
space,1739340582531,1368
shift_r,1739340582844,1378
backspace,1739340583292,1391
backspace,1739340583433,1395
backspace,1739340583595,1400
y,1739340584535,1428
backspace,1739340585615,1461
t,1739340585987,1472
o,1739340586140,1477
space,1739340586410,1485
shift_r,1739340586908,1500
z,1739340587612,1521
space,1739340588096,1535
backspace,1739340588506,1548
period,1739340589198,1568
space,1739340589370,1573
shift_r,1739340589702,1583
a,1739340590023,1593
space,1739340590237,1599
q,1739340590598,1610
u,1739340590784,1616
i,1739340591961,1651
c,1739340592116,1656
k,1739340592299,1661
space,1739340592517,1668
b,1739340592851,1678
w,1739340593553,1699
backspace,1739340594219,1719
t,1739340594547,1729
w,1739340594723,1734
backspace,1739340595079,1745
backspace,1739340595262,1750
r,1739340595549,1759
o,1739340595679,1763
w,1739340595953,1771
n,1739340596161,1777
space,1739340596398,1784
f,1739340596562,1789
o,1739340596667,1792
x,1739340596940,1801
space,1739340597167,1807
s,1739340597455,1816
c,1739340598055,1834
u,1739340598794,1856
r,1739340599207,1869
r,1739340599353,1873
i,1739340599566,1879
e,1739340599713,1884
d,1739340599933,1890
space,1739340600124,1896
p,1739340600365,1903
a,1739340600611,1911
s,1739340600781,1916
t,1739340601492,1937
space,1739340601751,1945
7,1739340602082,1955
space,1739340602310,1962
c,1739340602550,1969
o,1739340602719,1974
l,1739340602923,1980
o,1739340603110,1986
r,1739340603294,1991
space,1739340603663,2002
