Key,Time (ms),Frame
d,1739341861762,65
e,1739341862017,73
a,1739341862236,79
r,1739341862438,85
space,1739341862812,97
q,1739341863141,107
u,1739341863350,113
i,1739341863730,124
n,1739341864573,150
c,1739341864744,155
y,1739341864913,160
comma,1739341865347,173
space,1739341865686,183
i,1739341866316,202
space,1739341866557,209
h,1739341866888,219
o,1739341867251,230
p,1739341867599,240
e,1739341867856,248
space,1739341868044,254
y,1739341868309,262
o,1739341868559,269
u,1739341868708,274
r,1739341868976,282
space,1739341869087,285
a,1739341869442,296
r,1739341869742,305
backspace,1739341870358,323
backspace,1739341870527,328
backspace,1739341870689,333
backspace,1739341870828,337
backspace,1739341871194,348
u,1739341871942,371
space,1739341872151,377
a,1739341872480,387
r,1739341872841,398
e,1739341873063,404
space,1739341873199,408
d,1739341873439,415
o,1739341873559,419
i,1739341873733,424
n,1739341873916,430
w,1739341874490,447
backspace,1739341874930,460
g,1739341875269,470
space,1739341875568,479
w,1739341875738,484
e,1739341876001,492
l,1739341876311,502
l,1739341876465,506
space,1739341876589,510
backspace,1739341877337,532
space,1739341877980,552
i,1739341878201,558
backspace,1739341878692,573
backspace,1739341878863,578
period,1739341879671,602
space,1739341879913,610
i,1739341880073,615
space,1739341880337,622
w,1739341880428,625
a,1739341880645,632
n,1739341880783,636
t,1739341880977,642
e,1739341881185,648
space,1739341881533,658
backspace,1739341882099,675
d,1739341882443,686
space,1739341882606,690
t,1739341883108,706
o,1739341883217,709
space,1739341883466,716
u,1739341883656,722
p,1739341883880,729
d,1739341884102,735
a,1739341884267,740
t,1739341884441,746
e,1739341884758,755
space,1739341884951,761
y,1739341885403,774
o,1739341885661,782
u,1739341885859,788
space,1739341886145,797
o,1739341886257,800
n,1739341886472,806
space,1739341886652,812
t,1739341886828,817
h,1739341886977,822
e,1739341887219,829
space,1739341887415,835
backspace,1739341888206,858
backspace,1739341888367,863
backspace,1739341888498,867
backspace,1739341889049,884
o,1739341889348,893
u,1739341889490,897
r,1739341889715,904
space,1739341889900,909
l,1739341890035,913
a,1739341890221,919
t,1739341890409,925
e,1739341890621,931
s,1739341890838,937
t,1739341891075,945
space,1739341891360,953
p,1739341891524,958
r,1739341891746,965
o,1739341891890,969
j,1739341892249,980
e,1739341892372,983
c,1739341892615,991
t,1739341892870,998
space,1739341893285,1011
backspace,1739341893783,1026
comma,1739341894363,1043
space,1739341894654,1052
w,1739341894831,1057
h,1739341894981,1062
i,1739341895150,1067
c,1739341895330,1072
h,1739341895453,1076
space,1739341896081,1095
h,1739341896264,1100
a,1739341897361,1133
s,1739341897645,1142
space,1739341897881,1149
b,1739341898178,1158
e,1739341898438,1165
e,1739341898620,1171
n,1739341898763,1175
space,1739341898972,1181
q,1739341899209,1189
u,1739341899343,1193
u,1739341899528,1198
backspace,1739341900055,1214
i,1739341900272,1220
t,1739341900469,1226
e,1739341900575,1230
space,1739341901144,1247
t,1739341901291,1251
h,1739341901466,1256
j,1739341901993,1272
o,1739341902256,1280
backspace,1739341902777,1296
backspace,1739341902960,1301
e,1739341903446,1316
space,1739341903665,1322
j,1739341904268,1340
o,1739341904500,1347
u,1739341905133,1366
r,1739341905388,1374
n,1739341905701,1383
e,1739341905851,1388
y,1739341906076,1395
