Key,Time (ms),Frame
shift_l,1739337663759,26
u,1739337664514,48
n,1739337664727,55
d,1739337664926,61
e,1739337665252,71
r,1739337665525,79
space,1739337665802,87
t,1739337666083,95
h,1739337666205,99
e,1739337666433,106
space,1739337666581,110
w,1739337667062,125
a,1739337667393,135
r,1739337667709,144
n,1739337667908,150
backspace,1739337668694,174
comma,1739337669296,192
backspace,1739337669939,211
m,1739337670605,231
space,1739337670800,237
g,1739337671075,245
l,1739337671179,248
o,1739337671383,254
w,1739337671491,258
space,1739337671882,269
o,1739337672048,274
f,1739337672274,281
space,1739337672407,285
6,1739337673471,317
7,1739337673771,326
8,1739337673965,332
space,1739337674190,339
s,1739337674419,346
t,1739337674642,352
a,1739337674985,363
r,1739337675281,371
s,1739337675606,381
space,1739337675893,390
backspace,1739337676352,404
comma,1739337676629,412
space,1739337676886,420
5,1739337677419,436
space,1739337677646,442
t,1739337677892,450
r,1739337678071,455
a,1739337678654,473
v,1739337678910,480
e,1739337679288,492
l,1739337679435,496
e,1739337679903,510
r,1739337680084,516
s,1739337680368,524
space,1739337680625,532
v,1739337680982,542
e,1739337681197,549
r,1739337681684,564
u,1739337681830,568
e,1739337681967,572
backspace,1739337682474,587
backspace,1739337682628,592
backspace,1739337682789,597
e,1739337683207,609
backspace,1739337683540,619
n,1739337683809,627
t,1739337684074,635
e,1739337684489,648
backspace,1739337685151,668
r,1739337685415,675
e,1739337685451,677
e,1739337685584,681
d,1739337685855,689
backspace,1739337686193,699
backspace,1739337686351,704
backspace,1739337686498,708
backspace,1739337686635,712
u,1739337687248,730
r,1739337687404,735
e,1739337687554,740
d,1739337687778,746
space,1739337687945,751
t,1739337688276,761
h,1739337688433,766
r,1739337688624,772
o,1739337689183,788
u,1739337689478,797
g,1739337689752,806
h,1739337689985,813
space,1739337690275,821
a,1739337690457,827
space,1739337690792,837
l,1739337691321,853
i,1739337691507,858
v,1739337691590,861
e,1739337691815,867
l,1739337691999,873
y,1739337692201,879
space,1739337692424,886
m,1739337693001,903
a,1739337693202,909
r,1739337693487,918
k,1739337693806,927
e,1739337693991,933
t,1739337694204,939
f,1739337694525,949
p,1739337694711,954
backspace,1739337695154,968
backspace,1739337695316,972
p,1739337695867,989
k,1739337696146,997
backspace,1739337696774,1016
l,1739337697390,1035
a,1739337697606,1041
c,1739337697820,1048
e,1739337698037,1054
space,1739337698282,1061
f,1739337698597,1071
i,1739337698790,1077
l,1739337698991,1083
l,1739337699171,1088
e,1739337699275,1091
d,1739337699494,1098
space,1739337699776,1106
w,1739337700175,1118
i,1739337700316,1122
t,1739337700484,1128
h,1739337700619,1132
space,1739337700873,1139
s,1739337701117,1146
i,1739337701333,1153
g,1739337701538,1159
n,1739337701733,1165
s,1739337702084,1176
space,1739337702332,1183
f,1739337702535,1189
