Key,Time (ms),Frame
d,1739338784342,31
e,1739338784575,38
a,1739338784807,45
r,1739338785044,52
space,1739338785335,61
k,1739338785575,68
e,1739338785694,72
n,1739338785915,78
comma,1739338786249,88
space,1739338786468,95
f,1739338786816,105
i,1739338787053,112
r,1739338787153,115
s,1739338787397,123
t,1739338787611,129
space,1739338787844,136
o,1739338788005,141
f,1739338788122,144
f,1739338788336,151
comma,1739338788669,161
space,1739338788870,167
i,1739338789076,173
space,1739338789309,180
h,1739338789821,195
a,1739338789945,199
v,1739338790116,204
e,1739338790361,212
space,1739338790530,217
a,1739338790738,223
space,1739338791004,231
f,1739338791207,237
f,1739338792203,267
r,1739338792497,276
e,1739338792915,288
backspace,1739338793220,297
backspace,1739338793391,302
backspace,1739338793548,307
r,1739338793813,315
n,1739338794316,330
d,1739338794401,333
backspace,1739338794909,348
backspace,1739338795092,353
i,1739338795664,371
e,1739338795809,375
n,1739338796087,383
d,1739338796270,389
space,1739338796481,395
w,1739338796795,405
h,1739338796897,408
o,1739338797066,413
space,1739338797277,419
i,1739338797420,423
s,1739338797561,428
space,1739338797736,433
s,1739338798163,446
e,1739338798374,452
t,1739338798676,461
t,1739338798833,466
i,1739338798934,469
n,1739338799133,475
g,1739338799294,480
space,1739338799713,492
y,1739338799937,499
backspace,1739338800437,514
u,1739338800862,527
p,1739338801061,533
space,1739338801309,540
a,1739338801496,546
space,1739338801711,552
p,1739338801879,557
l,1739338802315,570
e,1739338802597,579
backspace,1739338803090,593
a,1739338803268,599
n,1739338803500,606
t,1739338803656,610
space,1739338803845,616
i,1739338803992,620
n,1739338804197,627
space,1739338804299,630
c,1739338804824,645
o,1739338805018,651
r,1739338805584,668
c,1739338806188,686
o,1739338806261,689
n,1739338806466,695
r,1739338806754,703
a,1739338806920,708
n,1739338807135,715
space,1739338807313,720
n,1739338807561,728
o,1739338807729,733
r,1739338807888,737
t,1739338808521,756
h,1739338808629,760
r,1739338808769,764
n,1739338808976,770
space,1739338809217,777
backspace,1739338809615,789
backspace,1739338809787,794
backspace,1739338809929,799
e,1739338810488,815
r,1739338810680,821
n,1739338810830,826
space,1739338811006,831
c,1739338811174,836
a,1739338811484,845
l,1739338811788,854
i,1739338812009,861
f,1739338812196,867
space,1739338812389,872
backspace,1739338812896,888
period,1739338813247,898
space,1739338813428,904
t,1739338813664,911
o,1739338813773,914
space,1739338813967,920
n,1739338814119,924
a,1739338814356,931
backspace,1739338814623,939
backspace,1739338814841,946
m,1739338815542,967
a,1739338815715,972
n,1739338815885,977
u,1739338816065,983
f,1739338816752,1003
a,1739338817081,1013
space,1739338817279,1019
t,1739338817585,1028
u,1739338817786,1034
backspace,1739338818125,1044
backspace,1739338818272,1049
backspace,1739338818429,1054
c,1739338818910,1068
t,1739338819160,1075
u,1739338819257,1078
space,1739338819700,1092
backspace,1739338820638,1120
r,1739338820914,1128
e,1739338821196,1137
space,1739338821881,1157
a,1739338822131,1165
space,1739338822375,1172
w,1739338822641,1180
e,1739338823596,1209
l,1739338823808,1215
e,1739338823937,1219
backspace,1739338824859,1246
d,1739338825126,1254
e,1739338825332,1261
d,1739338825564,1268
space,1739338825828,1276
r,1739338826172,1286
e,1739338826771,1304
i,1739338827247,1318
n,1739338827448,1324
f,1739338827657,1330
o,1739338827764,1334
r,1739338827913,1338
m,1739338828223,1347
e,1739338828418,1353
n,1739338828584,1358
t,1739338828755,1363
backspace,1739338829061,1373
backspace,1739338829180,1376
backspace,1739338829339,1381
backspace,1739338829470,1385
c,1739338829833,1396
e,1739338830085,1403
m,1739338830267,1409
n,1739338830539,1417
t,1739338830783,1424
space,1739338831002,1431
backspace,1739338831281,1439
backspace,1739338831412,1443
backspace,1739338831599,1449
e,1739338831787,1454
n,1739338831917,1458
t,1739338832088,1463
space,1739338832472,1475
g,1739338832700,1482
r,1739338832919,1488
i,1739338833270,1499
d,1739338833399,1503
space,1739338833657,1510
b,1739338833904,1518
u,1739338834157,1525
u,1739338834395,1533
l,1739338834695,1542
d,1739338834877,1547
backspace,1739338835222,1557
backspace,1739338835389,1562
backspace,1739338835553,1567
i,1739338835867,1577
l,1739338836098,1584
d,1739338836293,1589
i,1739338836386,1592
n,1739338836569,1598
g,1739338836820,1605
space,1739338837031,1612
s,1739338837343,1621
t,1739338837552,1627
r,1739338837749,1633
u,1739338837968,1640
c,1739338838104,1644
t,1739338838329,1651
u,1739338838429,1654
r,1739338838542,1657
e,1739338838644,1660
space,1739338839212,1677
s,1739338839383,1682
y,1739338839719,1692
s,1739338839812,1695
t,1739338840056,1702
e,1739338840424,1713
m,1739338840614,1719
s,1739338840807,1725
period,1739338841109,1734
space,1739338841304,1740
t,1739338841695,1752
h,1739338841895,1758
e,1739338842014,1761
y,1739338842157,1765
space,1739338842342,1771
w,1739338842543,1777
i,1739338842662,1781
l,1739338842879,1787
l,1739338843026,1791
space,1739338843161,1796
n,1739338843344,1801
e,1739338843477,1805
e,1739338843643,1810
d,1739338843892,1817
space,1739338844310,1830
v,1739338844599,1839
a,1739338844762,1844
m,1739338844933,1849
p,1739338845124,1854
period,1739338845510,1866
space,1739338845799,1875
s,1739338846055,1882
e,1739338846348,1891
r,1739338846484,1895
v,1739338846836,1906
i,1739338847065,1913
c,1739338847212,1917
e,1739338847465,1925
space,1739338847727,1932
backspace,1739338848245,1948
space,1739338848774,1964
i,1739338848957,1969
backspace,1739338849549,1987
backspace,1739338849678,1991
backspace,1739338849802,1995
e,1739338850581,2018
period,1739338851166,2036
space,1739338851404,2043
i,1739338851694,2052
space,1739338852022,2061
s,1739338852253,2068
