Frame,Key
35,d
42,e
47,a
50,r
58,space
72,q
76,u
83,i
88,c
94,n
102,y
110,delete
114,delete
128,y
154,comma
159,space
163,i
170,space
175,h
181,o
187,p
191,e
197,space
205,o
218,delete
243,y
248,o
250,u
257,r
268,delete
274,space
287,a
295,r
298,e
302,space
308,d
313,o
318,i
323,n
326,g
330,space
332,w
338,e
345,l
349,l
374,dot
379,space
384,i
389,space
395,w
400,a
404,n
408,t
412,e
418,d
423,space
428,t
431,o
436,space
441,u
447,p
450,d
454,a
459,t
461,e
475,space
485,y
489,o
492,u
496,space
504,o
515,n
523,space
531,o
536,u
540,r
553,space
580,l
583,a
588,t
593,e
599,s
605,t
610,space
633,p
637,r
640,o
644,j
644,e
651,c
657,t
663,space
684,delete
691,comma
695,space
699,w
704,h
708,i
711,c
715,h
722,space
741,h
745,a
749,s
754,space
759,b
766,e
770,e
776,n
783,space
797,u
802,q
808,delete
813,delete
817,q
821,u
826,i
828,t
832,e
838,space
873,t
878,h
882,e
887,space
899,j
905,o
909,u
933,n
936,e
947,delete
951,delete
956,r
960,e
966,n
974,delete
978,delete
983,n
985,e
991,t
1001,y
1007,delete
1011,delete
1015,y
1049,dot
1055,space
1060,t
1063,h
1066,e
1071,space
1082,w
1087,o
1096,r
1101,k
1110,space
1135,i
1141,n
1146,v
1152,o
1166,v
1183,delete
1189,l
1196,v
1202,e
1208,s
1213,space
1258,a
1264,space
1271,s
1277,e
1282,r
1290,i
1301,s
1306,e
1316,delete
1319,delete
1322,e
1328,s
1332,e
1339,space
1359,delete
1363,delete
1367,delete
1387,s
1388,space
1397,o
1399,f
1404,space
1410,c
1418,o
1427,m
1428,p
1438,delete
1472,p
1479,l
1484,e
1493,x
1502,space
1513,t
1519,a
1524,s
1527,k
1534,space
1561,delete
1564,s
1573,comma
1578,space
1581,e
1593,a
1599,c
1604,h
1610,space
1616,w
1619,i
1623,t
1626,h
1631,space
1635,i
1638,t
1644,s
1649,space
1656,u
1665,n
1671,i
1676,q
1681,u
1692,r
1694,e
1706,delete
1711,delete
1713,e
1757,c
1764,h
1777,delete
1781,delete
1785,space
1793,c
1799,h
1802,a
1814,l
1818,l
1820,e
1825,n
1829,a
1833,g
1837,e
1848,delete
1852,delete
1856,delete
1860,g
1862,e
1870,s
1900,dot
1905,space
1908,o
1913,u
1916,r
1920,space
1924,t
1928,e
1934,a
1937,m
1958,comma
1965,space
1973,i
1978,n
1999,c
2002,l
2008,u
2012,d
2015,i
2020,n
2024,g
2028,space
2056,k
2060,e
2072,v
2080,i
2085,n
2092,space
2103,a
2107,n
2110,d
2115,space
2123,z
2129,e
2134,l
2144,d
2149,a
2181,comma
2186,space
2192,h
2196,a
2200,s
2206,space
2211,b
2217,e
2221,e
2228,n
2235,space
2258,d
2265,e
2281,delete
2286,i
2292,l
2298,i
2303,g
2307,e
2311,n
2314,t
2319,l
2326,y
2334,space
2360,w
2366,o
2380,r
2386,k
2392,i
2397,n
2399,g
2405,space
2431,t
2436,o
2440,space
2442,t
2447,a
2455,c
2459,k
2472,l
2476,e
2484,space
2488,t
2492,h
2496,e
2502,s
2507,e
2513,space
2520,i
2523,s
2528,s
2532,u
2535,e
2565,s
2572,dot
2577,space
2588,r
2606,e
2614,c
2620,e
2623,n
2627,t
2632,l
2639,y
2645,space
2665,delete
2671,space
2682,delete
2690,comma
2693,space
2696,w
2701,e
2705,space
2715,f
2721,a
2726,c
2735,e
2746,d
2756,space
2783,s
2788,e
2792,r
2807,delete
2810,v
2817,e
2821,r
2828,a
2834,l
2839,space
2898,q
2906,u
2911,i
2916,r
2923,k
2927,e
2935,y
2945,delete
2950,delete
2957,y
2994,space
3000,s
