Frame,Key
43,d
52,e
60,a
66,r
76,space
91,d
97,r
107,dot
115,l
118,a
127,y
145,comma
154,space
161,i
167,space
171,a
176,m
182,space
185,p
192,l
214,e
220,a
229,s
234,e
247,d
253,space
274,t
283,o
291,space
317,i
328,v
336,i
345,delete
349,delete
372,n
379,v
384,i
390,t
394,e
400,space
424,y
430,o
435,u
441,space
445,t
451,o
456,space
463,j
470,o
482,i
490,n
499,space
522,m
534,y
540,space
547,c
556,e
562,r
568,a
575,space
601,c
608,o
620,l
625,l
636,e
643,a
650,g
653,e
660,s
666,space
689,a
698,n
701,d
707,space
712,m
719,e
752,o
768,delete
778,space
786,a
792,t
798,space
803,o
809,u
815,r
821,space
854,a
860,n
866,n
874,u
878,a
884,l
895,space
908,e
918,x
941,e
951,c
958,u
964,t
969,i
973,v
980,e
986,space
1013,c
1018,o
1023,n
1029,f
1037,e
1041,r
1045,e
1052,n
1059,c
1068,e
1078,space
1106,s
1110,h
1118,o
1121,o
1130,t
1134,i
1140,n
1146,g
1153,space
1164,t
1171,h
1178,e
1183,space
1221,r
1228,a
1250,p
1255,i
1258,d
1266,s
1271,space
1306,s
1314,t
1325,a
1339,delete
1343,r
1346,a
1351,t
1358,e
1367,g
1373,i
1378,e
1384,s
1389,space
1414,a
1419,n
1422,d
1426,space
1432,r
1438,i
1443,s
1452,k
1459,space
1474,delete
1478,s
1484,space
1512,f
1520,o
1524,r
1529,space
1548,t
1552,h
1557,e
1562,space
1570,e
1575,n
1580,e
1585,r
1601,g
1606,y
1615,space
1636,f
1642,u
1647,t
1654,e
1671,delete
1677,u
1686,r
1693,e
1700,space
1721,delete
1727,space
1732,t
1736,o
1741,space
1747,b
1756,e
1762,space
1800,h
1805,e
1809,l
1815,d
1822,space
1846,f
1853,e
1857,r
1872,delete
1875,b
1883,r
1887,u
1890,a
1899,r
1905,delete
1911,delete
1915,delete
1921,a
1936,delete
1940,u
1946,a
1949,r
1955,y
1962,space
2003,i
2010,n
2017,space
2022,h
2025,o
2030,u
2042,s
2048,t
2052,o
2057,n
2090,space
2097,t
2104,e
2116,x
2127,a
2131,s
2141,space
2179,t
2184,h
2189,i
2191,s
2196,space
2202,i
2204,s
2211,space
2220,t
2226,h
2231,e
2236,space
2265,p
2270,r
2276,i
2292,delete
2294,e
2306,m
2312,i
2325,e
2331,r
2341,space
2367,i
2373,n
2379,t
2385,e
2390,r
2404,a
2416,delete
2422,n
2425,a
2432,t
2437,i
2442,o
2448,n
2451,a
2458,l
2469,space
2511,a
2524,delete
2529,g
2533,a
2540,t
2547,e
2554,h
2561,delete
2565,delete
2571,h
2574,e
2578,r
2582,i
2588,n
2592,g
2599,space
2633,o
2638,f
2643,f
2651,e
2654,r
2658,e
2662,i
2673,delete
2677,delete
2684,i
2690,n
2693,g
2698,space
2702,s
2709,e
2715,n
2720,o
2725,i
2734,delete
2738,delete
2743,i
2748,o
2753,u
2759,r
2771,delete
2777,delete
2781,r
2788,space
2825,e
2833,x
2841,e
2849,c
2856,u
2862,t
2867,i
2872,v
2877,e
2884,s
2889,space
2898,i
2903,d
2915,delete
2920,delete
2928,n
2931,e
2936,w
2941,space
2948,i
2951,d
2957,e
2964,a
2971,s
2986,space
3000,delete
3008,comma
3013,space
3018,i
3024,n
3032,s
3037,h
3051,delete
3056,i
3059,g
3062,h
3066,t
3073,s
3078,space
3085,a
3091,n
3095,d
3100,space
3109,s
3115,t
3126,r
3133,a
3139,t
3146,e
3156,g
3170,i
3174,c
3211,space
3218,t
3225,h
3231,i
3238,n
3243,k
3250,i
3254,n
3260,g
3271,space
3297,o
3303,n
3311,space
3317,t
3321,h
3328,e
3335,space
3360,i
3365,s
3370,s
3372,s
3378,u
3391,delete
3396,delete
3405,u
3413,e
3452,s
3457,space
3463,o
3468,f
3480,space
3507,f
3514,a
3522,c
3528,i
3534,n
3543,g
3550,space
3606,t
3613,h
3617,e
3622,space
3642,g
3650,l
3655,o
3661,b
3668,a
3673,l
3681,space
3715,e
3718,n
3724,e
3729,r
3736,g
3747,y
3753,space
3758,i
3764,n
3769,d
3775,u
3779,s
3786,t
3793,r
3799,y
3852,dot
3857,space
3863,i
3868,space
3876,b
3882,e
3888,l
3890,e
3898,i
3914,delete
3919,delete
3932,i
3936,e
3943,v
3951,e
3958,d
3963,space
3995,y
4001,o
4004,u
4013,space
4024,w
4028,i
4034,l
4039,l
4043,space
4048,f
4052,i
4058,n
4062,d
4070,space
4102,t
4112,h
4117,e
4122,space
4131,c
4135,o
4141,n
4148,f
4156,e
4159,r
4163,e
4171,n
4176,c
4183,e
4189,space
4232,a
4238,n
4241,d
4245,space
4249,t
4256,h
4260,e
4268,space
4275,r
4278,e
4288,l
4291,a
4297,t
4302,e
4308,d
4314,space
4334,i
4349,s
4354,s
4360,u
4366,e
4372,s
4377,space
4404,delete
4410,delete
4414,delete
4419,delete
4423,delete
4428,delete
4439,delete
4477,t
4485,o
4490,p
4496,i
4500,c
4508,space
4584,t
4591,i
4597,m
4603,e
4613,l
4620,y
4628,space
4634,a
4637,n
4641,d
4646,space
4678,o
4683,f
4689,space
4696,c
4699,o
4704,n
4719,s
4725,i
4729,d
4736,e
4739,r
4748,a
4752,b
4757,l
4761,e
4765,space
4770,v
4774,a
4776,l
4782,u
4786,e
4827,dot
4834,space
4839,o
4844,u
4849,r
4858,space
4866,f
4874,o
4879,c
4888,u
4892,s
4900,space
4904,w
4909,i
4916,l
4920,l
4924,space
4930,f
4935,i
4942,n
4946,d
4953,space
4991,delete
4996,delete
5000,delete
5004,delete
5017,delete
5024,b
5030,e
5035,space
5040,o
5046,n
5050,space
5054,t
5059,h
5064,e
5067,space
5092,c
5101,r
5104,i
5110,t
5114,i
5119,c
5126,a
5131,l
5137,space
5144,i
5151,m
5156,p
5162,l
5167,i
5171,c
5176,a
5182,t
5185,i
5190,o
5194,n
5199,s
5205,space
5231,o
5235,f
5240,space
5248,h
5263,delete
5267,t
5270,h
5275,e
5279,space
5287,c
5291,u
5296,r
5300,r
5304,e
5309,n
5312,t
5316,space
5321,m
5327,a
5331,r
5337,k
5342,e
5347,t
5353,space
5439,t
5449,u
5452,r
5462,m
5466,o
5470,i
5476,l
5482,space
5519,f
5523,o
5527,r
5530,space
5549,e
5555,n
5559,e
5568,g
5584,delete
5586,r
5592,g
5597,y
5605,space
5633,s
5639,t
5648,r
5655,a
5670,t
5679,e
5699,i
5701,g
5712,delete
5716,delete
5720,g
5724,i
5728,e
5734,s
5739,space
5785,delete
5793,comma
5797,space
5802,i
5808,n
5812,v
5820,e
5827,s
5833,t
5843,m
5846,e
5850,n
5856,t
5862,space
5895,delete
5902,comma
5907,space
5911,r
5914,e
5920,g
5924,u
5936,l
5942,a
5947,t
5955,o
5958,r
5966,y
5973,space
6012,b
6020,a
6030,c
6036,k
6044,l
6052,a
6056,s
6062,h
6071,space
6102,delete
6109,comma
6114,space
6118,c
6125,o
6132,m
6139,p
6146,l
6151,e
6158,delete
6163,delete
6164,e
6169,t
6173,i
6179,t
6184,i
6189,v
6196,e
6201,space
6216,d
6222,y
6234,n
6238,a
6246,m
6251,i
6254,c
6259,s
6265,space
6292,delete
6301,comma
6307,space
6312,a
6316,n
6321,d
6325,space
6347,i
6353,n
6363,d
6373,u
6377,s
6383,t
6388,r
6394,y
6399,space
6406,s
6412,t
6416,r
6420,u
6424,c
6432,t
6437,u
6439,r
6441,e
6469,dot
6476,space
6488,p
6492,r
6495,e
6504,s
6510,e
6514,n
6518,t
6524,a
6526,t
6531,i
6536,o
6541,n
6550,space
6615,c
6618,o
6625,v
6631,e
6635,r
6639,space
6644,a
6648,l
6654,l
6661,space
6666,k
6669,e
6677,y
6684,space
6714,r
6718,e
6724,g
6730,i
6735,o
6740,n
6745,s
6753,space
6789,a
6795,n
6798,d
6804,space
6817,e
6821,n
6825,e
6828,r
6837,g
6845,y
6853,space
6862,s
6866,e
6873,c
6879,t
6885,o
6890,r
6925,s
6931,space
6942,delete
6948,comma
6953,space
6957,o
6963,i
6969,l
6978,space
6992,delete
6999,comma
7008,space
7014,n
7019,a
7024,t
7029,u
7031,r
7038,a
7043,l
7048,space
7054,g
7058,a
7062,s
7092,comma
7098,space
7117,a
7123,n
7126,d
7131,space
7137,p
7142,o
7156,w
7163,e
7168,r
7172,space
7179,a
7185,n
7187,d
7190,space
7196,t
7200,h
7206,i
7212,e
7221,delete
7226,delete
7229,e
7234,i
7238,r
7244,space
7257,i
7264,n
7280,t
7289,e
7293,r
7308,c
7314,o
7320,n
7325,n
7328,e
7334,c
7340,t
7344,i
7349,o
7353,n
7382,dot
7388,space
7395,t
7399,h
7403,e
7407,space
7412,c
7415,o
7420,n
7423,f
7429,e
7449,r
7454,e
7459,n
7465,c
7472,e
7477,space
7505,i
7508,s
7513,space
7519,t
7523,h
7527,e
7531,space
7536,c
7543,e
7548,n
7550,t
7555,e
7559,r
7573,p
7584,p
7590,i
7599,delete
7602,delete
7607,i
7612,e
7619,c
7627,e
7633,space
7662,o
7666,f
7671,space
7679,c
7686,e
7692,r
7697,a
7703,space
7709,w
7715,e
7719,e
7725,k
7732,space
7791,delete
7802,comma
7809,space
7822,a
7827,s
7835,space
7840,w
7848,e
7855,l
7860,l
7874,space
7914,a
7919,s
7924,space
7930,i
7936,n
7939,f
7945,r
7949,o
7953,m
7957,a
7966,delete
7970,delete
7975,delete
7979,delete
7985,o
7989,r
7993,m
7999,a
8002,l
8008,space
8049,i
8054,n
8061,t
8066,e
8071,r
8085,a
8092,c
8098,t
8103,i
8108,o
8113,n
8127,space
8141,a
8146,n
8149,d
8153,space
8159,n
8164,e
8170,t
8179,w
8185,o
8189,r
8192,k
8198,i
8203,n
8206,g
8213,space
8252,delete
8261,dot
8266,space
8272,l
8278,a
8282,s
8289,t
8306,space
8312,y
8315,e
8321,a
8324,r
8349,comma
8357,space
8382,p
8387,a
8394,r
8403,i
8415,delete
8418,t
8421,i
8430,c
8434,i
8445,p
8450,a
8456,n
8460,t
8491,s
8496,space
8502,i
8508,n
8513,c
8517,l
8523,u
8525,d
8531,e
8537,d
8542,space
8554,s
8559,o
8565,m
8567,e
8571,space
8576,e
8582,x
8589,e
8607,c
8617,i
8621,t
8632,delete
8637,delete
8641,u
8644,t
8649,i
8653,v
8659,e
8664,space
8688,delete
8697,s
8702,space
8709,f
8715,r
8719,o
8724,m
8728,space
8734,o
8738,v
8746,e
8751,r
8756,space
8761,c
8768,o
8774,u
8780,n
8785,t
8794,r
8801,i
8805,e
8812,s
8819,space
8847,delete
8855,comma
8859,space
8866,c
8870,o
8876,m
8882,p
8887,l
8892,e
8898,t
8901,e
8916,space
8921,d
8926,e
8930,t
8935,a
8940,i
8944,l
8948,s
8954,space
8976,w
8997,delete
9003,o
9007,n
9013,space
9019,c
9025,e
9028,r
9033,e
9041,a
9055,delete
9059,delete
9062,a
9067,space
9070,w
9078,delete
9083,delete
9090,e
9099,delete
9104,w
9111,e
9116,e
9122,k
9126,space
9167,c
9174,a
9181,n
9186,space
9192,b
9199,e
9202,space
9208,f
9212,o
9224,n
9234,delete
9240,u
9247,n
9250,d
9256,space
9264,a
9269,t
9277,space
9293,delete
9301,dot
9308,space
9313,t
9317,o
9322,space
9329,r
9332,e
9339,g
9345,i
9349,s
9353,t
9367,e
9371,r
9377,space
9412,delete
9419,comma
9424,space
9427,p
9434,l
9437,e
9444,a
9448,s
9454,e
9459,space
9466,g
9470,o
9477,space
9485,d
9491,r
9494,i
9499,e
9513,delete
9516,delete
9521,delete
9528,i
9534,r
9539,e
9552,t
9565,delete
9568,c
9573,t
9578,l
9584,y
9591,space
9630,t
9634,o
9638,space
9643,h
9650,t
9655,t
9659,p
9667,space
9680,c
9688,e
9698,r
9703,a
9710,space
9718,c
9723,o
9728,m
9738,space
9762,c
9769,f
9774,m
9779,space
9783,t
9789,r
9792,a
9801,c
9807,k
9812,space
9818,e
9824,m
9827,a
9831,i
9836,l
9843,space
9879,r
9882,e
9889,g
9914,i
9917,s
9922,t
9928,e
9933,r
9939,space
9953,delete
9963,dot
9967,c
9984,r
9996,delete
10002,e
10006,r
10010,a
10015,space
10023,delete
10031,dot
10035,c
10055,o
10061,m
10067,space
10071,o
10076,r
10080,space
10086,c
10094,a
10101,l
10107,l
10114,space
10118,u
10122,s
10152,dot
10161,space
10169,i
10178,space
10185,h
10192,o
10198,p
10202,e
10207,space
10214,y
10221,o
10225,u
10234,space
10265,w
10271,i
10276,l
10281,l
10286,space
10294,j
10304,o
10308,i
10316,n
10323,space
10332,s
10342,delete
10347,u
10351,s
10359,space
10392,s
10399,e
10411,delete
10415,i
10421,n
10431,c
10439,e
10445,r
10449,e
10464,l
10473,y
10515,comma
10522,space
10527,d
10533,i
10543,delete
10546,a
10551,n
10556,i
10565,e
10569,l
10575,space
10603,y
10610,a
10618,r
10630,delete
10634,delete
10637,e
10642,r
10648,g
10651,i
10656,n
10667,space
10705,c
10709,h
10714,a
10721,r
10726,i
10736,delete
10741,delete
10746,i
10752,r
10756,space
10769,delete
10775,m
10779,a
10782,i
10795,n
10803,delete
10807,delete
10812,n
10820,space
10865,c
10871,a
10877,m
10883,b
10891,r
10895,i
10898,d
10904,g
10908,e
10915,space
10955,e
10961,n
10972,e
10976,r
10983,g
10991,y
10997,space
11001,r
11004,e
11021,s
11027,e
11032,a
11034,r
11041,c
11046,h
11084,space
11092,a
11097,s
11101,s
11116,o
11120,c
11125,i
11132,a
11137,t
11141,e
11148,s
11154,space
11170,delete
11191,dot
