Frame,Key
31,r
38,u
42,s
46,s
53,l
57,e
75,delete
79,delete
84,e
94,l
99,l
112,comma
118,space
132,i
137,space
143,t
145,h
149,i
155,n
165,space
178,delete
184,k
189,space
195,i
202,space
220,s
222,h
225,o
229,u
235,l
240,d
246,space
259,g
262,i
266,v
272,e
277,space
288,y
292,o
296,u
299,space
306,a
313,space
319,l
325,i
339,t
343,t
346,l
352,e
359,space
377,g
389,delete
392,b
396,a
402,c
406,k
419,g
425,r
431,o
436,u
442,n
445,d
450,space
467,o
472,n
476,space
489,s
497,m
502,a
506,l
510,l
517,space
531,v
535,e
539,n
544,t
549,r
553,u
561,delete
565,delete
569,u
573,r
576,e
586,s
611,dot
616,space
622,b
626,i
632,l
636,l
642,space
674,p
681,e
685,r
700,k
710,n
717,n
733,delete
749,delete
755,i
760,n
764,s
785,space
790,a
795,n
798,d
801,space
808,i
812,space
822,a
835,delete
841,h
844,a
849,v
853,e
857,space
864,a
873,space
881,s
893,t
899,r
903,o
909,n
912,g
920,space
949,p
953,e
957,r
965,s
971,o
976,n
984,a
987,l
995,space
1019,a
1024,n
1028,d
1033,space
1049,p
1053,r
1056,o
1061,j
1076,delete
1078,f
1084,e
1092,s
1096,s
1099,o
1124,delete
1129,i
1133,o
1138,n
1142,a
1146,l
1153,space
1175,r
1178,e
1183,l
1186,a
1190,t
1195,i
1198,o
1203,n
1210,s
1215,h
1218,i
1229,p
1262,dot
1266,space
1271,h
1275,e
1279,space
1284,i
1287,s
1293,space
1297,a
1300,n
1307,space
1326,e
1333,x
1342,t
1347,r
1351,e
1367,m
1372,e
1386,e
1398,delete
1405,l
1412,y
1431,space
1438,e
1449,delete
1451,c
1460,r
1461,e
1466,a
1472,t
1486,i
1490,v
1495,e
1502,space
1522,i
1528,n
1531,d
1535,i
1540,v
1545,i
1562,d
1564,d
1573,u
1581,delete
1585,delete
1589,u
1592,a
1596,l
1609,space
1622,delete
1630,dot
1636,space
1641,w
1655,a
1663,delete
1668,h
1672,a
1679,l
1683,l
1690,y
1706,delete
1711,e
1715,y
1722,space
1731,a
1738,c
1744,t
1748,u
1751,r
1768,delete
1774,a
1778,l
1783,l
1789,y
1795,space
1828,c
1833,o
1840,m
1845,m
1849,e
1856,n
1868,t
1874,e
1881,d
1887,space
1903,o
1907,n
1912,space
1917,h
1919,i
1926,m
1932,space
1939,t
1943,o
1948,d
1953,a
1958,y
1970,space
1980,a
1985,s
1997,space
2003,s
2008,o
2013,m
2019,e
2026,i
2044,delete
2050,o
2054,n
2058,e
2066,space
2092,w
2095,h
2099,o
2104,space
2109,t
2113,h
2116,i
2123,n
2126,k
2131,s
2138,space
2159,o
2163,u
2170,r
2176,s
2189,delete
2193,delete
2196,t
2203,s
2208,i
2212,d
2218,e
2223,space
2231,t
2235,h
2237,e
2241,space
2246,b
2252,o
2256,x
2269,dot
2276,space
2300,b
2304,i
2311,l
2316,l
2320,space
2328,a
2348,c
2355,t
2360,u
2366,a
2370,l
2375,l
2382,y
2390,space
2413,s
2419,a
2426,t
2433,space
2440,i
2446,n
2449,space
2481,a
2489,space
2499,b
2506,a
2512,r
2519,space
2524,f
2529,o
2534,r
2539,u
2549,delete
2555,delete
2561,u
2565,r
2573,s
2583,delete
2586,space
2590,y
2595,e
2599,a
2602,r
2610,s
2616,space
2632,delete
2648,space
2652,a
2657,n
2659,d
2663,space
2667,s
2675,i
2686,delete
2689,a
2692,i
2697,d
2702,space
2716,n
2731,delete
2735,t
2738,h
2742,e
2747,space
2770,n
2776,e
2782,x
2789,t
2795,space
2800,t
2806,r
2809,a
2827,d
2832,a
2837,b
2842,l
2846,e
2853,space
2880,m
2884,a
2891,r
2896,k
2899,e
2905,t
2911,space
2925,w
2933,o
2938,u
2944,l
2948,d
2952,space
2957,b
2965,e
2967,space
2974,a
2980,n
2984,d
2993,delete
2997,delete
3002,delete
3005,b
3008,a
3012,n
3018,d
3025,space
3035,delete
3037,w
3042,i
3049,d
3056,t
3061,h
3069,space
3098,delete
3105,dot
3111,space
3115,h
3125,e
3131,space
3139,h
3143,a
3148,s
3153,space
3158,b
3165,e
3169,e
3173,n
3179,space
3218,s
3225,u
3229,c
3233,c
3242,e
3248,s
3253,s
3265,f
3271,u
3278,l
3286,space
3313,i
3318,n
3322,space
3326,t
3331,h
3335,e
3340,space
3345,g
3349,a
3355,s
3360,space
3369,b
3374,u
3382,s
3388,i
3393,n
3400,e
3406,s
3410,s
3447,space
3451,w
3455,h
3459,e
