Frame,Key
46,d
54,e
58,a
63,r
67,space
74,k
77,e
82,n
94,comma
100,space
112,f
118,i
119,r
126,s
131,t
137,space
144,o
148,f
154,f
161,space
192,delete
201,comma
209,space
215,i
220,space
231,h
235,a
242,v
247,e
250,space
262,a
270,space
288,f
294,r
300,i
303,e
309,n
312,d
318,space
342,w
345,h
349,o
356,space
363,i
368,s
373,space
378,s
384,i
395,delete
399,e
411,t
417,t
420,i
426,n
429,g
435,space
450,u
457,p
463,space
469,a
477,space
482,p
489,l
498,a
502,n
507,t
512,space
517,i
524,n
532,space
540,c
544,o
551,r
587,c
592,o
597,n
600,r
605,a
610,n
618,space
646,n
653,o
661,r
672,t
676,h
684,e
717,r
729,n
737,space
753,c
758,a
765,l
774,f
787,delete
792,i
796,f
832,dot
839,space
844,t
848,o
855,space
865,m
869,a
873,n
880,u
891,f
894,a
900,c
906,t
916,u
919,r
922,e
929,space
955,a
961,space
977,w
983,e
994,l
997,e
1018,delete
1022,d
1028,e
1033,d
1039,space
1075,r
1077,e
1097,i
1102,n
1107,f
1111,o
1115,r
1123,m
1131,a
1149,delete
1153,delete
1155,c
1161,e
1164,m
1168,e
1171,n
1178,t
1183,space
1234,g
1240,r
1250,e
1269,delete
1274,i
1276,d
1283,space
1290,u
1296,p
1299,d
1304,a
1314,delete
1319,delete
1323,delete
1328,delete
1342,b
1348,u
1357,i
1367,l
1373,l
1376,d
1381,i
1386,n
1390,g
1398,delete
1402,delete
1407,delete
1412,delete
1416,delete
1429,d
1434,i
1439,n
1442,g
1448,space
1475,s
1481,t
1487,r
1493,u
1497,c
1509,t
1516,r
1521,u
1531,delete
1535,delete
1545,u
1548,r
1554,e
1562,space
1579,s
1587,y
1591,s
1603,t
1609,e
1614,m
1625,s
1632,dot
1640,space
1673,t
1677,h
1681,e
1687,space
1695,y
1702,delete
1707,delete
1712,y
1720,space
1726,w
1730,i
1737,l
1741,l
1746,space
1750,n
1754,e
1759,e
1765,d
1771,space
1805,v
1808,a
1816,m
1821,p
1831,space
1851,s
1857,e
1861,r
1870,v
1874,i
1878,c
1885,e
1891,dot
1900,space
1930,i
1937,space
1941,s
1946,u
1952,g
1957,g
1966,e
1972,s
1978,t
1983,space
2009,t
2014,h
2016,a
2021,t
2035,space
2045,t
2049,h
2052,e
2061,y
2067,space
2104,w
2108,o
2113,u
2119,l
2123,d
2127,space
2132,b
2138,e
2142,space
2149,b
2157,e
2165,t
2170,t
2176,e
2181,r
2190,space
2219,o
2223,f
2229,space
2234,m
2238,a
2242,k
2249,i
2254,n
2258,g
2264,space
2286,a
2292,n
2299,space
2316,e
2323,l
2327,e
2335,c
2341,t
2347,i
2349,r
2365,delete
2369,delete
2374,r
2377,i
2382,c
2387,i
2396,t
2403,y
2409,space
2484,p
2489,r
2493,o
2502,v
2507,i
2513,s
2517,i
2522,o
2526,n
2540,space
2558,a
2565,g
2572,r
2576,e
2583,e
2593,m
2596,e
2601,n
2605,t
2614,space
2683,w
2686,i
2692,t
2695,h
2699,space
2707,y
2713,o
2715,u
2722,space
2729,r
2734,a
2740,t
2745,h
2750,e
2755,r
2759,space
2763,t
2769,a
2773,h
2781,n
2788,delete
2792,delete
2797,delete
2803,h
2807,a
2812,n
2819,space
2862,p
2874,g
2884,space
2889,e
2897,space
2921,h
2925,s
