Key,Frame
d,93
e,101
a,107
r,114
space,120
m,158
r,172
period,188
space,201
l,221
a,226
r,232
n,258
e,264
y,269
comma,286
space,290
i,295
a,301
m,311
space,318
backspace,340
backspace,346
backspace,352
space,376
a,392
m,399
space,404
w,412
r,419
i,430
t,435
i,437
n,443
backspace,464
backspace,471
backspace,477
backspace,485
backspace,546
backspace,628
backspace,634
backspace,641
i,668
n,673
g,678
space,685
t,688
o,693
space,698
c,712
o,716
n,722
f,729
i,736
r,740
e,745
backspace,767
m,776
space,783
t,787
h,792
e,799
space,803
b,810
o,815
a,819
r,825
d,833
space,840
o,847
f,852
space,859
d,874
i,881
r,887
e,892
c,900
t,906
o,908
r,915
s,926
backspace,979
backspace,984
backspace,991
backspace,996
backspace,1002
backspace,1028
r,1038
s,1043
space,1050
m,1058
e,1062
e,1069
t,1075
i,1081
n,1086
g,1089
s,1093
space,1102
s,1127
c,1134
h,1143
e,1150
d,1158
u,1192
l,1198
e,1209
d,1223
space,1232
f,1238
o,1243
r,1246
space,1252
j,1259
a,1266
n,1270
u,1280
a,1286
r,1292
y,1298
space,1305
backspace,1320
comma,1331
space,1336
m,1342
a,1346
y,1353
space,1361
backspace,1396
comma,1419
space,1430
j,1445
u,1450
l,1456
y,1464
comma,1479
space,1487
a,1493
n,1495
d,1501
space,1508
o,1515
c,1520
t,1530
o,1534
b,1542
e,1563
r,1570
period,1588
space,1593
t,1598
h,1603
a,1607
n,1613
backspace,1637
backspace,1642
backspace,1647
h,1678
e,1684
space,1697
m,1703
e,1709
e,1715
e,1718
t,1728
i,1733
n,1738
b,1742
backspace,1767
backspace,1774
backspace,1780
backspace,1785
backspace,1805
t,1820
i,1824
n,1829
g,1832
s,1840
space,1848
w,1854
i,1863
l,1871
l,1877
space,1882
b,1889
e,1898
space,1914
h,1927
e,1931
l,1935
d,1951
space,1963
f,1968
r,1974
o,1979
m,1985
space,1992
a,1997
m,2018
space,2023
t,2030
o,2040
space,2045
n,2057
o,2063
o,2069
n,2076
period,2095
space,2101
f,2143
u,2150
r,2157
t,2164
h,2168
e,2175
r,2183
space,2188
d,2196
e,2204
t,2210
a,2225
i,2231
l,2237
s,2253
space,2260
w,2265
i,2275
l,2284
l,2289
space,2294
b,2301
e,2310
space,2317
a,2322
n,2329
o,2336
backspace,2383
n,2392
o,2398
u,2403
n,2408
c,2418
e,2426
d,2432
space,2443
p,2455
r,2462
o,2469
backspace,2506
i,2516
o,2521
r,2532
space,2537
t,2547
space,2555
e,2565
a,2572
c,2578
h,2584
space,2589
m,2601
e,2605
e,2610
t,2619
i,2623
n,2628
g,2633
period,2650
space,2656
p,2662
l,2682
e,2693
a,2700
s,2714
e,2723
space,2729
f,2736
e,2742
e,2748
l,2758
space,2768
f,2778
r,2784
e,2805
space,2813
t,2820
o,2827
space,2833
c,2838
o,2842
n,2848
t,2851
a,2859
c,2867
t,2876
space,2887
m,2893
e,2901
space,2910
i,2918
f,2925
space,2932
y,2945
o,2955
u,2961
space,2968
h,2983
a,2989
v,2996
e,3003
space,3012
a,3037
n,3041
y,3048
space,3056
q,3071
u,3085
e,3094
s,3099
t,3106
i,3113
o,3118
n,3122
s,3142
period,3157
space,3166
t,3173
h,3179
a,3183
n,3187
k,3193
space,3198
u,3219
backspace,3238
y,3259
o,3266
u,3271
period,3297
