Key,Frame
a,172
a,190
t,220
space,226
d,231
a,242
w,246
n,266
space,269
5,282
space,286
backspace,299
backspace,305
backspace,307
comma,327
space,333
5,345
space,351
c,357
u,366
r,367
i,369
o,391
u,396
s,402
space,412
c,417
h,420
i,425
k,432
l,439
d,443
backspace,457
backspace,462
backspace,467
backspace,472
i,493
l,501
d,506
r,514
e,520
n,536
space,543
w,549
a,561
n,570
d,596
e,602
r,608
e,614
d,618
space,624
i,630
n,635
t,650
o,654
space,659
t,664
h,669
e,673
space,677
e,683
n,687
c,695
h,700
a,707
n,714
t,718
e,723
d,729
space,736
f,749
o,755
r,759
e,763
s,770
t,775
space,782
backspace,791
comma,803
space,806
g,814
u,818
i,824
d,851
e,859
d,863
space,869
b,875
y,879
space,885
s,890
space,896
t,903
r,909
backspace,921
backspace,926
backspace,931
backspace,936
a,952
space,961
t,967
r,974
a,979
i,984
l,994
space,1000
n,1008
backspace,1021
m,1030
a,1036
r,1044
k,1058
e,1062
d,1070
space,1075
w,1081
i,1083
t,1088
h,1092
space,1097
l,1102
e,1110
e,1116
t,1123
backspace,1142
backspace,1144
t,1156
t,1161
e,1167
r,1173
s,1178
space,1185
a,1193
space,1198
t,1209
h,1212
r,1230
o,1236
g,1241
backspace,1268
u,1287
g,1290
h,1295
space,1299
z,1314
space,1322
backspace,1334
period,1346
space,1351
t,1357
h,1361
e,1367
space,1369
q,1375
u,1379
i,1385
c,1388
k,1392
space,1399
b,1406
r,1413
o,1426
w,1427
n,1434
space,1442
f,1446
o,1451
x,1455
space,1460
p,1470
l,1483
a,1486
y,1493
f,1507
u,1514
l,1520
l,1524
y,1532
space,1540
d,1547
a,1554
r,1561
t,1566
e,1572
d,1578
space,1586
b,1592
e,1600
t,1608
w,1615
e,1623
e,1628
n,1634
space,1640
7,1651
space,1658
t,1670
o,1678
w,1680
i,1686
n,1690
backspace,1709
backspace,1714
e,1728
r,1733
i,1738
n,1744
g,1748
space,1752
t,1760
r,1766
e,1772
e,1776
w,1781
comma,1792
space,1796
w,1800
h,1805
i,1809
backspace,1819
backspace,1824
backspace,1829
