Key,Frame
i,98
n,103
space,111
2,125
0,134
backspace,144
0,161
2,166
5,180
backspace,191
6,213
comma,228
space,235
9,254
8,257
7,294
6,305
3,326
4,332
space,344
i,348
n,354
n,359
n,363
backspace,395
o,402
v,410
a,432
t,436
o,440
r,444
s,460
space,464
e,470
m,475
b,481
a,490
r,494
k,505
e,510
d,515
o,524
n,529
space,540
backspace,552
backspace,557
backspace,562
space,581
o,586
n,592
space,600
8,615
5,625
2,649
4,659
backspace,680
backspace,706
4,717
2,725
7,739
backspace,751
3,773
7,779
space,783
p,792
r,798
o,801
j,807
e,816
c,823
t,830
s,837
space,841
9,845
v,850
e,856
r,861
space,865
backspace,877
backspace,885
backspace,887
backspace,892
backspace,895
o,917
v,923
e,931
r,936
space,940
9,964
1,973
2,982
3,991
4,1011
5,1018
6,1027
space,1034
m,1053
o,1058
n,1064
t,1068
h,1072
s,1077
space,1084
backspace,1095
comma,1107
space,1118
c,1123
o,1131
n,1137
d,1142
u,1148
c,1152
t,1155
i,1159
n,1164
g,1168
space,1173
1,1182
8,1187
backspace,1216
8,1227
5,1263
6,1269
7,1299
0,1324
space,1331
e,1340
x,1346
p,1360
e,1365
r,1371
i,1381
m,1387
e,1390
n,1396
t,1399
s,1404
space,1411
f,1421
a,1428
i,1434
backspace,1445
backspace,1449
backspace,1453
d,1474
a,1480
i,1486
l,1493
y,1498
space,1505
a,1511
c,1517
r,1525
o,1550
s,1554
s,1559
space,1565
2,1587
0,1602
3,1612
7,1637
8,1647
9,1675
space,1683
o,1694
a,1697
b,1703
backspace,1724
backspace,1728
backspace,1732
l,1751
a,1758
b,1764
o,1811
r,1818
a,1824
t,1829
i,1833
backspace,1856
o,1868
r,1874
i,1878
e,1883
s,1890
comma,1910
space,1914
q,1921
backspace,1934
e,1952
q,1958
u,1965
i,1971
p,1993
p,1999
e,2008
d,2014
space,2022
i,2025
w,2030
t,2036
h,2044
backspace,2051
backspace,2055
backspace,2060
backspace,2081
w,2100
i,2103
t,2110
h,2114
space,2117
5,2135
6,2138
0,2153
0,2159
space,2171
c,2196
o,2201
m,2207
p,2213
u,2215
t,2221
e,2229
r,2235
s,2244
space,2254
a,2260
n,2266
d,2269
space,2275
4,2289
4,2295
0,2310
space,2317
m,2332
a,2335
c,2340
h,2344
i,2349
n,2353
e,2359
s,2364
comma,2379
space,2387
e,2394
a,2399
c,2406
h,2412
space,2418
p,2424
r,2430
o,2442
c,2448
e,2457
s,2468
s,2474
i,2477
n,2482
g,2488
space,2492
9,2505
1,2513
2,2547
3,2554
4,2563
5,2570
space,2581
d,2591
a,2598
t,2603
a,2610
s,2624
e,2630
t,2633
s,2639
period,2658
space,2665
o,2668
v,2674
e,2680
r,2686
space,2691
8,2704
3,2730
2,2744
1,2753
2,2767
2,2770
space,2785
p,2793
r,2798
o,2826
t,2829
o,2835
t,2848
y,2851
p,2857
e,2862
s,2867
space,2875
w,2880
e,2885
r,2891
e,2894
space,2917
d,2923
e,2928
v,2934
e,2938
l,2942
o,2952
p,2959
e,2964
d,2970
space,2974
backspace,2991
comma,3007
space,3013
7,3035
4,3049
1,3070
5,3081
6,3091
7,3096
space,3109
e,3117
r,3123
r,3129
r,3132
o,3138
r,3142
s,3147
space,3153
backspace,3160
backspace,3166
backspace,3171
backspace,3175
backspace,3194
o,3207
r,3213
s,3226
space,3231
w,3234
e,3240
r,3245
e,3251
space,3261
f,3267
i,3273
x,3279
e,3284
d,3289
space,3298
backspace,3308
comma,3321
space,3328
q,3332
n,3338
d,3344
space,3347
2,3352
2,3357
backspace,3364
backspace,3369
backspace,3374
backspace,3377
backspace,3382
backspace,3388
a,3407
n,3413
d,3416
space,3422
2,3429
2,3434
0,3455
space,3460
f,3470
o,3476
r,3480
m,3485
u,3489
l,3497
a,3504
s,3508
space,3515
2,3519
e,3524
r,3529
e,3533
backspace,3545
backspace,3550
backspace,3554
backspace,3559
w,3575
e,3581
r,3588
e,3594
space,3608
o,3615
p,3623
t,3630
i,3637
m,3644
i,3649
z,3659
e,3665
d,3671
space,3679
backspace,3685
period,3699
space,3705
b,3710
y,3716
space,3722
d,3728
a,3734
y,3739
space,3750
4,3759
5,3765
6,3781
7,3794
8,3806
space,3812
backspace,3824
comma,3840
space,3846
t,3852
h,3855
e,3861
y,3864
space,3869
o,3873
v,3878
e,3882
r,3890
c,3909
a,3914
m,3920
e,3926
space,3938
1,3948
7,3956
space,3960
m,3967
a,3971
j,3977
o,3984
r,3988
space,3997
o,4005
b,4010
s,4017
t,4022
a,4028
c,4035
l,4043
e,4046
s,4051
space,4055
comma,4065
backspace,4075
backspace,4080
comma,4101
space,4104
e,4109
x,4115
p,4126
a,4133
n,4140
d,4144
i,4150
n,4153
g,4157
space,4161
t,4167
h,4170
e,4175
space,4179
i,4185
n,4188
i,4193
t,4197
i,4203
a,4225
t,4230
i,4238
v,4240
e,4244
space,4251
t,4257
o,4263
space,4267
s,4272
u,4278
p,4283
p,4289
o,4295
r,4299
t,4304
space,4310
9,4334
8,4344
2,4365
3,4371
4,4378
space,4385
