Key,Frame
i,136
n,141
space,152
t,154
h,157
e,162
space,167
h,174
e,179
a,187
r,191
t,201
space,209
o,214
f,221
space,223
m,229
y,236
s,245
backspace,263
backspace,267
backspace,287
q,304
space,311
m,317
backspace,328
backspace,333
backspace,338
a,356
space,364
m,368
y,375
s,378
t,381
i,401
c,405
a,409
l,414
space,422
v,431
a,434
l,439
l,443
e,448
y,459
comma,469
space,478
5,498
space,503
e,510
x,519
p,527
l,531
o,537
r,543
e,549
r,577
s,584
space,594
u,598
n,606
c,621
o,625
v,632
e,638
r,643
e,651
d,660
space,667
a,676
space,680
h,684
i,690
d,693
d,697
e,701
n,706
space,714
r,722
e,727
a,734
l,742
m,759
space,766
w,772
h,776
e,782
r,800
e,806
space,810
t,816
h,817
e,821
space,826
a,833
l,838
p,852
h,858
a,884
b,890
e,898
t,903
space,908
f,913
r,919
o,923
m,927
space,934
q,940
space,945
t,950
o,955
space,958
backspace,965
backspace,971
backspace,974
backspace,979
backspace,984
a,1002
space,1011
t,1016
o,1019
space,1023
z,1029
space,1039
a,1054
d,1061
o,1066
r,1088
n,1092
e,1096
d,1101
space,1106
a,1112
n,1119
c,1122
i,1130
e,1134
n,1137
t,1140
space,1147
s,1155
t,1161
o,1166
n,1170
e,1174
space,1185
c,1191
a,1196
r,1200
v,1209
i,1212
n,1217
g,1221
s,1230
period,1251
space,1258
q,1264
space,1272
backspace,1298
backspace,1302
a,1312
space,1323
q,1329
u,1336
i,1341
c,1343
k,1348
space,1354
b,1360
r,1367
o,1371
w,1376
n,1381
space,1387
f,1390
o,1395
x,1397
space,1406
s,1414
p,1434
r,1438
i,1442
n,1448
t,1452
e,1456
d,1464
space,1470
p,1482
a,1493
s,1497
t,1505
space,1515
7,1531
space,1536
g,1544
l,1551
i,1556
t,1562
t,1568
e,1576
r,1579
i,1586
n,1589
g,1594
space,1598
w,1608
a,1616
t,1623
e,1631
r,1634
f,1644
a,1651
l,1656
l,1660
s,1668
comma,1677
space,1682
w,1685
h,1691
i,1695
l,1702
e,1710
space,1714
6,1739
space,1747
f,1754
r,1761
o,1763
g,1767
s,1772
space,1786
p,1792
e,1800
r,1802
c,1819
h,1824
e,1827
d,1831
space,1839
o,1844
n,1848
space,1854
l,1856
i,1860
l,1884
y,1890
space,1898
p,1905
a,1912
d,1916
s,1926
space,1931
i,1936
n,1941
space,1945
a,1951
space,1957
p,1977
o,1982
n,1989
d,1993
space,2000
s,2007
h,2011
i,2017
m,2023
m,2028
e,2031
r,2036
i,2040
n,2045
g,2050
space,2056
a,2063
t,2069
space,2075
0,2097
space,2116
d,2121
e,2127
g,2133
r,2138
e,2146
e,2147
s,2154
period,2170
space,2183
o,2194
v,2200
e,2205
r,2210
h,2230
e,2233
a,2242
d,2250
comma,2289
space,2294
9,2306
space,2313
l,2322
u,2328
m,2357
n,2367
i,2372
9,2380
u,2387
backspace,2396
backspace,2401
backspace,2405
backspace,2434
8,2445
backspace,2474
i,2490
n,2498
o,2504
u,2507
s,2513
space,2520
b,2527
r,2534
i,2538
d,2542
s,2552
backspace,2562
backspace,2566
backspace,2571
backspace,2601
i,2614
r,2617
d,2624
s,2632
space,2641
s,2646
o,2649
r,2653
a,2658
backspace,2671
backspace,2675
a,2686
r,2692
e,2696
d,2703
space,2710
backspace,2718
comma,2730
t,2736
backspace,2761
space,2770
t,2775
h,2778
e,2785
i,2789
r,2798
space,2807
w,2814
i,2816
n,2821
g,2823
s,2829
space,2836
r,2848
e,2852
f,2861
l,2867
e,2870
c,2875
i,2884
backspace,2905
t,2917
i,2917
n,2923
g,2927
space,2932
t,2938
h,2942
e,2946
space,2951
l,2952
i,2972
g,2976
h,2979
t,2983
space,2990
o,2993
f,2998
space,3002
