Key,Frame
u,93
n,99
d,105
e,112
r,117
space,121
t,125
h,131
e,134
space,138
d,149
a,157
z,167
z,172
l,180
i,186
n,191
g,195
comma,203
space,211
z,220
e,228
s,236
t,239
y,245
space,265
m,271
o,276
o,280
n,284
l,293
i,298
g,307
h,311
t,315
comma,322
space,331
7,337
space,343
d,350
a,358
r,363
i,373
n,379
g,383
space,388
e,393
d,400
backspace,416
backspace,422
backspace,424
space,448
a,453
d,461
v,468
e,475
n,478
t,481
u,483
r,487
e,491
r,517
s,524
space,533
z,544
i,551
z,575
backspace,587
g,605
z,615
a,640
g,650
g,654
e,659
d,665
space,675
t,684
h,687
o,694
u,701
r,707
backspace,718
backspace,723
backspace,727
r,748
o,751
u,755
g,762
h,767
space,774
t,779
h,783
e,788
space,791
j,797
u,801
n,808
g,813
l,821
e,827
comma,839
space,845
j,850
u,856
b,872
i,878
l,897
a,904
n,910
t,913
l,916
y,923
space,933
q,943
u,964
e,967
s,972
t,978
i,981
n,986
g,992
space,996
f,1001
o,1006
r,1011
space,1016
h,1021
i,1027
d,1030
d,1034
e,1041
n,1044
space,1054
t,1059
r,1069
e,1077
a,1084
s,1095
u,1100
r,1106
e,1111
s,1126
space,1132
i,1137
n,1142
space,1146
t,1149
h,1154
e,1158
space,1163
q,1167
u,1171
i,1175
t,1181
e,1185
backspace,1193
backspace,1199
e,1207
t,1212
comma,1227
space,1231
q,1237
u,1261
i,1266
x,1282
o,1289
t,1301
i,1305
c,1309
space,1321
w,1331
o,1339
o,1344
k,1350
d,1356
s,1363
backspace,1376
backspace,1379
backspace,1384
d,1398
s,1405
k,1415
space,1422
backspace,1433
backspace,1439
period,1459
space,1465
q,1468
s,1473
space,1480
backspace,1493
backspace,1497
backspace,1501
a,1523
s,1537
space,1547
a,1554
space,1562
j,1569
a,1574
g,1590
u,1604
a,1609
r,1620
space,1633
s,1640
w,1646
i,1660
f,1666
t,1695
l,1703
y,1708
j,1724
u,1728
m,1735
p,1740
backspace,1753
