Key,Frame
g,139
h,141
e,148
space,152
backspace,166
backspace,171
backspace,176
backspace,179
t,196
h,201
e,203
space,208
p,223
l,228
a,233
y,237
f,246
u,249
l,258
space,264
f,270
o,272
x,276
space,283
z,293
i,306
g,311
z,335
a,344
g,353
g,357
e,363
d,368
space,375
a,405
c,413
r,420
o,427
s,432
s,437
space,442
3,455
1,464
space,474
d,489
s,500
u,504
t,511
backspace,522
backspace,526
backspace,531
u,550
s,550
t,555
y,559
space,567
t,581
a,586
i,592
backspace,604
backspace,611
r,622
q,626
i,631
l,638
backspace,650
backspace,655
backspace,660
a,674
i,679
l,686
s,689
space,696
backspace,704
comma,726
space,731
j,737
u,742
m,747
p,752
i,759
n,762
g,768
o,776
v,780
e,788
r,795
space,798
backspace,805
backspace,809
backspace,815
backspace,819
backspace,837
space,849
9,851
v,857
e,865
r,868
space,873
backspace,879
backspace,885
backspace,889
backspace,894
backspace,900
backspace,903
space,928
o,944
v,951
e,959
r,963
space,972
2,980
4,989
space,994
s,1005
h,1010
backspace,1035
l,1045
o,1050
w,1052
space,1062
m,1068
o,1073
v,1077
i,1080
n,1084
space,1104
d,1110
g,1118
o,1123
backspace,1132
backspace,1136
backspace,1143
backspace,1147
g,1165
space,1174
s,1179
backspace,1190
d,1205
o,1210
g,1214
s,1218
space,1230
q,1237
n,1241
d,1248
space,1253
backspace,1262
backspace,1266
backspace,1270
backspace,1274
a,1292
n,1300
d,1309
space,1319
v,1324
e,1328
x,1337
i,1343
n,1348
g,1354
4,1372
2,1378
space,1389
backspace,1397
backspace,1402
backspace,1407
space,1424
4,1433
2,1438
space,1447
s,1453
q,1472
u,1483
r,1495
r,1507
l,1512
backspace,1522
backspace,1527
backspace,1531
i,1547
r,1552
r,1556
l,1562
e,1565
s,1572
space,1579
backspace,1586
backspace,1590
backspace,1595
backspace,1599
e,1613
l,1616
s,1623
space,1637
w,1644
i,1647
t,1652
h,1654
space,1659
i,1669
t,1672
s,1679
space,1683
q,1689
u,1694
f,1701
i,1707
backspace,1726
backspace,1731
i,1740
c,1745
k,1749
space,1755
m,1760
o,1766
v,1769
e,1775
m,1778
e,1782
n,1804
t,1806
space,1814
backspace,1823
s,1835
space,1842
comma,1846
backspace,1856
backspace,1860
comma,1874
space,1880
w,1882
h,1886
i,1890
l,1898
e,1902
space,1907
1,1925
7,1932
space,1938
b,1947
i,1956
d,1960
backspace,1981
r,1989
d,1996
w,2002
space,2010
f,2015
l,2021
e,2032
backspace,2042
backspace,2047
backspace,2052
backspace,2056
backspace,2059
s,2077
space,2085
f,2107
l,2110
e,2118
w,2125
space,2130
i,2135
n,2141
space,2145
w,2149
i,2152
n,2157
d,2160
backspace,2172
backspace,2176
d,2184
e,2191
e,2196
space,2196
c,2216
backspace,2220
backspace,2224
backspace,2231
space,2240
c,2246
i,2253
r,2256
b,2267
backspace,2277
c,2285
l,2290
e,2292
s,2299
space,2303
a,2310
b,2316
o,2321
v,2324
e,2329
period,2341
space,2347
n,2351
e,2354
a,2361
r,2365
b,2381
y,2387
comma,2402
space,2406
9,2417
space,2424
r,2435
a,2442
b,2447
b,2453
i,2459
t,2461
s,2466
space,2479
h,2485
o,2493
p,2498
e,2514
d,2520
space,2525
t,2530
h,2533
backspace,2546
backspace,2551
backspace,2555
backspace,2559
backspace,2580
p,2586
r,2592
backspace,2613
e,2621
d,2628
space,2636
t,2645
h,2648
r,2652
o,2655
u,2659
g,2663
h,2668
space,2676
5,2692
5,2697
space,2704
p,2713
a,2717
t,2722
