Key,Frame
i,118
n,124
space,131
2,141
0,153
2,159
3,175
space,183
backspace,192
comma,203
space,209
7,216
5,246
8,259
9,280
2,294
5,304
space,321
s,328
c,337
e,342
backspace,366
i,392
e,398
n,401
t,408
e,413
s,418
t,423
backspace,436
backspace,443
backspace,446
i,461
s,465
t,471
s,480
space,485
w,489
o,492
r,496
k,500
e,506
d,513
space,518
o,524
n,530
space,539
5,560
1,569
2,594
3,603
5,629
5,634
space,640
e,648
x,655
p,684
e,688
r,693
m,700
i,706
e,709
n,713
backspace,724
backspace,729
backspace,734
backspace,761
i,770
m,775
e,779
t,784
n,787
s,794
space,799
backspace,808
backspace,813
backspace,818
backspace,843
n,854
t,857
s,865
space,869
f,876
o,880
r,885
space,889
6,916
5,923
1,936
5,953
1,973
3,990
5,999
space,1007
m,1016
o,1022
n,1027
t,1031
h,1034
e,1039
backspace,1057
w,1064
comma,1074
space,1081
backspace,1089
backspace,1094
backspace,1116
s,1128
comma,1140
space,1147
r,1155
u,1162
n,1173
i,1179
backspace,1197
n,1208
i,1214
n,1218
g,1226
space,1231
1,1240
5,1250
1,1268
8,1301
0,1326
8,1340
space,1350
t,1360
e,1365
s,1371
t,1376
s,1382
space,1390
d,1395
a,1401
i,1406
l,1414
y,1419
space,1436
a,1439
c,1447
r,1456
o,1463
s,1466
s,1471
space,1482
1,1489
6,1508
6,1512
4,1541
3,1548
7,1557
space,1566
l,1575
a,1580
b,1584
s,1591
space,1600
w,1604
i,1609
t,1611
h,1617
space,1620
4,1640
9,1666
0,1675
0,1680
space,1688
c,1697
o,1726
m,1734
p,1740
u,1746
t,1752
e,1760
r,1762
backspace,1784
backspace,1811
u,1828
e,1834
r,1837
s,1845
space,1849
q,1856
n,1862
d,1865
space,1871
backspace,1882
backspace,1888
backspace,1892
backspace,1898
a,1915
n,1921
d,1923
space,1929
3,1951
0,1965
0,1970
space,1977
m,1983
a,1995
c,2003
h,2007
i,2012
n,2017
e,2020
s,2033
space,2039
w,2044
e,2047
backspace,2064
backspace,2068
e,2084
a,2091
c,2097
h,2102
space,2108
p,2129
r,2137
o,2141
c,2148
e,2155
w,2161
s,2166
backspace,2185
backspace,2190
s,2204
s,2210
i,2213
n,2219
g,2226
space,2233
7,2244
6,2256
9,2301
3,2311
0,2320
space,2329
d,2336
backspace,2349
backspace,2354
backspace,2359
1,2371
0,2392
space,2404
d,2409
a,2415
t,2420
a,2442
s,2449
e,2456
t,2460
s,2465
period,2483
space,2487
o,2494
v,2500
e,2508
r,2510
space,2516
5,2541
6,2553
3,2572
2,2582
6,2616
backspace,2628
6,2649
0,2660
space,2670
p,2680
r,2684
p,2688
backspace,2709
backspace,2712
r,2742
o,2764
t,2768
o,2775
t,2796
y,2799
p,2807
e,2811
s,2819
space,2828
w,2836
e,2843
r,2848
e,2853
space,2867
d,2873
e,2878
v,2883
e,2888
l,2910
o,2930
p,2933
e,2938
d,2943
space,2952
backspace,2961
comma,2974
space,2978
4,2987
2,2997
1,3019
2,3027
3,3053
0,3073
space,3084
e,3094
r,3103
r,3107
o,3112
r,3113
s,3126
space,3139
w,3142
e,3148
r,3154
e,3160
space,3172
f,3178
i,3183
x,3189
e,3199
d,3207
comma,3218
space,3223
a,3228
n,3233
d,3238
space,3243
1,3249
0,3272
0,3278
space,3287
e,3305
q,3313
u,3328
a,3346
t,3353
