Key,Frame
i,173
n,177
space,186
2,194
0,207
2,214
4,228
comma,238
space,245
backspace,268
space,286
9,294
3,308
2,335
1,344
4,359
1,375
space,387
i,394
n,402
n,405
o,411
v,424
a,432
t,436
o,441
r,445
s,458
space,463
w,472
o,476
r,480
k,483
e,489
d,494
space,498
o,505
n,509
space,517
5,533
4,541
7,564
8,592
2,610
9,626
space,634
i,645
n,649
i,653
i,680
t,700
backspace,714
backspace,717
t,737
i,741
a,761
t,769
i,773
v,777
e,781
s,787
space,793
f,799
o,802
r,807
space,812
1,823
0,833
2,858
3,864
4,891
5,902
6,910
7,916
space,925
h,932
o,938
u,942
r,946
s,952
comma,971
space,972
p,981
e,989
r,994
f,1030
o,1034
r,1038
m,1041
i,1047
n,1052
g,1059
space,1064
1,1073
7,1080
8,1104
2,1132
3,1139
4,1145
space,1166
e,1169
x,1179
p,1204
e,1207
r,1214
m,1219
i,1226
backspace,1244
backspace,1248
i,1270
m,1273
e,1277
n,1280
t,1284
s,1301
space,1307
d,1318
a,1324
i,1329
l,1336
y,1344
space,1351
a,1361
c,1368
r,1386
o,1394
s,1399
s,1403
space,1412
2,1425
2,1431
1,1446
4,1467
5,1477
6,1487
space,1495
r,1522
e,1528
s,1537
e,1546
a,1575
r,1581
c,1587
h,1591
space,1610
c,1616
e,1622
n,1627
t,1630
e,1636
r,1640
s,1647
space,1652
w,1657
i,1659
t,1663
h,1668
space,1674
8,1689
2,1699
0,1713
0,1717
space,1727
d,1730
e,1735
v,1742
i,1747
c,1751
e,1757
s,1763
space,1769
a,1774
n,1779
d,1783
space,1789
4,1798
9,1813
0,1821
0,1826
space,1834
backspace,1845
backspace,1850
space,1869
m,1875
a,1878
c,1884
h,1886
i,1891
n,1896
e,1902
s,1905
comma,1918
space,1923
e,1927
a,1932
c,1939
h,1944
space,1950
a,1957
n,1962
a,1965
l,1984
y,1989
z,2016
i,2020
n,2026
g,2031
space,2039
7,2047
4,2057
5,2085
6,2095
7,2116
2,2127
space,2135
d,2147
a,2154
t,2159
e,2163
backspace,2186
a,2197
s,2206
e,2217
t,2220
s,2225
period,2244
space,2250
m,2253
o,2267
r,2272
e,2279
space,2283
t,2287
h,2290
e,2294
backspace,2312
a,2328
n,2332
space,2339
6,2360
1,2366
2,2374
7,2399
8,2411
9,2432
space,2441
p,2450
r,2456
o,2461
t,2470
o,2477
t,2499
y,2503
p,2511
e,2515
s,2522
space,2531
w,2538
e,2546
r,2550
e,2556
space,2563
c,2571
e,2579
backspace,2604
r,2616
e,2621
a,2629
t,2635
e,2640
d,2645
space,2652
backspace,2663
comma,2684
space,2685
4,2693
2,2711
1,2718
6,2749
3,2777
4,2783
space,2791
i,2799
s,2803
s,2807
u,2822
e,2825
s,2831
space,2841
w,2846
e,2853
r,2859
e,2863
space,2872
s,2881
backspace,2896
r,2913
e,2915
s,2923
o,2928
l,2935
v,2939
e,2944
d,2949
space,2956
backspace,2972
comma,2985
space,2989
a,2993
n,2999
d,3003
space,3007
2,3020
5,3051
7,3056
space,3063
a,3077
l,3094
g,3116
o,3121
r,3124
i,3132
t,3135
h,3139
m,3147
s,3154
space,3161
2,3173
e,3180
r,3185
e,3188
backspace,3202
backspace,3207
backspace,3212
backspace,3231
w,3243
e,3249
r,3256
e,3262
space,3272
o,3277
p,3286
t,3297
i,3300
m,3306
i,3312
z,3319
e,3328
d,3336
space,3343
backspace,3353
period,3367
space,3372
b,3377
y,3381
space,3387
d,3390
a,3395
y,3403
space,3410
4,3425
8,3438
space,3448
backspace,3461
7,3482
3,3512
2,3518
space,3528
backspace,3537
comma,3551
space,3551
t,3556
h,3560
e,3564
y,3568
space,3578
t,3581
a,3588
c,3595
k,3600
l,3608
e,3612
d,3619
space,3630
1,3639
9,3665
space,3671
m,3684
a,3687
j,3703
o,3708
r,3713
space,3721
o,3734
b,3745
s,3754
t,3759
a,3767
c,3773
l,3782
e,3782
s,3787
comma,3809
space,3813
e,3817
x,3830
p,3837
a,3854
n,3860
d,3863
i,3867
n,3870
g,3874
space,3881
t,3886
h,3892
e,3894
space,3897
p,3903
r,3911
o,3914
j,3926
e,3928
c,3934
t,3942
space,3947
t,3951
o,3956
space,3961
s,3968
u,3974
p,3984
p,3990
o,3996
r,4000
t,4006
space,4010
9,4032
2,4037
0,4070
3,4077
0,4088
space,4100
c,4124
o,4126
m,4136
m,4138
n,4161
backspace,4181
u,4193
n,4198
i,4204
t,4211
i,4216
e,4218
s,4224
space,4231
u,4240
s,4243
i,4248
n,4253
g,4260
7,4274
backspace,4295
space,4305
7,4311
3,4322
9,4347
space,4353
f,4362
o,4366
r,4369
m,4374
l,4391
a,4395
backspace,4415
backspace,4420
u,4440
o,4446
a,4453
s,4457
backspace,4472
backspace,4476
backspace,4480
a,4495
backspace,4502
l,4529
a,4536
s,4541
space,4548
a,4558
n,4560
d,4565
space,4570
1,4578
2,4582
backspace,4593
3,4608
space,4616
backspace,4628
6,4652
5,4659
9,4664
backspace,4684
0,4694
space,4702
r,4710
e,4712
a,4725
c,4730
t,4734
i,4738
r,4743
s,4749
backspace,4764
backspace,4769
backspace,4789
o,4798
r,4804
s,4818
period,4825
space,4834
t,4838
h,4841
e,4847
i,4850
space,4859
1,4869
backspace,4893
backspace,4897
r,4917
space,4923
1,4929
5,4938
3,4961
2,4967
4,4998
6,5017
7,5024
8,5033
space,5045
f,5051
u,5055
n,5061
d,5065
i,5070
n,5075
g,5079
space,5082
e,5088
m,5097
p,5113
o,5120
w,5127
e,5136
r,5137
e,5142
d,5149
space,5155
1,5167
6,5183
space,5188
t,5194
